Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB04812	0.00928368	-0.0989018	0.0038314	-0.000653526	-0.0102097	-0.000310188	-0.0692418	0.115879	-0.0334768	-0.0260731	0.099062	-0.13339	0.0706314	-0.161638	-0.0237941	-0.0395924	0.0593155	0.1054	0.0460941	0.0103228	-0.102586	-0.0375156	-0.108772	-0.0772927	-0.00958482	-0.0485112	-0.0947831	-0.0399177	0.0652446	-0.0150556	0.100579	0.0723093	-0.0855832	-0.18466	-0.0709679	-0.0138382	-0.00438302	0.0346649	0.00938856	0.0442983	0.00559907	0.149453	-0.0375768	-0.122243	0.0637477	-0.0376252	-0.163587	0.0106049	-0.106626	0.0395765	0.086291	0.0424463	0.0785198	0.00394921	-0.0412927	-0.043106	-0.167744	-0.0968218	-0.140959	-0.0905412	0.062836	-0.0117718	0.00140581	0.0567406	0.00876496	0.166445	-0.12869	0.0890603	-0.0681594	0.0453408	-0.0189163	-0.0133162	0.0614917	0.0712139	-0.0755715	0.111513	0.0116489	-0.015845	-0.145807	-0.179809	-0.00720286	-0.108499	-0.0224668	0.0420954	-0.0703793	0.0279854	-0.00968744	0.0294411	-0.0370159	0.0427748	0.0167878	-0.0791292	0.0267674	0.0888799	0.120402	0.118417	-0.0330572	0.123881	-0.0216526	0.011566
DB04813	-0.034992	-0.0762418	-0.0477278	-0.0676745	-0.0642964	-0.0188834	-0.028037	0.105334	-0.0163291	-0.00466212	0.115882	-0.136028	0.0126648	-0.119567	-0.0582814	-0.0733223	0.0999695	0.0797858	0.0474303	-0.042352	-0.104336	-0.0207941	-0.145595	-0.056349	-0.0120479	-0.0472605	-0.0887267	-0.0382113	0.0672856	0.00995769	0.0850872	0.0343801	-0.0915827	-0.176791	-0.0558942	-0.0166016	-0.0100436	-0.00888333	0.00937193	0.0656097	0.0402831	0.14326	-0.0379043	-0.0928786	0.0534497	-0.066128	-0.17183	0.0650067	-0.115205	0.0381453	0.0883368	0.125044	0.147854	0.0792577	-0.0442901	-0.0483773	-0.182075	-0.111189	-0.168448	-0.0821361	0.124666	-0.0506694	-0.0114157	0.0771969	-0.0667974	0.187796	-0.112984	0.067942	-0.0525267	0.0654864	-0.0329497	-0.064674	0.0887633	0.0439021	-0.0543499	0.157742	-0.0207798	-0.119656	-0.145682	-0.175039	-0.00993716	-0.0317476	-0.0862838	-0.0370446	-0.0576042	0.00580481	-0.0112182	0.0418305	0.0334245	0.00976177	-0.00853661	-0.0451808	0.0428553	0.0766942	0.128722	0.145982	-0.0646776	0.0297648	-0.0258333	0.0149582
DB06674	-0.0687395	-0.0286478	-0.0353006	-0.0707441	0.0350482	-0.00109723	-0.093657	0.0577731	0.051737	0.0518354	0.111762	-0.0125261	-0.0443789	-0.0946347	0.012343	-0.100349	0.0209101	0.104863	0.0968202	0.0297531	-0.092329	-0.0357111	-0.0914678	-0.0731204	-0.0225399	0.0270678	-0.129798	-0.0588191	0.0720839	-0.0367871	0.0950822	0.0528337	-0.0631645	-0.1525	-0.0653214	-0.040658	-0.0359234	-0.0152693	-0.00909717	0.0183725	0.00215774	0.135551	-0.0855945	-0.112083	0.0397761	-0.093153	-0.136587	0.0866304	-0.117935	-0.0427132	0.0570275	0.130089	0.00226188	-0.0235695	-0.0766451	-0.0619936	-0.103415	-0.14272	-0.145735	-0.0795614	0.0713355	-0.0640738	-0.0677734	0.0678151	-0.0701081	0.149013	-0.00646092	0.0303945	-0.0626766	0.0376484	-0.0475439	-0.0506075	0.138888	0.0765627	0.0176434	0.208336	0.00314729	-0.00662965	-0.138859	-0.163011	-0.0263033	-0.0337246	0.018769	-0.0243644	-0.0649041	0.0582703	-0.0651634	0.0669401	-0.0732508	-0.050592	0.0530677	-0.0150624	-0.00047151	0.0377049	0.115758	0.0608821	-0.0603539	-0.0207726	-0.0410693	0.0285797
DB06678	-0.0296105	-0.0694273	0.0370173	-0.0695069	-0.00840828	-0.0278171	-0.135866	0.0724021	-0.013315	-0.0134678	0.0938789	-0.0878379	-0.0112877	-0.161149	-0.051169	-0.0920538	0.00420299	0.064945	0.0390653	0.040074	-0.0680711	0.0016225	-0.0780558	-0.0336872	-0.0501812	-0.0429793	-0.113203	-0.125252	-0.0178111	-0.00302211	0.119348	-0.00507444	-0.0625745	-0.162296	-0.115185	-0.0814314	0.0170371	-0.007648	-0.0106022	0.071126	0.0069853	0.205347	-0.0500042	-0.106249	0.0367069	-0.0535393	-0.16101	0.0170773	-0.0748661	0.007022	0.0685956	0.0990697	0.0331045	0.0328751	0.000134866	-0.111496	-0.165277	-0.101886	-0.159252	-0.0789647	0.0776334	-0.0554273	-0.0278406	0.0568373	-0.0252312	0.138331	-0.106596	0.0206516	-0.0637924	0.0446354	0.00167434	-0.0693141	0.0985097	0.0475628	-0.063355	0.20625	-0.0188846	-0.0673765	-0.129784	-0.171043	0.00285004	-0.00945438	-0.0348242	-0.0558518	-0.104648	-0.0132068	0.000640424	0.01573	-0.031356	-0.0696812	-0.0208176	-0.0380818	0.0801826	0.0716293	0.171021	0.067788	-0.0665208	0.0345606	-0.0957888	0.00223948
DB06419	0.051066	-0.0837574	-0.0221267	-0.0210443	0.0214795	-0.0102435	-0.0672428	0.116492	-0.0393179	-0.0350819	0.104437	-0.13291	-0.0231195	-0.157994	0.0103258	-0.0846033	0.082011	0.0903718	0.0643987	0.00201358	-0.075224	-0.0126253	-0.148468	-0.0334101	-0.0702616	-0.0437909	-0.154375	-0.0409186	0.0553018	-0.0246831	0.0591847	-0.00574881	-0.0482398	-0.19248	-0.102945	-0.0292736	0.0538089	0.030337	0.00704913	0.0197622	-0.0257473	0.162216	-0.0293016	-0.0932608	0.00480924	-0.0528809	-0.177754	-0.0117476	-0.0569864	-0.0096821	0.0517314	0.120658	0.135793	0.0109487	-0.014448	-0.0780978	-0.180274	-0.121994	-0.108946	-0.104323	0.0968124	0.0270733	-0.0520293	0.0536205	0.0182275	0.134367	-0.109361	0.0173407	-0.0843947	0.0734739	-0.0256144	-0.0371913	0.0571905	0.070669	-0.0757296	0.0876578	0.00949498	-0.0508182	-0.0803917	-0.145414	-0.010354	-0.0182631	-0.00613516	-0.0215231	-0.0683659	0.00944598	-0.0549493	0.0181352	-0.0188374	-0.0222085	0.078871	-0.0353013	-0.0260292	0.08145	0.129241	0.123261	-0.0521413	0.0185055	-0.0232719	-0.0493279
DB06410	-0.0854587	-0.073823	-0.0732899	-0.071852	-0.0127626	0.02109	-0.0747247	0.0759815	0.0276847	0.010894	0.162964	-0.0439911	-0.0405614	-0.0398074	-0.0109507	-0.0924474	-0.0299698	0.102823	0.111152	0.0084223	-0.0729884	0.00790155	-0.0468623	-0.052576	-0.026076	0.0480195	-0.10402	-0.0127673	0.0276815	-0.00700763	0.116109	0.0508881	-0.0247133	-0.138443	-0.00764655	-0.0378679	-0.0466037	-0.0507769	0.04059	-0.000225948	-0.0528603	0.0805377	-0.0846703	-0.119604	-0.00356809	-0.0389476	-0.0882594	0.118398	-0.141769	-0.0250413	0.0706629	0.16567	0.0657706	-0.00765407	-0.0329211	-0.0519854	-0.0614118	-0.140459	-0.163323	-0.02405	0.0872302	-0.0449238	0.0137091	0.0579658	-0.0398381	0.147101	-0.0446305	0.0842532	-0.045468	-0.000986698	0.00126183	-0.0336018	0.0764918	0.0561831	-0.0133456	0.19911	-0.0190997	-0.0363308	-0.0808466	-0.188937	0.00512116	-0.034014	-0.0218245	-0.0688161	-0.0698613	0.0304518	0.000751158	0.020328	-0.0244099	0.024041	0.0456179	-0.00468198	0.00373028	0.0276187	0.0620129	0.170529	0.0189914	0.00701643	-0.0279611	0.098303
DB06412	-0.101854	-0.0936776	0.0668949	-0.0458009	-0.0133642	-0.0136169	-0.119219	0.0784478	0.0261781	0.0367837	0.12929	-0.130092	-0.048672	-0.170405	-0.00648164	-0.0730026	0.00812674	0.124898	0.0846596	-0.0395067	-0.0905497	-0.0140585	-0.10207	-0.0461306	-0.0787373	0.00687551	-0.139686	-0.0645924	0.104174	0.0493282	0.121812	0.0782458	-0.0348019	-0.172134	-0.0226816	-0.031703	0.0134997	0.0910719	0.00151166	0.0430754	0.00507505	0.196342	-0.0482344	-0.0869492	-0.0513479	-0.0597259	-0.1514	0.0642258	-0.0941933	0.0118819	0.0858067	0.151265	0.0726997	-0.0126765	-0.0465572	-0.104587	-0.166521	-0.0903161	-0.128725	-0.0822392	0.0616536	-0.0159804	0.0399881	0.117727	0.0237088	0.173404	-0.0737849	0.00529075	-0.097388	0.0536007	0.00863739	-0.0458125	0.0935259	0.0373894	-0.00435735	0.153628	0.0120982	-0.0174083	-0.0479827	-0.168079	0.0102691	-0.0965094	-0.0281312	-0.0523321	-0.124414	0.0686372	-0.0522603	0.0368656	-0.0204331	-0.00494929	0.0521724	-0.0704397	0.0247501	0.0793658	0.0988625	0.192274	-0.0535369	0.00319307	-0.0367769	0.0336312
DB06413	-0.0525548	-0.0738619	-0.0157465	-0.0135047	-0.0383346	-0.00504238	-0.118536	0.0919702	0.0398373	-0.00943844	0.138171	-0.053358	-0.000959495	-0.186015	0.00631262	-0.105784	0.0135025	0.0864467	0.0414594	0.055074	-0.106867	-0.00538648	-0.103066	-0.0733239	-0.0983959	-0.0215037	-0.152457	-0.0379294	0.0934772	0.0195069	0.0653277	0.0288873	-0.0490685	-0.157469	-0.0383737	0.0274804	0.0205439	0.0938934	-0.0388004	0.0340267	-0.00913611	0.127936	-0.063032	-0.0896807	-0.00422271	-0.0708205	-0.146045	0.121929	-0.0944517	-0.048185	0.0694848	0.11492	0.0569265	-0.0156389	-0.0899094	-0.0925351	-0.190619	-0.0929083	-0.188023	-0.0728354	0.0558356	0.00142843	0.000590179	0.114209	-0.0376466	0.164981	-0.109187	0.0191351	-0.0790342	0.0646495	-0.0505329	-0.0346013	0.0825491	0.0279289	-0.0341036	0.174411	0.0112269	-0.0127197	-0.136415	-0.153506	-0.0141637	-0.0129298	-0.0166843	-0.0500946	-0.131148	0.0214589	-0.0115262	0.00938163	-0.0400569	-0.0540956	0.0171926	-0.131526	0.0380188	0.0354995	0.118937	0.0791816	-0.0254691	-0.00560699	-0.0123789	0.0199119
DB06414	-0.0330902	-0.054372	0.00200679	-0.00234296	-0.0240339	-0.00574635	-0.130463	0.0814775	0.0196726	-0.0533972	0.130476	-0.0737873	0.00266102	-0.169245	-0.00621102	-0.123862	0.0396467	0.0847752	0.0657392	0.0382955	-0.0965262	-0.0188807	-0.127356	-0.0840663	-0.0183526	0.0500751	-0.11441	-0.0433862	0.0985392	-0.0373761	0.106761	0.0716477	-0.0588614	-0.202981	-0.0986912	0.0124197	0.0272721	0.0759562	0.00022973	-0.00250656	-0.0333872	0.197024	-0.0466656	-0.0726998	0.0617645	-0.0752918	-0.160106	0.133251	-0.0983741	-0.00203751	0.0921873	0.132548	0.0494636	-0.0112477	-0.0808682	-0.116058	-0.169379	-0.139884	-0.119763	-0.107217	0.0670311	-0.0141444	-0.0416941	0.12364	-0.0481786	0.172426	-0.0754654	0.0038016	-0.0525644	0.0829094	-0.0362393	-0.0423164	0.0805105	0.0654964	-0.0249336	0.177923	0.0171011	-0.0139328	-0.13828	-0.156138	-0.000186265	-0.0282752	-0.00241668	-0.0632041	-0.0751654	0.0706408	-0.0116019	0.0167372	-0.0255969	-0.0874083	0.0909202	-0.104299	0.0344148	0.01599	0.106534	0.182267	-0.081057	0.031297	-0.0398941	-0.0156454
DB06415	-0.0247427	-0.0250141	-0.0854227	-0.0153797	0.0475031	0.0208526	-0.0737061	0.049372	0.037381	-0.0408558	0.141701	0.00332004	-0.0319424	-0.123663	-0.0149551	-0.109167	-0.00764098	0.0831854	0.072316	0.0410559	-0.0756814	-0.00662063	-0.0549274	-0.122539	-0.0170302	-0.00842586	-0.115105	-0.00829009	0.074729	-0.0132867	0.104487	0.0243069	-0.0620031	-0.101768	-0.067955	-0.0324793	-0.0355413	-0.058429	0.00261177	0.00977242	-0.01825	0.162087	-0.0559041	-0.0928908	0.028604	-0.086027	-0.115648	0.0695217	-0.115248	-0.0561659	0.0907233	0.176522	0.0106516	-0.0179199	-0.0827907	-0.0354398	-0.13129	-0.115651	-0.136028	-0.0746098	0.0455479	-0.0250176	-0.0775325	0.0565038	-0.0512162	0.172885	-0.0446737	0.0628003	-0.0482753	0.0402709	-0.01487	-0.00432479	0.0800389	0.0910433	-0.00100028	0.203539	0.0190873	-0.00254158	-0.121756	-0.0603189	0.0183546	-0.0284731	0.0283234	-0.0413549	-0.0561517	0.0393427	-0.0466319	0.0100271	-0.00517673	-0.048732	0.0436611	-0.0251072	0.0138619	0.00747086	0.09945	0.107198	-0.0460729	-0.006301	-0.0222436	0.0485369
DB00964	-0.0495547	-0.0906076	-0.0291717	-0.0529043	-0.00286925	-0.010702	-0.0892117	0.0726537	0.0538562	-0.054882	0.134084	-0.0271297	-0.0365041	-0.175309	0.0142408	-0.120367	-0.00862002	0.126481	0.115951	0.0599263	-0.110233	-0.0308661	-0.0959245	-0.0899706	-0.06254	-0.0496827	-0.138869	-0.0448468	0.0941315	0.0259686	0.0590347	0.0366351	-0.0647037	-0.195014	-0.0604929	-0.0114077	-0.014715	0.097546	-0.0226206	0.0407494	-0.0546899	0.133317	-0.03516	-0.140473	-0.0308382	-0.062947	-0.144573	0.114488	-0.1087	0.0287551	0.0958002	0.131147	0.0287109	-0.012078	-0.0646519	-0.105222	-0.167023	-0.116573	-0.165146	-0.0708793	0.0824724	0.0211228	-0.0608061	0.0533836	-0.0297753	0.228247	-0.101888	-0.0117212	-0.0510037	0.0772127	-0.0572033	-0.0713597	0.0980282	0.0480423	-0.0707428	0.133576	-0.0234445	-0.00212996	-0.181611	-0.15741	0.00488101	-0.00445179	-0.0548058	-0.0453893	-0.082243	-0.00312529	-0.0365206	0.0772931	-0.0330035	-0.0562103	0.0557958	-0.101329	0.0455704	0.0803636	0.132851	0.140954	-0.0700865	0.0402856	0.021406	-0.0181896
DB08835	-0.000471905	-0.0805991	-0.0157704	-0.051488	0.0116514	-0.00272576	-0.0833873	0.0564022	-0.0314808	-0.0476803	0.143258	-0.130539	0.0229789	-0.122529	-0.0895481	-0.0662522	0.0586085	0.085268	0.0451043	0.0287756	-0.0985783	-0.0141246	-0.12933	-0.0824091	-0.0733023	-0.0238929	-0.148089	-0.0777603	0.0879569	-0.00880411	0.123289	-0.0086578	-0.0584811	-0.168146	-0.108645	-0.0214747	0.0124274	-0.0083649	0.00477258	0.0219713	-0.0451174	0.210879	-0.0317596	-0.090738	0.0510819	-0.0289388	-0.16634	0.0155849	-0.0490425	0.0418736	0.0862258	0.0494622	0.122251	-4.5087e-05	-0.0401178	-0.0584364	-0.15593	-0.125626	-0.159163	-0.0955401	0.0778182	0.00343803	-0.0438021	0.0326076	-0.00828731	0.197505	-0.11503	-0.00100401	-0.099762	0.0651245	-0.0592205	-0.0575705	0.0871673	0.065103	-0.0709377	0.12737	-0.00645868	-0.00439575	-0.11451	-0.150067	-0.0337368	-0.0218958	-0.0481438	-0.0237239	-0.0919111	-0.0360774	-0.00703204	0.0705089	0.0391202	-0.0337138	0.0273244	-0.127431	0.0070932	0.0874571	0.152144	0.155552	-0.0897922	0.0621256	-0.0125452	-0.0333385
DB08836	-0.00352234	-0.0706907	0.0327173	-0.0107727	0.00546752	-0.0262319	-0.131961	0.0831094	-0.0468719	-0.00669625	0.0956723	-0.0840722	0.0357031	-0.181444	-0.0257863	-0.104797	0.0216745	0.0971769	0.0496636	0.0316524	-0.101319	-0.0522799	-0.140434	-0.0997659	-0.0780033	-0.0243146	-0.153619	-0.0583533	0.0754081	-0.0138937	0.127115	0.0805429	-0.107722	-0.15917	-0.112643	-0.0110254	0.0368414	-0.0198716	-0.0168484	0.0353114	-0.0115608	0.202708	-0.0555095	-0.104831	0.0607474	-0.093396	-0.162806	0.0229163	-0.0859006	0.0320164	0.0855173	0.133806	0.0389709	0.0150374	-0.0854357	-0.0804717	-0.170771	-0.153641	-0.173676	-0.0934591	0.0622697	-0.0183951	-0.0314929	0.0849896	-0.0293879	0.182793	-0.121899	0.0213864	-0.111716	0.0559404	-0.0532112	-0.0574581	0.10745	0.106052	-0.0195707	0.155042	0.00588824	-0.0274731	-0.0656586	-0.17309	-0.0244212	-0.0127784	-0.0406596	-0.0166486	-0.0622562	0.029799	0.00282385	0.00644319	-0.0306031	-0.0256595	0.0673703	-0.120766	0.0244651	0.0792735	0.152758	0.113203	-0.0268521	0.0905376	-0.0554826	-0.0243835
DB08838	-0.0256281	-0.0848795	-0.0253829	-0.0738787	-0.00416349	-0.0406038	-0.0778867	0.0781979	-0.00195451	0.0271434	0.119641	-0.102939	0.0125967	-0.135331	-0.000624506	-0.0907363	0.0990128	0.0816107	0.0541194	0.0332702	-0.0887007	-0.0617646	-0.112742	-0.108371	-0.11502	0.0151856	-0.131024	-0.0806845	0.0788276	0.0495417	0.0979244	0.0556039	-0.0457413	-0.108616	-0.111179	-0.0327147	0.0263965	0.0837194	-0.0248072	0.0551426	-0.0503301	0.209563	-0.0205955	-0.0875388	0.0463071	-0.0724356	-0.0884913	0.0286627	-0.0818181	-0.0387773	0.0756824	0.13416	0.043253	0.0426921	-0.0206127	-0.11446	-0.183658	-0.114077	-0.130118	-0.113389	0.0652732	-0.0397609	-0.0121691	0.0362265	-0.0128641	0.212307	-0.107351	0.00533335	-0.0563212	0.0522243	-0.00333868	-0.0504967	0.107498	0.0757406	-0.00583914	0.163883	-0.0183156	-0.0144695	-0.0619522	-0.137483	-0.0328991	-0.0931488	0.00816351	-0.0218747	-0.0906594	0.0455193	-0.00224585	0.111346	-0.0390697	-0.0160415	0.0162107	-0.118316	0.0142464	0.108064	0.181185	0.0898593	-0.0661056	0.0849893	-0.0437457	-0.00503442
DB09235	0.0584822	-0.02642	-0.0433342	-0.0013812	-0.0109872	0.000519589	-0.0556377	0.105885	0.000208206	-0.024853	0.116845	-0.145396	0.0175289	-0.153234	-0.0469134	-0.0306447	0.0756571	0.0955072	0.0576077	-0.0287729	-0.132575	0.0428575	-0.0933439	-0.0697877	-0.0455681	0.0384456	-0.141968	-0.0477544	0.107088	0.0495651	0.0544116	0.054987	-0.0492859	-0.14815	-0.0586101	-0.0120036	0.0642136	0.0214873	0.0180185	0.0193667	-0.0465628	0.152243	-0.0337961	-0.051834	0.0478348	-0.00963761	-0.172983	0.0113415	-0.0386757	0.0207167	0.0786763	0.158125	0.130381	0.0103025	-0.0726764	-0.0757738	-0.177401	-0.097259	-0.12832	-0.0992003	0.130621	0.0156118	-0.00665661	0.0710206	0.0536342	0.159244	-0.0472323	0.0341986	-0.0644754	0.0642405	-0.0414927	0.00744532	0.0248646	0.0892599	-0.047972	0.120901	0.0232868	0.00257573	-0.0460397	-0.14649	-0.0786484	-0.0237306	-0.0295473	-0.0273597	-0.0868158	-0.0163799	-0.0203313	0.00673133	-0.0135025	-0.0100694	0.0873736	-0.120034	0.00886146	0.0461383	0.110139	0.0998418	-0.0144876	0.040812	0.0199429	0.00280383
DB09234	0.0274227	-0.034315	-0.0173985	-0.0181594	0.0198532	0.0253789	-0.0779632	0.0894494	-0.037077	-0.0245269	0.0877545	-0.163394	-0.0201151	-0.136498	-0.0334787	-0.036599	0.120757	0.066343	0.0403911	-0.0400689	-0.0728653	0.00646711	-0.0923462	-0.0218138	-0.0154857	-0.0301756	-0.154566	-0.0267088	0.106809	0.0379841	0.0697973	0.0464888	-0.0706376	-0.0922324	-0.0916608	-0.00495684	0.036952	0.0219584	0.0236626	0.0368559	0.0420694	0.144753	-0.0407382	-0.103265	0.0394723	-0.0110794	-0.194225	-0.0148105	-0.0581618	-0.000470346	0.0605141	0.116245	0.156676	0.0513587	-0.00517828	-0.0751898	-0.128699	-0.122137	-0.118061	-0.106414	0.0511971	-0.00115482	-0.0484415	0.0598968	0.0522288	0.127002	-0.0721612	0.036105	-0.0998428	0.069471	-0.0102239	-0.0236326	0.0686461	0.0791725	-0.0487896	0.0773298	-0.0428403	0.000182008	-0.0646018	-0.102242	-0.0521155	-0.0851569	-0.00573029	0.0185436	-0.058624	-0.0346579	-0.0525422	0.127012	-0.00887758	0.0077058	0.116838	-0.0976827	-0.0259025	0.0044336	0.0882823	0.18826	-0.00859705	0.0420889	-0.000478612	-0.0179889
DB02557	0.0522372	-0.0538992	-0.0164065	-0.0397359	0.0374598	-0.0221164	-0.0978459	0.0979022	-0.0516381	-0.0630356	0.0804588	-0.120327	-0.00797214	-0.0896662	-0.0535651	-0.0325726	0.120556	0.0802609	0.140747	-0.00224934	-0.1048	0.00320544	-0.129645	-0.0430536	-0.0116605	0.054217	-0.104274	-0.0685398	0.0958547	0.00748501	0.0658932	-0.00705283	-0.0501383	-0.133347	-0.102767	-0.0248763	0.0302221	0.0102046	0.0262002	0.0194234	0.0486965	0.217663	-0.00869888	-0.114328	0.0475578	0.000365115	-0.164631	0.0105295	-0.0091613	0.0328913	0.0296964	0.101847	0.166299	-0.0174677	-0.0212134	-0.0513732	-0.165269	-0.142195	-0.122992	-0.0934178	0.12022	0.0222967	-0.0375508	0.0648372	0.0543206	0.152299	-0.0519039	0.0676286	-0.0793802	0.066079	-0.0370756	-0.00234573	0.0669829	0.085123	-0.0319148	0.0941999	0.00691172	-0.000664488	-0.0611982	-0.143202	-0.0167237	-0.107865	-0.0255092	-0.0395489	-0.05929	-0.0160312	-0.0244307	0.126066	0.0688695	0.00652498	0.0910758	-0.108244	-0.00125015	0.0619991	0.121472	0.182811	0.00173447	0.0366484	0.0228044	-0.0232655
DB09236	-0.0292984	-0.0468168	-0.0561077	-0.0148322	0.00319807	0.0143106	-0.071692	0.069705	-0.0125313	-0.0396163	0.0902409	-0.156629	-0.00271548	-0.188759	-0.0245894	-0.0468463	0.0203811	0.0957992	0.0417141	0.00899851	-0.0703654	0.0251347	-0.0558653	-0.0456888	-0.0268295	-0.0147798	-0.115401	-0.0813527	0.105023	0.0614833	0.0576329	0.0685776	-0.0185819	-0.191509	-0.123861	-0.0263221	0.035183	0.0420358	0.0783967	0.0457039	-0.0275946	0.173401	-0.0440931	-0.0979869	0.00388317	-0.0467421	-0.16356	0.0145105	-0.0786405	0.0338497	0.0707773	0.171874	0.119376	0.0222161	-0.0742351	-0.07018	-0.12889	-0.0960836	-0.143924	-0.113111	0.13553	0.0163675	-0.0332577	0.0717972	-0.0130986	0.171022	-0.0461561	0.052793	-0.0782917	0.0621375	-0.00763295	-0.040449	0.0374284	0.0692251	-0.0759159	0.114602	-0.00544327	-0.0261124	-0.0406336	-0.132864	-0.0705654	-0.0157116	-0.0110985	0.03821	-0.084744	-0.0335192	-0.0202159	0.0595143	0.00922266	-0.0069457	0.0418599	-0.075354	0.0111196	0.0280059	0.125334	0.16701	-0.0886674	-0.00432617	-0.00832993	0.00806033
DB09231	0.0326338	-0.0609285	-0.0193774	0.000946015	0.0300273	0.0091073	-0.0788414	0.0944083	-0.0535773	-0.0101688	0.106269	-0.132907	-0.00794594	-0.10999	-0.109224	-0.0497946	0.0911994	0.0820841	0.0486835	-0.0336824	-0.0852231	-0.00177777	-0.0809883	-0.043337	-0.00843678	-0.0359281	-0.138787	-0.0467553	0.09237	0.0707705	0.0532611	0.0618556	-0.0324407	-0.100486	-0.0740213	-0.00901705	0.0424206	-0.0126532	0.0303296	0.00679651	-0.0383603	0.205511	-0.0560259	-0.107028	0.0156237	0.00970522	-0.163855	0.000705158	-0.0671995	0.0325576	0.0883694	0.122668	0.0798869	0.0529479	-0.0142	-0.0580105	-0.151557	-0.114371	-0.150456	-0.0795702	0.118487	0.0419848	-0.0464693	0.046999	-0.0204396	0.174131	-0.084887	0.047596	-0.0954282	0.0367107	0.00322236	-0.0145268	0.0580733	0.0859047	-0.0596723	0.0812507	-0.0324063	0.00121068	-0.0613757	-0.132475	-0.0633333	-0.0930149	-0.0272444	0.0326874	-0.0842963	-0.0547807	-0.038489	0.0118645	-0.0111029	0.00647417	0.0675909	-0.098536	0.00538551	0.0684704	0.107816	0.080947	-0.0140572	0.0313966	-0.014486	-0.00335201
DB09230	0.0744116	-0.0198424	-0.0647384	-0.0125904	-0.000176549	0.00849904	-0.0572488	0.0680561	-0.0416138	-0.00398224	0.0954566	-0.173507	-0.0245667	-0.174427	-0.0707919	-0.0537691	0.0699362	0.125274	0.0589499	-0.054027	-0.0488913	-0.00783308	-0.0991245	-0.0270527	-0.0435178	0.0344706	-0.13143	-0.0437762	0.107061	0.0648927	0.0752755	0.054007	-0.0382679	-0.137202	-0.137768	-0.0598888	0.0405091	0.00920181	0.00010055	0.0312711	-0.0243205	0.151489	-0.0448245	-0.0872073	0.0486518	-0.0154843	-0.185287	0.0220577	-0.0584429	-0.0112623	0.0517273	0.143891	0.14692	0.0464342	-0.0394809	-0.0415219	-0.111761	-0.118207	-0.108856	-0.0699	0.104346	-0.000538263	-0.0596639	0.0426806	-0.0155432	0.187023	-0.0713127	0.0718786	-0.0626321	0.043131	-0.0252083	0.00339077	0.0396884	0.0736632	-0.0674553	0.0678868	-0.0120824	-0.00878748	-0.0559627	-0.122827	-0.0738612	-0.0398029	-0.0307994	-0.00949282	-0.109431	-0.0143726	-0.0508649	0.00236667	0.0107333	-0.0152485	0.124844	-0.110148	-0.0151518	0.0910266	0.0994717	0.146712	-0.00672566	0.0417859	-0.0434748	-0.0504433
DB09232	0.0447161	-0.0521919	-0.0359823	-0.0604171	0.0252928	0.0169068	-0.0663697	0.100586	-0.0398576	-0.0130826	0.109645	-0.161963	-0.0237803	-0.131747	-0.0208315	-0.0442445	0.0465852	0.088698	0.0468212	0.0171369	-0.0822528	0.00267931	-0.122993	-0.0298075	-0.0345584	-0.0449975	-0.149106	-0.00313004	0.104518	0.0478071	0.0681631	0.00609809	-0.0530802	-0.135227	-0.131318	-0.0420621	0.0191996	0.0545247	0.0317702	0.0471694	0.047338	0.147002	-0.044759	-0.140313	0.0567573	-0.0198041	-0.168545	-0.00649968	-0.0736415	0.0327472	0.0873513	0.121695	0.165585	0.030342	-0.047645	-0.0638087	-0.103069	-0.139316	-0.163709	-0.0994939	0.0916105	0.0155877	-0.0785953	0.0942932	0.0561352	0.178308	-0.0775082	0.0449574	-0.0843956	0.074632	0.0192534	0.00101678	0.0614677	0.0940054	-0.0527886	0.0873865	0.0122168	0.00545446	-0.0704574	-0.130448	-0.0180562	-0.121842	0.017502	0.0285349	-0.0501637	-0.0209674	-0.0401591	0.0831335	0.0213257	0.0229602	0.0587499	-0.049598	-0.0285002	0.0610376	0.109556	0.0841226	-0.0172748	0.0546684	-0.0120229	-0.0510558
