Drug1	Drug2
DB00959	DB01307
DB00959	DB01309
DB00959	DB00331
DB00959	DB00474
DB00959	DB06802
DB00959	DB01278
DB00959	DB06209
DB00959	DB00031
DB00959	DB06655
DB00959	DB06717
DB00959	DB01418
DB00959	DB06695
DB00959	DB05521
DB00959	DB08816
DB06710	DB00278
DB06710	DB00783
DB06710	DB01240
DB06710	DB00945
DB06710	DB00975
DB06710	DB01229
DB06710	DB00758
DB06710	DB00569
DB06710	DB01166
DB06710	DB00009
DB06710	DB00266
DB06710	DB06209
DB06710	DB00031
DB06710	DB01418
DB06710	DB06695
DB06710	DB08816
DB00916	DB00898
DB00916	DB01050
DB00916	DB00822
DB00916	DB00316
DB00916	DB01008
DB00916	DB00712
DB00916	DB00643
DB00916	DB00503
DB00916	DB01229
DB00916	DB01174
DB00916	DB00728
DB00916	DB00758
DB00916	DB01166
DB00916	DB00761
DB00916	DB01169
DB01011	DB00316
DB00549	DB00945
DB00549	DB00199
DB00549	DB00277
DB00549	DB01303
DB00549	DB00266
DB00549	DB01418
DB00943	DB00783
DB00943	DB00900
DB00943	DB01004
DB00943	DB00709
DB00943	DB01032
DB00943	DB00683
DB00943	DB01041
DB00943	DB01377
DB00943	DB00300
DB00943	DB01049
DB00495	DB00783
DB00495	DB00788
DB00495	DB01050
DB00495	DB01045
DB00495	DB01117
DB00495	DB00196
DB00495	DB01099
DB00495	DB01004
DB00495	DB00811
DB00495	DB00503
DB00495	DB00649
DB00495	DB01032
DB00495	DB00205
DB00495	DB00252
DB00495	DB00683
DB00495	DB00068
DB00495	DB00300
DB00495	DB01049
DB00495	DB00997
DB00744	DB00502
DB00744	DB01222
DB00744	DB00363
DB00744	DB00813
DB00744	DB00238
DB00744	DB00683
DB00744	DB00370
DB00744	DB01394
DB00744	DB00185
DB00744	DB01006
DB00744	DB00700
DB00744	DB01238
DB00744	DB00349
DB00744	DB01198
DB00744	DB04942
DB00744	DB01410
DB00744	DB00588
DB00744	DB01166
DB00744	DB00317
DB00744	DB00820
DB00744	DB00203
DB00744	DB01126
DB00744	DB01259
DB00744	DB06287
DB00744	DB01268
DB00744	DB06717
DB00315	DB00365
DB00315	DB00779
DB00315	DB00537
DB00315	DB01059
DB00315	DB00501
DB00315	DB00467
DB00315	DB00813
DB00315	DB00951
DB00315	DB00315
DB00315	DB00669
DB00315	DB01165
DB00315	DB00370
DB00315	DB01208
DB00315	DB00953
DB00315	DB00353
DB00315	DB00472
DB00315	DB00827
DB00315	DB00476
DB00315	DB01544
DB00315	DB01558
DB00315	DB04576
DB00315	DB00216
DB00315	DB00817
DB00315	DB00487
DB00315	DB00978
DB00315	DB00247
DB00315	DB01104
DB00315	DB00715
DB00315	DB01405
DB00315	DB01155
DB00315	DB04818
DB00315	DB01247
DB00315	DB01546
DB00315	DB00215
DB00235	DB00368
DB00235	DB00668
DB00235	DB01364
DB00235	DB00390
DB00235	DB00695
DB00235	DB00727
DB00235	DB00883
DB00235	DB00800
DB00235	DB01020
DB00235	DB00814
DB00235	DB01078
DB00235	DB00841
DB00350	DB01235
DB00350	DB00788
DB00350	DB00819
DB00350	DB00543
DB00350	DB00181
DB00350	DB00887
DB00350	DB00363
DB00350	DB01234
DB00350	DB01119
DB00350	DB00390
DB00350	DB00975
DB00350	DB01023
DB00350	DB00695
DB00350	DB00999
DB00350	DB00808
DB00350	DB00951
DB00350	DB00214
DB00350	DB00519
DB00350	DB00384
DB00350	DB00734
DB00350	DB01203
DB00350	DB01115
DB00350	DB00421
DB00350	DB00850
DB00350	DB00960
DB00350	DB00727
DB00350	DB01236
DB00350	DB00818
DB00350	DB00401
DB00350	DB01054
DB00350	DB01021
DB00350	DB00814
DB00350	DB00248
DB00350	DB01238
DB00350	DB00476
DB00350	DB01078
DB00350	DB01563
DB00350	DB01608
DB00350	DB02925
DB00350	DB06712
DB00350	DB00820
DB00350	DB00484
DB00350	DB00203
DB00350	DB00612
DB00350	DB01267
DB00929	DB00368
DB00929	DB00917
DB00929	DB00107
DB00929	DB00668
DB00929	DB00945
DB00929	DB00390
DB00929	DB01377
DB00929	DB00559
DB00929	DB06262
DB00648	DB00773
DB00648	DB00987
DB00648	DB00305
DB00648	DB01045
DB00648	DB00970
DB00648	DB00564
DB00648	DB00515
DB00648	DB00531
DB00648	DB00851
DB00648	DB01099
DB00648	DB01005
DB00648	DB01181
DB00648	DB01167
DB00648	DB00421
DB00648	DB01229
DB00648	DB00312
DB00648	DB00683
DB00648	DB00544
DB00648	DB00700
DB00648	DB01108
DB00648	DB00650
DB00648	DB00958
DB00648	DB00309
DB00648	DB00526
DB00648	DB01073
DB00648	DB00047
DB00648	DB01306
DB00648	DB00046
DB00648	DB01307
DB00648	DB01309
DB00178	DB00945
DB00178	DB00788
DB00178	DB00605
DB00178	DB01050
DB00178	DB00554
DB00178	DB01009
DB00178	DB00328
DB00178	DB00091
DB00178	DB00695
DB00178	DB00999
DB00178	DB00214
DB00178	DB00384
DB00178	DB00421
DB00178	DB00727
DB00178	DB00883
DB00178	DB00482
DB00178	DB00796
DB00178	DB00966
DB00178	DB01020
DB00178	DB01021
DB00178	DB00814
DB00178	DB06715
DB00178	DB00700
DB00178	DB02925
DB00178	DB06725
DB00178	DB00761
DB00178	DB00230
DB00178	DB06287
DB00863	DB00502
DB00863	DB01222
DB00863	DB00363
DB00863	DB00900
DB00863	DB00390
DB00863	DB00813
DB00863	DB01167
DB00863	DB00734
DB00863	DB00238
DB00863	DB00683
DB00863	DB00370
DB00863	DB01394
DB00863	DB00491
DB00863	DB01054
DB00863	DB00185
DB00863	DB01006
DB00863	DB00700
DB00863	DB01238
DB00863	DB00349
DB00863	DB01072
DB00863	DB01198
DB00863	DB04942
DB00863	DB01410
DB00863	DB00588
DB00863	DB01184
DB00863	DB01166
DB00863	DB00317
DB00863	DB00820
DB00863	DB00203
DB00863	DB00289
DB00863	DB01126
DB00863	DB01259
DB00863	DB06287
DB00863	DB01268
DB00863	DB06717
DB00811	DB00993
DB00811	DB00900
DB00811	DB00495
DB00811	DB00649
DB00811	DB00476
DB00811	DB00300
DB00615	DB00224
DB00615	DB00502
DB00615	DB00199
DB00615	DB01045
DB00615	DB00316
DB00615	DB01117
DB00615	DB01211
DB00615	DB00257
DB00615	DB00363
DB00615	DB00390
DB00615	DB00813
DB00615	DB00196
DB00615	DB01167
DB00615	DB01026
DB00615	DB00503
DB00615	DB01232
DB00615	DB00238
DB00615	DB00904
DB00615	DB01174
DB00615	DB00252
DB00615	DB00683
DB00615	DB00370
DB00615	DB00582
DB00615	DB00250
DB00615	DB00728
DB00615	DB00639
DB00615	DB01110
DB00615	DB00239
DB00615	DB00251
DB00615	DB01007
DB00615	DB00701
DB00615	DB00625
DB00615	DB00367
DB00615	DB01128
DB00615	DB01006
DB00615	DB00976
DB00615	DB00700
DB00615	DB01238
DB00615	DB01321
DB00615	DB01078
DB00615	DB00349
DB00615	DB01072
DB00615	DB01361
DB00615	DB01198
DB00615	DB04942
DB00615	DB01601
DB00615	DB00778
DB00615	DB00317
DB00615	DB00820
DB00615	DB00203
DB00615	DB01263
DB00615	DB01264
DB00615	DB01609
DB00615	DB00954
DB00615	DB01127
DB00615	DB01259
DB00615	DB01276
DB00615	DB06287
DB00615	DB01268
DB00615	DB06717
DB00615	DB05521
DB00461	DB00945
DB00461	DB00554
DB00461	DB00563
DB00461	DB00091
DB00461	DB00414
DB00461	DB00335
DB00461	DB00887
DB00461	DB01197
DB00461	DB00672
DB00461	DB00390
DB00461	DB00450
DB00461	DB00903
DB00461	DB00695
DB00461	DB01067
DB00461	DB01016
DB00461	DB00999
DB00461	DB00808
DB00461	DB00722
DB00461	DB00839
DB00461	DB01124
DB00461	DB00214
DB00461	DB00519
DB00461	DB00384
DB00461	DB00177
DB00461	DB00959
DB00461	DB01203
DB00461	DB00421
DB00461	DB00652
DB00461	DB00960
DB00461	DB00727
DB00461	DB00880
DB00461	DB01029
DB00461	DB01351
DB00461	DB00222
DB00461	DB00912
DB00461	DB00796
DB00461	DB00966
DB00461	DB00436
DB00461	DB00774
DB00461	DB00232
DB00461	DB01324
DB00461	DB01021
DB00461	DB00843
DB00461	DB01097
DB00461	DB00758
DB00461	DB00814
DB00461	DB00731
DB00461	DB00700
DB00461	DB00476
DB00461	DB01078
DB00461	DB00606
DB00461	DB01120
DB00461	DB02925
DB00461	DB01252
DB00461	DB00761
DB00461	DB00612
DB00461	DB01251
DB00461	DB01609
DB00461	DB00266
DB00461	DB01418
DB00734	DB01116
DB00734	DB00325
DB00734	DB00657
DB00734	DB00599
DB00734	DB04840
DB00734	DB01354
DB00734	DB00627
DB00734	DB01235
DB00734	DB00898
DB00734	DB00668
DB00734	DB00502
DB00734	DB00747
DB00734	DB00206
DB00734	DB01045
DB00734	DB00404
DB00734	DB00543
DB00734	DB00335
DB00734	DB00181
DB00734	DB01197
DB00734	DB00564
DB00734	DB01136
DB00734	DB00475
DB00734	DB00477
DB00734	DB01211
DB00734	DB01068
DB00734	DB00575
DB00734	DB00363
DB00734	DB00829
DB00734	DB01119
DB00734	DB00501
DB00734	DB01075
DB00734	DB00450
DB00734	DB01215
DB00734	DB00813
DB00734	DB00690
DB00734	DB00801
DB00734	DB01167
DB00734	DB00555
DB00734	DB00186
DB00734	DB00231
DB00734	DB00679
DB00734	DB00371
DB00734	DB00897
DB00734	DB00508
DB00734	DB00423
DB00734	DB01403
DB00734	DB00350
DB00734	DB00863
DB00734	DB00734
DB00734	DB00503
DB00734	DB00418
DB00734	DB01203
DB00734	DB00334
DB00734	DB01589
DB00734	DB00842
DB00734	DB01588
DB00734	DB00794
DB00734	DB00433
DB00734	DB01069
DB00734	DB00652
DB00734	DB00312
DB00734	DB00850
DB00734	DB01174
DB00734	DB00252
DB00734	DB00960
DB00734	DB00633
DB00734	DB00727
DB00734	DB00883
DB00734	DB00985
DB00734	DB00962
DB00734	DB01595
DB00734	DB01437
DB00734	DB00273
DB00734	DB01189
DB00734	DB01236
DB00734	DB00818
DB00734	DB00683
DB00734	DB01351
DB00734	DB04833
DB00734	DB00413
DB00734	DB01100
DB00734	DB06144
DB00734	DB00482
DB00734	DB00800
DB00734	DB01020
DB00734	DB00283
DB00734	DB00628
DB00734	DB01352
DB00734	DB00849
DB00734	DB00189
DB00734	DB01233
DB00734	DB01041
DB00734	DB00765
DB00734	DB01239
DB00734	DB00472
DB00734	DB01128
DB00734	DB00814
DB00734	DB00248
DB00734	DB00875
DB00734	DB01355
DB00734	DB00976
DB00734	DB00392
DB00734	DB01107
DB00734	DB01238
DB00734	DB01146
DB00734	DB00476
DB00734	DB00391
DB00734	DB00559
DB00734	DB01544
DB00734	DB01558
DB00734	DB00349
DB00734	DB08811
DB00734	DB01553
DB00734	DB01072
DB00734	DB06262
DB00734	DB01545
DB00734	DB01563
DB00734	DB01071
DB00734	DB00920
DB00734	DB01567
DB00734	DB01198
DB00734	DB00463
DB00734	DB01601
DB00734	DB00619
DB00734	DB01551
DB00734	DB01608
DB00734	DB01547
DB00734	DB00217
DB00734	DB01476
DB00734	DB00427
DB00734	DB00340
DB00734	DB00317
DB00734	DB00820
DB00734	DB00484
DB00734	DB01169
DB00734	DB00203
DB00734	DB01170
DB00734	DB00408
DB00734	DB00612
DB00734	DB00661
DB00734	DB01104
DB00734	DB00777
DB00734	DB00715
DB00734	DB00857
DB00734	DB01171
DB00734	DB06700
DB00734	DB01614
DB00734	DB01353
DB00734	DB04842
DB00734	DB00933
DB00734	DB00230
DB00734	DB00546
DB00734	DB01118
DB00734	DB01200
DB00734	DB00184
DB00734	DB01609
DB00734	DB00997
DB00734	DB01259
DB00734	DB00474
DB00734	DB01267
DB00734	DB05271
DB00734	DB06717
DB00734	DB06268
DB00734	DB00714
DB00734	DB01156
DB00734	DB01611
DB00734	DB00589
DB00734	DB00968
DB00734	DB01621
DB00734	DB00420
DB00734	DB01622
DB00503	DB00783
DB00503	DB02679
DB00503	DB00554
DB00503	DB00822
DB00503	DB00518
DB00503	DB00502
DB00503	DB00199
DB00503	DB00091
DB00503	DB01045
DB00503	DB00404
DB00503	DB01222
DB00503	DB00564
DB00503	DB01211
DB00503	DB00363
DB00503	DB01234
DB00503	DB00829
DB00503	DB00900
DB00503	DB00390
DB00503	DB01215
DB00503	DB01023
DB00503	DB00813
DB00503	DB00196
DB00503	DB00690
DB00503	DB00270
DB00503	DB01167
DB00503	DB01026
DB00503	DB00555
DB00503	DB00281
DB00503	DB00227
DB00503	DB00277
DB00503	DB00897
DB00503	DB00313
DB00503	DB00916
DB00503	DB00495
DB00503	DB00615
DB00503	DB00734
DB00503	DB00503
DB00503	DB01232
DB00503	DB00641
DB00503	DB00238
DB00503	DB01115
DB00503	DB00393
DB00503	DB01589
DB00503	DB01174
DB00503	DB00252
DB00503	DB00273
DB00503	DB00909
DB00503	DB00593
DB00503	DB00683
DB00503	DB00750
DB00503	DB00977
DB00503	DB01100
DB00503	DB00370
DB00503	DB01394
DB00503	DB00582
DB00503	DB00401
DB00503	DB01054
DB00503	DB00185
DB00503	DB00353
DB00503	DB00628
DB00503	DB00728
DB00503	DB01110
DB00503	DB00701
DB00503	DB00625
DB00503	DB00367
DB00503	DB01128
DB00503	DB01006
DB00503	DB00675
DB00503	DB00700
DB00503	DB01238
DB00503	DB00559
DB00503	DB00349
DB00503	DB01072
DB00503	DB04841
DB00503	DB01198
DB00503	DB00463
DB00503	DB04942
DB00503	DB01601
DB00503	DB01410
DB00503	DB00588
DB00503	DB00309
DB00503	DB01166
DB00503	DB06712
DB00503	DB01098
DB00503	DB00216
DB00503	DB00317
DB00503	DB00300
DB00503	DB00820
DB00503	DB01303
DB00503	DB00203
DB00503	DB01049
DB00503	DB00661
DB00503	DB00289
DB00503	DB04842
DB00503	DB00230
DB00503	DB01264
DB00503	DB01254
DB00503	DB01609
DB00503	DB01126
DB00503	DB01259
DB00503	DB06287
DB00503	DB01268
DB00503	DB06717
DB00503	DB00361
DB00503	DB05521
DB01399	DB00945
DB01399	DB00554
DB01399	DB00563
DB01399	DB00091
DB01399	DB00414
DB01399	DB00335
DB01399	DB00443
DB01399	DB00887
DB01399	DB01197
DB01399	DB00695
DB01399	DB01016
DB01399	DB00999
DB01399	DB00808
DB01399	DB00722
DB01399	DB01124
DB01399	DB00214
DB01399	DB00519
DB01399	DB00620
DB01399	DB00384
DB01399	DB00177
DB01399	DB00959
DB01399	DB01203
DB01399	DB00421
DB01399	DB00860
DB01399	DB00960
DB01399	DB00727
DB01399	DB01029
DB01399	DB00222
DB01399	DB00796
DB01399	DB00966
DB01399	DB01021
DB01399	DB00843
DB01399	DB00758
DB01399	DB00814
DB01399	DB00700
DB01399	DB00476
DB01399	DB01544
DB01399	DB01558
DB01399	DB01120
DB01399	DB02925
DB01399	DB00761
DB01399	DB00612
DB01399	DB01609
DB01232	DB00783
DB01232	DB00502
DB01232	DB00091
DB01232	DB01045
DB01232	DB00404
DB01232	DB01222
DB01232	DB00564
DB01232	DB01211
DB01232	DB00363
DB01232	DB01234
DB01232	DB00829
DB01232	DB00390
DB01232	DB01023
DB01232	DB00813
DB01232	DB00196
DB01232	DB01167
DB01232	DB00897
DB01232	DB00615
DB01232	DB00503
DB01232	DB00641
DB01232	DB00238
DB01232	DB01115
DB01232	DB01174
DB01232	DB00252
DB01232	DB00683
DB01232	DB00977
DB01232	DB01100
DB01232	DB00370
DB01232	DB01394
DB01232	DB00582
DB01232	DB00401
DB01232	DB01054
DB01232	DB00185
DB01232	DB00353
DB01232	DB00728
DB01232	DB00625
DB01232	DB01128
DB01232	DB01006
DB01232	DB00700
DB01232	DB01238
DB01232	DB00349
DB01232	DB01072
DB01232	DB01198
DB01232	DB04942
DB01232	DB01410
DB01232	DB00588
DB01232	DB01166
DB01232	DB06712
DB01232	DB00216
DB01232	DB00317
DB01232	DB00300
DB01232	DB00820
DB01232	DB00203
DB01232	DB01049
DB01232	DB01609
DB01232	DB01126
DB01232	DB01259
DB01232	DB06287
DB01232	DB01268
DB01232	DB06717
DB00418	DB00741
DB00418	DB00446
DB00418	DB00783
DB00418	DB00822
DB00418	DB00502
DB00418	DB00563
DB00418	DB00206
DB00418	DB00404
DB00418	DB00543
DB00418	DB00181
DB00418	DB00443
DB00418	DB00564
DB00418	DB00475
DB00418	DB01068
DB00418	DB00363
DB00418	DB01234
DB00418	DB00829
DB00418	DB00450
DB00418	DB01215
DB00418	DB01023
DB00418	DB00813
DB00418	DB00999
DB00418	DB00808
DB00418	DB00186
DB00418	DB00620
DB00418	DB00897
DB00418	DB00423
DB00418	DB00959
DB00418	DB00734
DB00418	DB00334
DB00418	DB01589
DB00418	DB00860
DB00418	DB00794
DB00418	DB01168
DB00418	DB00652
DB00418	DB00850
DB00418	DB01174
DB00418	DB00985
DB00418	DB01595
DB00418	DB00273
DB00418	DB01189
DB00418	DB01236
DB00418	DB00818
DB00418	DB00683
DB00418	DB00977
DB00418	DB01351
DB00418	DB00413
DB00418	DB01100
DB00418	DB00370
DB00418	DB00582
DB00418	DB01021
DB00418	DB00283
DB00418	DB00628
DB00418	DB01041
DB00418	DB00356
DB00418	DB01380
DB00418	DB00392
DB00418	DB01238
DB00418	DB01146
DB00418	DB00476
DB00418	DB00391
DB00418	DB01544
DB00418	DB01558
DB00418	DB00349
DB00418	DB08811
DB00418	DB01553
DB00418	DB01545
DB00418	DB01071
DB00418	DB00920
DB00418	DB01567
DB00418	DB01198
DB00418	DB04942
DB00418	DB01551
DB00418	DB01608
DB00418	DB01547
DB00418	DB01476
DB00418	DB00427
DB00418	DB00340
DB00418	DB00317
DB00418	DB00484
DB00418	DB00230
DB00418	DB01267
DB00418	DB06287
DB00524	DB00368
DB00524	DB00741
DB00524	DB00668
DB00524	DB00788
DB00524	DB00328
DB00524	DB00091
DB00524	DB00681
DB00524	DB00414
DB00524	DB00355
DB00524	DB00443
DB00524	DB00564
DB00524	DB00672
DB00524	DB01234
DB00524	DB00390
DB00524	DB01016
DB00524	DB00722
DB00524	DB00244
DB00524	DB01124
DB00524	DB00620
DB00524	DB00860
DB00524	DB01174
DB00524	DB00727
DB00524	DB00883
DB00524	DB00222
DB00524	DB00912
DB00524	DB00796
DB00524	DB01020
DB00524	DB00814
DB00524	DB01380
DB00524	DB00731
DB00524	DB01078
DB00524	DB01120
DB00524	DB00267
DB00524	DB00229
DB00524	DB01252
DB00524	DB01169
DB00524	DB01505
DB01203	DB01440
DB01203	DB01116
DB01203	DB00325
DB01203	DB00657
DB01203	DB00599
DB01203	DB04840
DB01203	DB03255
DB01203	DB00668
DB01203	DB00945
DB01203	DB00907
DB01203	DB01092
DB01203	DB00040
DB01203	DB00788
DB01203	DB00605
DB01203	DB01050
DB01203	DB00554
DB01203	DB00861
DB01203	DB01009
DB01203	DB00328
DB01203	DB00784
DB01203	DB00091
DB01203	DB00206
DB01203	DB01426
DB01203	DB01045
DB01203	DB00284
DB01203	DB00414
DB01203	DB00335
DB01203	DB01197
DB01203	DB01136
DB01203	DB00477
DB01203	DB00672
DB01203	DB00575
DB01203	DB00363
DB01203	DB01119
DB01203	DB00501
DB01203	DB01396
DB01203	DB00390
DB01203	DB00280
DB01203	DB00450
DB01203	DB00749
DB01203	DB01023
DB01203	DB00813
DB01203	DB00712
DB01203	DB00695
DB01203	DB01067
DB01203	DB01016
DB01203	DB00999
DB01203	DB00270
DB01203	DB00281
DB01203	DB00839
DB01203	DB01124
DB01203	DB00214
DB01203	DB00197
DB01203	DB00313
DB01203	DB01403
DB01203	DB00350
DB01203	DB00461
DB01203	DB00734
DB01203	DB01399
DB01203	DB01203
DB01203	DB01115
DB01203	DB00393
DB01203	DB00421
DB01203	DB00334
DB01203	DB00991
DB01203	DB00812
DB01203	DB00960
DB01203	DB00727
DB01203	DB00883
DB01203	DB01612
DB01203	DB00273
DB01203	DB00909
DB01203	DB00593
DB01203	DB01159
DB01203	DB00228
DB01203	DB00753
DB01203	DB01189
DB01203	DB01236
DB01203	DB00292
DB01203	DB00818
DB01203	DB01086
DB01203	DB00750
DB01203	DB01100
DB01203	DB06144
DB01203	DB00370
DB01203	DB01398
DB01203	DB00482
DB01203	DB00533
DB01203	DB00222
DB01203	DB00912
DB01203	DB04830
DB01203	DB00412
DB01203	DB00401
DB01203	DB00491
DB01203	DB00796
DB01203	DB01054
DB01203	DB01020
DB01203	DB01021
DB01203	DB01161
DB01203	DB00527
DB01203	DB01041
DB01203	DB00765
DB01203	DB00728
DB01203	DB00573
DB01203	DB00814
DB01203	DB06727
DB01203	DB04743
DB01203	DB01355
DB01203	DB00731
DB01203	DB00559
DB01203	DB01078
DB01203	DB00699
DB01203	DB01563
DB01203	DB04841
DB01203	DB01429
DB01203	DB00463
DB01203	DB01551
DB01203	DB02266
DB01203	DB01120
DB01203	DB00217
DB01203	DB02925
DB01203	DB04878
DB01203	DB00469
DB01203	DB01252
DB01203	DB06725
DB01203	DB06712
DB01203	DB00761
DB01203	DB01170
DB01203	DB02383
DB01203	DB01193
DB01203	DB00939
DB01203	DB00612
DB01203	DB00661
DB01203	DB00264
DB01203	DB01214
DB01203	DB01251
DB01203	DB04842
DB01203	DB00230
DB01203	DB00047
DB01203	DB00184
DB01203	DB01628
DB01203	DB01283
DB01203	DB01276
DB01203	DB06716
DB01203	DB01306
DB01203	DB00046
DB01203	DB01307
DB01203	DB01309
DB01203	DB00331
DB01203	DB00474
DB01203	DB00680
DB01203	DB04861
DB01203	DB06802
DB01203	DB01297
DB01203	DB01278
DB01203	DB00708
DB01203	DB01056
DB01203	DB06655
DB01203	DB00511
DB01203	DB06268
DB01203	DB08807
DB01203	DB08808
DB01203	DB01195
DB01203	DB00968
DB05245	DB00316
DB05245	DB01169
DB00641	DB00627
DB00641	DB00199
DB00641	DB06777
DB00641	DB00091
DB00641	DB01045
DB00641	DB01211
DB00641	DB00636
DB00641	DB01406
DB00641	DB00390
DB00641	DB00196
DB00641	DB01241
DB00641	DB01167
DB00641	DB00503
DB00641	DB01232
DB00641	DB01174
DB00641	DB00252
DB00641	DB01039
DB00641	DB00582
DB00641	DB01586
DB00641	DB01110
DB00641	DB00701
DB00641	DB00625
DB00641	DB01128
DB00641	DB00976
DB00641	DB00080
DB00641	DB00559
DB00641	DB01078
DB00641	DB00349
DB00641	DB01072
DB00641	DB01393
DB00641	DB04942
DB00641	DB01601
DB00641	DB00619
DB00641	DB04878
DB00641	DB00661
DB00641	DB01118
DB00641	DB01264
DB00641	DB01609
DB00641	DB00266
DB00641	DB01259
DB00641	DB01276
DB00641	DB06717
DB00641	DB01418
DB00641	DB05521
DB00238	DB00224
DB00238	DB00783
DB00238	DB00502
DB00238	DB00199
DB00238	DB00717
DB00238	DB01045
DB00238	DB00404
DB00238	DB01211
DB00238	DB00363
DB00238	DB00501
DB00238	DB00813
DB00238	DB00196
DB00238	DB00951
DB00238	DB01167
DB00238	DB01026
DB00238	DB00744
DB00238	DB00863
DB00238	DB00615
DB00238	DB00503
DB00238	DB01232
DB00238	DB00904
DB00238	DB00252
DB00238	DB00683
DB00238	DB00977
DB00238	DB00370
DB00238	DB00582
DB00238	DB00353
DB00238	DB00472
DB00238	DB00701
DB00238	DB00625
DB00238	DB01006
DB00238	DB00976
DB00238	DB00700
DB00238	DB01238
DB00238	DB01321
DB00238	DB00872
DB00238	DB01072
DB00238	DB01361
DB00238	DB01198
DB00238	DB04942
DB00238	DB01601
DB00238	DB00619
DB00238	DB00778
DB00238	DB00745
DB00238	DB01166
DB00238	DB00317
DB00238	DB00300
DB00238	DB00820
DB00238	DB00203
DB00238	DB01049
DB00238	DB00661
DB00238	DB01263
DB00238	DB01264
DB00238	DB00954
DB00238	DB01259
DB00238	DB01268
DB00238	DB06717
DB00238	DB05521
DB00238	DB08816
DB01115	DB01116
DB01115	DB00325
DB01115	DB00657
DB01115	DB04840
DB01115	DB00091
DB01115	DB00206
DB01115	DB01045
DB01115	DB00335
DB01115	DB00564
DB01115	DB01136
DB01115	DB01211
DB01115	DB00575
DB01115	DB01119
DB01115	DB00501
DB01115	DB00390
DB01115	DB00196
DB01115	DB01167
DB01115	DB00350
DB01115	DB00503
DB01115	DB01232
DB01115	DB01203
DB01115	DB00421
DB01115	DB01229
DB01115	DB01174
DB01115	DB00252
DB01115	DB00960
DB01115	DB00727
DB01115	DB00883
DB01115	DB01236
DB01115	DB00683
DB01115	DB01394
DB01115	DB00582
DB01115	DB01020
DB01115	DB00765
DB01115	DB00728
DB01115	DB01369
DB01115	DB01764
DB01115	DB00251
DB01115	DB00701
DB01115	DB01128
DB01115	DB00814
DB01115	DB00653
DB01115	DB00460
DB01115	DB01377
DB01115	DB00559
DB01115	DB01078
DB01115	DB00349
DB01115	DB01072
DB01115	DB01563
DB01115	DB04942
DB01115	DB01601
DB01115	DB00619
DB01115	DB00217
DB01115	DB00216
DB01115	DB01170
DB01115	DB01193
DB01115	DB00612
DB01115	DB00264
DB01115	DB01214
DB01115	DB01263
DB01115	DB01264
DB01115	DB01609
DB01115	DB01259
DB01115	DB04861
DB01115	DB01297
DB01115	DB06717
DB01115	DB06268
DB01115	DB08807
DB01115	DB08808
DB01115	DB00968
DB01115	DB05521
DB00393	DB00091
DB00393	DB01045
DB00393	DB00335
DB00393	DB01136
DB00393	DB01211
DB00393	DB00501
DB00393	DB00390
DB00393	DB00196
DB00393	DB00503
DB00393	DB01203
DB00393	DB00421
DB00393	DB01174
DB00393	DB00252
DB00393	DB00960
DB00393	DB00727
DB00393	DB00883
DB00393	DB01236
DB00393	DB00683
DB00393	DB01020
DB00393	DB00728
DB00393	DB01128
DB00393	DB00814
DB00393	DB00460
DB00393	DB00559
DB00393	DB01078
DB00393	DB00349
DB00393	DB01072
DB00393	DB04942
DB00393	DB00216
DB00393	DB00612
DB00393	DB01609
DB00393	DB01259
DB00393	DB06717
DB00698	DB00316
DB00698	DB01169
DB00585	DB00779
DB00585	DB00537
DB00585	DB01059
DB00585	DB00900
DB00585	DB00390
DB00585	DB01167
DB00585	DB01165
DB00585	DB01208
DB00585	DB00827
DB00585	DB00601
DB00585	DB01072
DB00585	DB04942
DB00585	DB04576
DB00585	DB01184
DB00585	DB00317
DB00104	DB00091
DB00104	DB00047
DB00104	DB01306
DB00104	DB00046
DB00104	DB01307
DB00104	DB01309
DB00421	DB01116
DB00421	DB00325
DB00421	DB00657
DB00421	DB04840
DB00421	DB00368
DB00421	DB00668
DB00421	DB00945
DB00421	DB00788
DB00421	DB00605
DB00421	DB01050
DB00421	DB00554
DB00421	DB00861
DB00421	DB01009
DB00421	DB00328
DB00421	DB00784
DB00421	DB00091
DB00421	DB00206
DB00421	DB00681
DB00421	DB00414
DB00421	DB00335
DB00421	DB00355
DB00421	DB00443
DB00421	DB01197
DB00421	DB00564
DB00421	DB01136
DB00421	DB00672
DB00421	DB00575
DB00421	DB01234
DB00421	DB01119
DB00421	DB01396
DB00421	DB00390
DB00421	DB00749
DB00421	DB01023
DB00421	DB00712
DB00421	DB01016
DB00421	DB00270
DB00421	DB00722
DB00421	DB00244
DB00421	DB01124
DB00421	DB00519
DB00421	DB00620
DB00421	DB00384
DB00421	DB00313
DB00421	DB00177
DB00421	DB00350
DB00421	DB00648
DB00421	DB00178
DB00421	DB00461
DB00421	DB01399
DB00421	DB01203
DB00421	DB01115
DB00421	DB00393
DB00421	DB00421
DB00421	DB00991
DB00421	DB00860
DB00421	DB01174
DB00421	DB00812
DB00421	DB00960
DB00421	DB00727
DB00421	DB00883
DB00421	DB01029
DB00421	DB00273
DB00421	DB00909
DB00421	DB00593
DB00421	DB00750
DB00421	DB01398
DB00421	DB00482
DB00421	DB00533
DB00421	DB00222
DB00421	DB00912
DB00421	DB00401
DB00421	DB00492
DB00421	DB00796
DB00421	DB00966
DB00421	DB01054
DB00421	DB01020
DB00421	DB00765
