Drug1	Drug2
DB00433	DB00193
DB00193	DB00436
DB00436	DB00193
DB00193	DB00450
DB00450	DB00193
DB00454	DB00193
DB00193	DB00454
DB00458	DB00193
DB00193	DB00458
DB00193	DB00468
DB00468	DB00193
DB00470	DB00193
DB00193	DB00470
DB00193	DB00472
DB00472	DB00193
DB00193	DB00476
DB00476	DB00193
DB00477	DB00193
DB00193	DB00477
DB00482	DB00193
DB00193	DB00482
DB00484	DB00193
DB00193	DB00484
DB00193	DB00486
DB00486	DB00193
DB00490	DB00193
DB00193	DB00490
DB00496	DB00193
DB00193	DB00496
DB00193	DB00501
DB00501	DB00193
DB00502	DB00193
DB00193	DB00502
DB00503	DB00193
DB00193	DB00503
DB00508	DB00193
DB00193	DB00508
DB00514	DB00193
DB00193	DB00514
DB00524	DB00193
DB00193	DB00524
DB00193	DB00540
DB00540	DB00193
DB00193	DB00543
DB00543	DB00193
DB00193	DB00557
DB00557	DB00193
DB00193	DB00559
DB00559	DB00193
DB00193	DB00564
DB00564	DB00193
DB00582	DB00193
DB00193	DB00582
DB00594	DB00193
DB00193	DB00594
DB00193	DB00601
DB00601	DB00193
DB00606	DB00193
DB00193	DB00606
DB00193	DB00608
DB00608	DB00193
DB00193	DB00611
DB00611	DB00193
DB00622	DB00193
DB00193	DB00622
DB00623	DB00193
DB00193	DB00623
DB00193	DB00648
DB00648	DB00193
DB00653	DB00193
DB00193	DB00653
DB00656	DB00193
DB00193	DB00656
DB00669	DB00193
DB00193	DB00669
DB00679	DB00193
DB00193	DB00679
DB00682	DB00193
DB00193	DB00682
DB00193	DB00695
DB00695	DB00193
DB00193	DB00696
DB00696	DB00193
DB00193	DB00704
DB00704	DB00193
DB00705	DB00193
DB00193	DB00705
DB00715	DB00193
DB00193	DB00715
DB00726	DB00193
DB00193	DB00726
DB00193	DB00734
DB00734	DB00193
DB00752	DB00193
DB00193	DB00752
DB00193	DB00757
DB00757	DB00193
DB00765	DB00193
DB00193	DB00765
DB00767	DB00193
DB00193	DB00767
DB00774	DB00193
DB00193	DB00774
DB00193	DB00780
DB00780	DB00193
DB00808	DB00193
DB00193	DB00808
DB00813	DB00193
DB00193	DB00813
DB00193	DB00819
DB00819	DB00193
DB00831	DB00193
DB00193	DB00831
DB00850	DB00193
DB00193	DB00850
DB00193	DB00857
DB00857	DB00193
DB00875	DB00193
DB00193	DB00875
DB00193	DB00880
DB00880	DB00193
DB00887	DB00193
DB00193	DB00887
DB00889	DB00193
DB00193	DB00889
DB00193	DB00898
DB00898	DB00193
DB00903	DB00193
DB00193	DB00903
DB00904	DB00193
DB00193	DB00904
DB00907	DB00193
DB00193	DB00907
DB00908	DB00193
DB00193	DB00908
DB00193	DB00918
DB00918	DB00193
DB00193	DB00924
DB00924	DB00193
DB00193	DB00932
DB00932	DB00193
DB00933	DB00193
DB00193	DB00933
DB00193	DB00934
DB00934	DB00193
DB00951	DB00193
DB00193	DB00951
DB00952	DB00193
DB00193	DB00952
DB00953	DB00193
DB00193	DB00953
DB00193	DB00956
DB00956	DB00193
DB00969	DB00193
DB00193	DB00969
DB00193	DB00972
DB00972	DB00193
DB00193	DB00976
DB00976	DB00193
DB00193	DB00998
DB00998	DB00193
DB00999	DB00193
DB00193	DB00999
DB01012	DB00193
DB00193	DB01012
DB00193	DB01017
DB01017	DB00193
DB01021	DB00193
DB00193	DB01021
DB00193	DB01026
DB01026	DB00193
DB00193	DB01037
DB01037	DB00193
DB01038	DB00193
DB00193	DB01038
DB01041	DB00193
DB00193	DB01041
DB00193	DB01049
DB01049	DB00193
DB01063	DB00193
DB00193	DB01063
DB01069	DB00193
DB00193	DB01069
DB01072	DB00193
DB00193	DB01072
DB00193	DB01075
DB01075	DB00193
DB01100	DB00193
DB00193	DB01100
DB00193	DB01104
DB01104	DB00193
DB00193	DB01118
DB01118	DB00193
DB00193	DB01142
DB01142	DB00193
DB00193	DB01149
DB01149	DB00193
DB00193	DB01151
DB01151	DB00193
DB01156	DB00193
DB00193	DB01156
DB01167	DB00193
DB00193	DB01167
DB00193	DB01168
DB01168	DB00193
DB01171	DB00193
DB00193	DB01171
DB01173	DB00193
DB00193	DB01173
DB01175	DB00193
DB00193	DB01175
DB01178	DB00193
DB00193	DB01178
DB01200	DB00193
DB00193	DB01200
DB01211	DB00193
DB00193	DB01211
DB01224	DB00193
DB00193	DB01224
DB01232	DB00193
DB00193	DB01232
DB00193	DB01233
DB01233	DB00193
DB01238	DB00193
DB00193	DB01238
DB00193	DB01239
DB01239	DB00193
DB00193	DB01242
DB01242	DB00193
DB00193	DB01247
DB01247	DB00193
DB01253	DB00193
DB00193	DB01253
DB01263	DB00193
DB00193	DB01263
DB00193	DB01264
DB01264	DB00193
DB01267	DB00193
DB00193	DB01267
DB00193	DB01323
DB01323	DB00193
DB00193	DB01356
DB01356	DB00193
DB01367	DB00193
DB00193	DB01367
DB01403	DB00193
DB00193	DB01403
DB01418	DB00193
DB00193	DB01418
DB00193	DB01463
DB01463	DB00193
DB00193	DB01560
DB01560	DB00193
DB01609	DB00193
DB00193	DB01609
DB01614	DB00193
DB00193	DB01614
DB01618	DB00193
DB00193	DB01618
DB00193	DB01623
DB01623	DB00193
DB01624	DB00193
DB00193	DB01624
DB00193	DB04831
DB04831	DB00193
DB00193	DB04842
DB04842	DB00193
DB04855	DB00193
DB00193	DB04855
DB04868	DB00193
DB00193	DB04868
DB04871	DB00193
DB00193	DB04871
DB00193	DB04884
DB04884	DB00193
DB04896	DB00193
DB00193	DB04896
DB00193	DB04946
DB04946	DB00193
DB00193	DB05271
DB05271	DB00193
DB05521	DB00193
DB00193	DB05521
DB05812	DB00193
DB00193	DB05812
DB06144	DB00193
DB00193	DB06144
DB06201	DB00193
DB00193	DB06201
DB00193	DB06204
DB06204	DB00193
DB06216	DB00193
DB00193	DB06216
DB00193	DB06273
DB06273	DB00193
DB06274	DB00193
DB00193	DB06274
DB00193	DB06288
DB06288	DB00193
DB06603	DB00193
DB00193	DB06603
DB06684	DB00193
DB00193	DB06684
DB06700	DB00193
DB00193	DB06700
DB06767	DB00193
DB00193	DB06767
DB00193	DB06808
DB06808	DB00193
DB08815	DB00193
DB00193	DB08815
DB00193	DB08873
DB08873	DB00193
DB08883	DB00193
DB00193	DB08883
DB08893	DB00193
DB00193	DB08893
DB08912	DB00193
DB00193	DB08912
DB00193	DB08918
DB08918	DB00193
DB00193	DB09034
DB09034	DB00193
DB00193	DB09036
DB09036	DB00193
DB00193	DB09039
DB09039	DB00193
DB00193	DB09042
DB09042	DB00193
DB09048	DB00193
DB00193	DB09048
DB00193	DB09054
DB09054	DB00193
DB09063	DB00193
DB00193	DB09063
DB09065	DB00193
DB00193	DB09065
DB09068	DB00193
DB00193	DB09068
DB00193	DB09072
DB09072	DB00193
DB09117	DB00193
DB00193	DB09117
DB09118	DB00193
DB00193	DB09118
DB00193	DB09128
DB09128	DB00193
DB09272	DB00193
DB00193	DB09272
DB09290	DB00193
DB00193	DB09290
DB09291	DB00193
DB00193	DB09291
DB00195	DB00206
DB00206	DB00195
DB00195	DB00211
DB00211	DB00195
DB00237	DB00195
DB00195	DB00237
DB00248	DB00195
DB00195	DB00248
DB00277	DB00195
DB00195	DB00277
DB00280	DB00195
DB00195	DB00280
DB00281	DB00195
DB00195	DB00281
DB00195	DB00297
DB00297	DB00195
DB00195	DB00312
DB00312	DB00195
DB00346	DB00195
DB00195	DB00346
DB00195	DB00374
DB00374	DB00195
DB00379	DB00195
DB00195	DB00379
DB00195	DB00382
DB00382	DB00195
DB00195	DB00390
DB00390	DB00195
DB00411	DB00195
DB00195	DB00411
DB00418	DB00195
DB00195	DB00418
DB00195	DB00422
DB00422	DB00195
DB00449	DB00195
DB00195	DB00449
DB00457	DB00195
DB00195	DB00457
DB00195	DB00468
DB00468	DB00195
DB00195	DB00474
DB00474	DB00195
DB00195	DB00476
DB00476	DB00195
DB00195	DB00484
DB00484	DB00195
DB00195	DB00564
DB00564	DB00195
DB00195	DB00608
DB00608	DB00195
DB00672	DB00195
DB00195	DB00672
DB00195	DB00708
DB00708	DB00195
DB00195	DB00734
DB00734	DB00195
DB00752	DB00195
DB00195	DB00752
DB00780	DB00195
DB00195	DB00780
DB00195	DB00794
DB00794	DB00195
DB00195	DB00806
DB00806	DB00195
DB00195	DB00816
DB00816	DB00195
DB00820	DB00195
DB00195	DB00820
DB00195	DB00862
DB00862	DB00195
DB00961	DB00195
DB00195	DB00961
DB00975	DB00195
DB00195	DB00975
DB00195	DB00989
DB00989	DB00195
DB00195	DB01115
DB01115	DB00195
DB01118	DB00195
DB00195	DB01118
DB01119	DB00195
DB00195	DB01119
DB01143	DB00195
DB00195	DB01143
DB01158	DB00195
DB00195	DB01158
DB00195	DB01182
DB01182	DB00195
DB00195	DB01235
DB01235	DB00195
DB00195	DB01238
DB01238	DB00195
DB00195	DB01353
DB01353	DB00195
DB00195	DB01354
DB01354	DB00195
DB01355	DB00195
DB00195	DB01355
DB00195	DB01392
DB01392	DB00195
DB01609	DB00195
DB00195	DB01609
DB00195	DB01614
DB01614	DB00195
DB00195	DB03128
DB03128	DB00195
DB04839	DB00195
DB00195	DB04839
DB00195	DB04855
DB04855	DB00195
DB00195	DB05812
DB05812	DB00195
DB00195	DB06218
DB06218	DB00195
DB00195	DB06709
DB06709	DB00195
DB08868	DB00195
DB00195	DB08868
DB08877	DB00195
DB00195	DB08877
DB00195	DB08880
DB08880	DB00195
DB08881	DB00195
DB00195	DB08881
DB08895	DB00195
DB00195	DB08895
DB08896	DB00195
DB00195	DB08896
DB08935	DB00195
DB00195	DB08935
DB08976	DB00195
DB00195	DB08976
DB00195	DB09063
DB09063	DB00195
DB09083	DB00195
DB00195	DB09083
DB09220	DB00195
DB00195	DB09220
DB09242	DB00195
DB00195	DB09242
DB00195	DB09282
DB09282	DB00195
DB00321	DB00316
DB00316	DB00321
DB00368	DB00316
DB00316	DB00368
DB00379	DB00316
DB00316	DB00379
DB00316	DB00381
DB00381	DB00316
DB00388	DB00316
DB00316	DB00388
DB00316	DB00393
DB00393	DB00316
DB00397	DB00316
DB00316	DB00397
DB00316	DB00398
DB00398	DB00316
DB00401	DB00316
DB00316	DB00401
DB00418	DB00316
DB00316	DB00418
DB00316	DB00435
DB00435	DB00316
DB00316	DB00470
DB00470	DB00316
DB00474	DB00316
DB00316	DB00474
DB00316	DB00484
DB00484	DB00316
DB00316	DB00528
DB00528	DB00316
DB00555	DB00316
DB00316	DB00555
DB00316	DB00564
DB00564	DB00316
DB00598	DB00316
DB00316	DB00598
DB00610	DB00316
DB00316	DB00610
DB00615	DB00316
DB00316	DB00615
DB00619	DB00316
DB00316	DB00619
DB00316	DB00622
DB00622	DB00316
DB00316	DB00653
DB00653	DB00316
DB00661	DB00316
DB00316	DB00661
DB00668	DB00316
DB00316	DB00668
DB00682	DB00316
DB00316	DB00682
DB00715	DB00316
DB00316	DB00715
DB00717	DB00316
DB00316	DB00717
DB00316	DB00723
DB00723	DB00316
DB00316	DB00750
DB00750	DB00316
DB00316	DB00794
DB00794	DB00316
DB00316	DB00816
DB00816	DB00316
DB00316	DB00830
DB00830	DB00316
DB00316	DB00841
DB00841	DB00316
DB00316	DB00865
DB00865	DB00316
DB00316	DB00867
DB00867	DB00316
DB00871	DB00316
DB00316	DB00871
DB00884	DB00316
DB00316	DB00884
DB00316	DB00898
DB00898	DB00316
DB00316	DB00935
DB00935	DB00316
DB00316	DB00938
DB00938	DB00316
DB00316	DB00951
DB00951	DB00316
DB00316	DB00972
DB00972	DB00316
DB00316	DB00983
DB00983	DB00316
DB00988	DB00316
DB00316	DB00988
DB00996	DB00316
DB00316	DB00996
DB01008	DB00316
DB00316	DB01008
DB01011	DB00316
DB00316	DB01011
DB01021	DB00316
DB00316	DB01021
DB00316	DB01023
DB01023	DB00316
DB01032	DB00316
DB00316	DB01032
DB01054	DB00316
DB00316	DB01054
DB00316	DB01064
DB01064	DB00316
DB00316	DB01074
DB01074	DB00316
DB01174	DB00316
DB00316	DB01174
DB01193	DB00316
DB00316	DB01193
DB01244	DB00316
DB00316	DB01244
DB01254	DB00316
DB00316	DB01254
DB01288	DB00316
DB00316	DB01288
DB00316	DB01320
DB01320	DB00316
DB01351	DB00316
DB00316	DB01351
DB01353	DB00316
DB00316	DB01353
DB00316	DB01354
DB01354	DB00316
DB00316	DB01355
DB01355	DB00316
DB01365	DB00316
DB00316	DB01365
DB01407	DB00316
DB00316	DB01407
DB00316	DB01418
DB01418	DB00316
DB01427	DB00316
DB00316	DB01427
DB00316	DB01432
DB01432	DB00316
DB00316	DB01556
DB01556	DB00316
DB01577	DB00316
DB00316	DB01577
DB00316	DB04825
DB04825	DB00316
DB00316	DB04841
DB04841	DB00316
DB05528	DB00316
DB00316	DB05528
DB06704	DB00316
DB00316	DB06704
DB00316	DB06711
DB06711	DB00316
DB00316	DB09112
DB09112	DB00316
DB09273	DB00316
DB00316	DB09273
DB09288	DB00316
DB00316	DB09288
DB00317	DB00338
DB00338	DB00317
DB00361	DB00317
DB00317	DB00361
DB00317	DB00448
DB00448	DB00317
DB00317	DB00472
DB00472	DB00317
DB00501	DB00317
DB00317	DB00501
DB00317	DB00503
DB00503	DB00317
DB00559	DB00317
DB00317	DB00559
DB00317	DB00564
DB00564	DB00317
DB00585	DB00317
DB00317	DB00585
DB00317	DB00615
DB00615	DB00317
DB00648	DB00317
DB00317	DB00648
DB00317	DB00673
DB00673	DB00317
DB00317	DB00682
DB00682	DB00317
DB00317	DB00736
DB00736	DB00317
DB00794	DB00317
DB00317	DB00794
DB00317	DB00834
DB00834	DB00317
DB00863	DB00317
DB00317	DB00863
DB00317	DB00872
DB00872	DB00317
DB00927	DB00317
DB00317	DB00927
DB00317	DB01030
DB01030	DB00317
DB00317	DB01045
DB01045	DB00317
DB01129	DB00317
DB00317	DB01129
DB01174	DB00317
DB00317	DB01174
DB00317	DB01201
DB01201	DB00317
DB00317	DB01238
DB01238	DB00317
DB01254	DB00317
DB00317	DB01254
DB00317	DB01320
DB01320	DB00317
DB00317	DB01323
DB01323	DB00317
DB01377	DB00317
DB00317	DB01377
DB01390	DB00317
DB00317	DB01390
DB00317	DB01418
DB01418	DB00317
DB00317	DB01609
DB01609	DB00317
DB02703	DB00317
DB00317	DB02703
DB00317	DB05812
DB05812	DB00317
DB06210	DB00317
DB00317	DB06210
DB06273	DB00317
DB00317	DB06273
DB06290	DB00317
DB00317	DB06290
DB00317	DB06589
DB06589	DB00317
DB00317	DB06603
DB06603	DB00317
DB00317	DB06717
DB06717	DB00317
DB06723	DB00317
DB00317	DB06723
DB00317	DB06724
DB06724	DB00317
DB00317	DB08820
DB08820	DB00317
DB00317	DB08880
DB08880	DB00317
DB00317	DB08899
DB08899	DB00317
DB08912	DB00317
DB00317	DB08912
DB08933	DB00317
DB00317	DB08933
DB00317	DB09036
DB09036	DB00317
DB00317	DB09048
DB09048	DB00317
DB00317	DB09054
DB09054	DB00317
DB00317	DB09073
DB09073	DB00317
DB09104	DB00317
DB00317	DB09104
DB00317	DB09118
DB09118	DB00317
DB00317	DB09291
DB09291	DB00317
DB00332	DB00318
DB00318	DB00332
DB00318	DB00333
DB00333	DB00318
DB00349	DB00318
DB00318	DB00349
DB00318	DB00363
DB00363	DB00318
DB00318	DB00382
DB00382	DB00318
DB00318	DB00384
DB00384	DB00318
DB00318	DB00387
DB00387	DB00318
DB00318	DB00420
DB00420	DB00318
DB00318	DB00421
DB00421	DB00318
DB00436	DB00318
DB00318	DB00436
DB00318	DB00458
DB00458	DB00318
DB00318	DB00468
DB00468	DB00318
DB00472	DB00318
DB00318	DB00472
DB00476	DB00318
DB00318	DB00476
DB00318	DB00477
DB00477	DB00318
DB00482	DB00318
DB00318	DB00482
DB00484	DB00318
DB00318	DB00484
DB00318	DB00496
DB00496	DB00318
DB00318	DB00501
DB00501	DB00318
DB00318	DB00502
DB00502	DB00318
DB00503	DB00318
DB00318	DB00503
DB00524	DB00318
DB00318	DB00524
DB00318	DB00594
DB00594	DB00318
DB00606	DB00318
DB00318	DB00606
DB00608	DB00318
DB00318	DB00608
DB00611	DB00318
DB00318	DB00611
DB00318	DB00622
DB00622	DB00318
DB00318	DB00679
DB00679	DB00318
DB00318	DB00695
DB00695	DB00318
DB00318	DB00705
DB00705	DB00318
DB00318	DB00715
DB00715	DB00318
DB00752	DB00318
DB00318	DB00752
DB00774	DB00318
DB00318	DB00774
DB00318	DB00808
DB00808	DB00318
DB00318	DB00819
DB00819	DB00318
DB00318	DB00857
DB00857	DB00318
DB00318	DB00880
DB00880	DB00318
DB00318	DB00887
DB00887	DB00318
DB00318	DB00898
DB00898	DB00318
DB00903	DB00318
DB00318	DB00903
DB00318	DB00907
DB00907	DB00318
DB00318	DB00908
DB00908	DB00318
DB00318	DB00932
DB00932	DB00318
DB00951	DB00318
DB00318	DB00951
DB00318	DB00972
DB00972	DB00318
DB00999	DB00318
DB00318	DB00999
DB01012	DB00318
DB00318	DB01012
DB00318	DB01021
DB01021	DB00318
DB00318	DB01026
DB01026	DB00318
DB00318	DB01075
DB01075	DB00318
DB00318	DB01104
DB01104	DB00318
DB01118	DB00318
DB00318	DB01118
DB01151	DB00318
DB00318	DB01151
DB00318	DB01156
DB01156	DB00318
DB00318	DB01242
DB01242	DB00318
DB00318	DB01403
DB01403	DB00318
DB00318	DB01560
DB01560	DB00318
DB01614	DB00318
DB00318	DB01614
DB04831	DB00318
DB00318	DB04831
DB04855	DB00318
DB00318	DB04855
DB04868	DB00318
DB00318	DB04868
DB04871	DB00318
DB00318	DB04871
DB00318	DB05812
DB05812	DB00318
DB06603	DB00318
DB00318	DB06603
DB00318	DB06663
DB06663	DB00318
DB00318	DB06791
DB06791	DB00318
DB08893	DB00318
DB00318	DB08893
DB09039	DB00318
DB00318	DB09039
DB00318	DB09118
DB09118	DB00318
DB09271	DB00318
DB00318	DB09271
DB09272	DB00318
DB00318	DB09272
DB00318	DB09290
DB09290	DB00318
DB09291	DB00318
DB00318	DB09291
DB00452	DB00319
DB00319	DB00452
DB00479	DB00319
DB00319	DB00479
DB00512	DB00319
DB00319	DB00512
DB00563	DB00319
DB00319	DB00563
DB00319	DB00595
DB00595	DB00319
DB00319	DB00618
DB00618	DB00319
DB00319	DB00682
DB00682	DB00319
DB00684	DB00319
DB00319	DB00684
DB00319	DB00688
DB00688	DB00319
DB00319	DB00759
DB00759	DB00319
DB00319	DB00798
DB00798	DB00319
DB00319	DB00919
DB00919	DB00319
DB00955	DB00319
DB00319	DB00955
DB00319	DB00994
DB00994	DB00319
DB00319	DB01017
DB01017	DB00319
DB00319	DB01024
DB01024	DB00319
DB00319	DB01032
DB01032	DB00319
DB00319	DB01082
DB01082	DB00319
DB01172	DB00319
DB00319	DB01172
DB00319	DB01339
DB01339	DB00319
DB00319	DB01418
DB01418	DB00319
DB03615	DB00319
DB00319	DB03615
DB06696	DB00319
DB00319	DB06696
DB00319	DB09268
DB09268	DB00319
DB00320	DB00334
DB00334	DB00320
DB00363	DB00320
DB00320	DB00363
DB00391	DB00320
DB00320	DB00391
DB00320	DB00408
DB00408	DB00320
DB00320	DB00409
DB00409	DB00320
DB00320	DB00420
DB00420	DB00320
DB00320	DB00433
DB00433	DB00320
DB00449	DB00320
DB00320	DB00449
DB00450	DB00320
DB00320	DB00450
DB00477	DB00320
DB00320	DB00477
DB00502	DB00320
DB00320	DB00502
DB00508	DB00320
DB00320	DB00508
DB00320	DB00582
DB00582	DB00320
DB00623	DB00320
DB00320	DB00623
DB00320	DB00673
DB00673	DB00320
DB00677	DB00320
DB00320	DB00677
DB00320	DB00679
DB00679	DB00320
DB00320	DB00727
DB00727	DB00320
DB00320	DB00734
DB00734	DB00320
DB00320	DB00767
DB00767	DB00320
DB00320	DB00831
DB00831	DB00320
DB00834	DB00320
DB00320	DB00834
DB00320	DB00850
DB00850	DB00320
DB00872	DB00320
DB00320	DB00872
DB00320	DB00875
DB00875	DB00320
DB00889	DB00320
DB00320	DB00889
DB00904	DB00320
DB00320	DB00904
DB00320	DB00933
DB00933	DB00320
DB00320	DB01026
DB01026	DB00320
DB00320	DB01038
DB01038	DB00320
DB00320	DB01063
DB01063	DB00320
DB01100	DB00320
DB00320	DB01100
DB01167	DB00320
DB00320	DB01167
DB01178	DB00320
DB00320	DB01178
DB01203	DB00320
DB00320	DB01203
DB00320	DB01211
DB01211	DB00320
DB01224	DB00320
DB00320	DB01224
DB01233	DB00320
DB00320	DB01233
DB01238	DB00320
DB00320	DB01238
DB01239	DB00320
DB00320	DB01239
DB01254	DB00320
DB00320	DB01254
DB01263	DB00320
DB00320	DB01263
DB01267	DB00320
DB00320	DB01267
DB00320	DB01403
DB01403	DB00320
DB00320	DB01463
DB01463	DB00320
DB00320	DB01614
DB01614	DB00320
DB01618	DB00320
DB00320	DB01618
DB00320	DB01623
DB01623	DB00320
DB01624	DB00320
DB00320	DB01624
DB00320	DB02703
DB02703	DB00320
DB03880	DB00320
DB00320	DB03880
DB00320	DB04842
DB04842	DB00320
DB00320	DB04871
DB04871	DB00320
DB00320	DB04884
DB04884	DB00320
DB00320	DB05521
DB05521	DB00320
DB06144	DB00320
DB00320	DB06144
DB06288	DB00320
DB00320	DB06288
DB00320	DB06290
DB06290	DB00320
DB00320	DB06717
DB06717	DB00320
DB00320	DB06808
DB06808	DB00320
DB00320	DB08820
DB08820	DB00320
DB00320	DB08865
DB08865	DB00320
DB08873	DB00320
DB00320	DB08873
DB00320	DB08899
DB08899	DB00320
DB00320	DB08933
DB08933	DB00320
DB00320	DB09042
DB09042	DB00320
DB00320	DB09048
DB09048	DB00320
DB00320	DB09054
DB09054	DB00320
DB00320	DB09065
DB09065	DB00320
DB00320	DB09073
DB09073	DB00320
DB00320	DB09118
DB09118	DB00320
DB00321	DB00328
DB00328	DB00321
DB00321	DB00332
DB00332	DB00321
DB00321	DB00334
DB00334	DB00321
DB00321	DB00363
DB00363	DB00321
DB00366	DB00321
DB00321	DB00366
DB00321	DB00368
DB00368	DB00321
DB00382	DB00321
DB00321	DB00382
DB00387	DB00321
DB00321	DB00387
DB00321	DB00388
DB00388	DB00321
DB00321	DB00391
DB00391	DB00321
DB00408	DB00321
DB00321	DB00408
DB00409	DB00321
DB00321	DB00409
DB00321	DB00413
DB00413	DB00321
DB00418	DB00321
DB00321	DB00418
DB00420	DB00321
DB00321	DB00420
DB00321	DB00422
DB00422	DB00321
DB00321	DB00425
DB00425	DB00321
DB00321	DB00433
DB00433	DB00321
DB00321	DB00449
DB00449	DB00321
DB00450	DB00321
DB00321	DB00450
DB00451	DB00321
DB00321	DB00451
DB00461	DB00321
DB00321	DB00461
DB00321	DB00465
DB00465	DB00321
DB00470	DB00321
DB00321	DB00470
DB00321	DB00472
DB00472	DB00321
DB00321	DB00474
DB00474	DB00321
DB00321	DB00476
DB00476	DB00321
DB00321	DB00477
DB00477	DB00321
DB00482	DB00321
DB00321	DB00482
DB00321	DB00484
DB00484	DB00321
DB00486	DB00321
DB00321	DB00486
DB00321	DB00488
DB00488	DB00321
DB00500	DB00321
DB00321	DB00500
DB00501	DB00321
DB00321	DB00501
DB00502	DB00321
DB00321	DB00502
DB00503	DB00321
DB00321	DB00503
DB00508	DB00321
DB00321	DB00508
DB00321	DB00554
DB00554	DB00321
DB00321	DB00557
DB00557	DB00321
DB00564	DB00321
DB00321	DB00564
DB00573	DB00321
DB00321	DB00573
DB00321	DB00575
DB00575	DB00321
DB00586	DB00321
DB00321	DB00586
DB00588	DB00321
DB00321	DB00588
DB00321	DB00601
DB00601	DB00321
DB00604	DB00321
DB00321	DB00604
DB00321	DB00605
DB00605	DB00321
DB00321	DB00623
DB00623	DB00321
DB00321	DB00633
DB00633	DB00321
DB00321	DB00653
DB00653	DB00321
DB00321	DB00668
DB00668	DB00321
DB00672	DB00321
DB00321	DB00672
DB00321	DB00677
DB00677	DB00321
DB00321	DB00679
DB00679	DB00321
DB00321	DB00682
DB00682	DB00321
DB00697	DB00321
DB00321	DB00697
DB00712	DB00321
DB00321	DB00712
DB00321	DB00715
DB00715	DB00321
DB00734	DB00321
DB00321	DB00734
DB00749	DB00321
DB00321	DB00749
DB00752	DB00321
DB00321	DB00752
DB00321	DB00761
DB00761	DB00321
DB00765	DB00321
DB00321	DB00765
DB00321	DB00767
DB00767	DB00321
DB00780	DB00321
DB00321	DB00780
DB00321	DB00784
DB00784	DB00321
DB00321	DB00788
DB00788	DB00321
DB00321	DB00794
DB00794	DB00321
DB00814	DB00321
DB00321	DB00814
DB00816	DB00321
DB00321	DB00816
DB00831	DB00321
DB00321	DB00831
DB00834	DB00321
DB00321	DB00834
DB00321	DB00839
DB00839	DB00321
DB00850	DB00321
DB00321	DB00850
DB00321	DB00857
DB00857	DB00321
DB00321	DB00861
DB00861	DB00321
DB00865	DB00321
DB00321	DB00865
DB00321	DB00871
DB00871	DB00321
DB00321	DB00875
DB00875	DB00321
DB00321	DB00889
DB00889	DB00321
DB00898	DB00321
DB00321	DB00898
DB00321	DB00904
DB00904	DB00321
DB00908	DB00321
DB00321	DB00908
DB00921	DB00321
DB00321	DB00921
DB00321	DB00932
DB00932	DB00321
DB00321	DB00933
DB00933	DB00321
DB00321	DB00935
DB00935	DB00321
DB00321	DB00938
DB00938	DB00321
DB00321	DB00945
DB00945	DB00321
DB00956	DB00321
DB00321	DB00956
DB00961	DB00321
DB00321	DB00961
DB00964	DB00321
DB00321	DB00964
DB00321	DB00968
DB00968	DB00321
DB00321	DB00972
DB00972	DB00321
DB00321	DB00983
DB00983	DB00321
DB00988	DB00321
DB00321	DB00988
DB00321	DB00991
DB00991	DB00321
DB01001	DB00321
DB00321	DB01001
DB01009	DB00321
DB00321	DB01009
DB01012	DB00321
DB00321	DB01012
DB01016	DB00321
DB00321	DB01016
DB00321	DB01017
DB01017	DB00321
DB01018	DB00321
DB00321	DB01018
DB01021	DB00321
DB00321	DB01021
DB00321	DB01037
DB01037	DB00321
DB00321	DB01038
DB01038	DB00321
DB01041	DB00321
DB00321	DB01041
DB01050	DB00321
DB00321	DB01050
DB01063	DB00321
DB00321	DB01063
DB01067	DB00321
DB00321	DB01067
DB01072	DB00321
DB00321	DB01072
DB00321	DB01100
DB01100	DB00321
DB01104	DB00321
DB00321	DB01104
DB01120	DB00321
DB00321	DB01120
DB00321	DB01124
DB01124	DB00321
DB00321	DB01156
DB01156	DB00321
DB00321	DB01168
DB01168	DB00321
DB01171	DB00321
DB00321	DB01171
DB01173	DB00321
DB00321	DB01173
DB00321	DB01174
DB01174	DB00321
DB01175	DB00321
DB00321	DB01175
DB00321	DB01178
DB01178	DB00321
DB00321	DB01224
DB01224	DB00321
DB01232	DB00321
DB00321	DB01232
DB00321	DB01233
DB01233	DB00321
DB00321	DB01238
DB01238	DB00321
DB01239	DB00321
DB00321	DB01239
DB00321	DB01247
DB01247	DB00321
DB00321	DB01255
DB01255	DB00321
DB01264	DB00321
DB00321	DB01264
DB01267	DB00321
DB00321	DB01267
DB00321	DB01274
DB01274	DB00321
DB01278	DB00321
DB00321	DB01278
DB00321	DB01291
DB01291	DB00321
DB01319	DB00321
DB00321	DB01319
DB00321	DB01323
DB01323	DB00321
DB00321	DB01351
DB01351	DB00321
DB01353	DB00321
DB00321	DB01353
DB01354	DB00321
DB00321	DB01354
DB01355	DB00321
DB00321	DB01355
DB01356	DB00321
DB00321	DB01356
DB01367	DB00321
DB00321	DB01367
DB01392	DB00321
DB00321	DB01392
DB01403	DB00321
DB00321	DB01403
DB01409	DB00321
DB00321	DB01409
DB01418	DB00321
DB00321	DB01418
DB00321	DB01463
DB01463	DB00321
DB00321	DB01551
DB01551	DB00321
DB00321	DB01560
DB01560	DB00321
DB00321	DB01576
DB01576	DB00321
DB00321	DB01577
DB01577	DB00321
