,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0,0.6463371889239398,0.7400631008686884,0.6855718292302898,5.0,Naive Bayes,0.6171107994389902,0.77111812127585,0.7283263237828745,4.0
1,0.6813880126182965,0.7459934144321769,0.6905005107252298,5.0,Logistic Regression,0.6713008937437934,0.7108307045215563,0.748110627918368,4.0
2,0.677006659656502,0.7426738891520391,0.6666666666666667,5.0,Random Forest,0.6887144992526159,0.6459866806869962,0.7369834349536938,4.0
0,0.660495867768595,0.7422740286856825,0.6972287735849058,4.0,Naive Bayes,0.6291566906092045,0.7818181818181819,0.7383184755139676,4.0
1,0.6834710743801653,0.7505590686449735,0.7036062529020276,4.0,Logistic Regression,0.6615250291036089,0.751404958677686,0.7530403660952122,4.0
2,0.6894214876033058,0.7545745301293563,0.6846786373552609,4.0,Random Forest,0.6952965235173824,0.6743801652892562,0.7476986544634929,4.0
0,0.6128133704735376,0.6602286028666492,0.6279158699808796,3.0,Naive Bayes,0.604343025395657,0.6534023079984083,0.6554542720867802,4.0
1,0.6396736967767609,0.6866312897512816,0.6342153100383761,3.0,Logistic Regression,0.6439704675963905,0.6247512932749701,0.6866310307768485,4.0
2,0.6251492240350179,0.6726063177840316,0.5830013280212484,3.0,Random Forest,0.656857855361596,0.524074810982889,0.6699584761706299,4.0
0,0.6531431119037004,0.7188909555458833,0.6793075020610058,2.0,Naive Bayes,0.6316596397087006,0.7347302719572002,0.7184710385448442,4.0
