,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
1,0.6811538220616792,0.7470064917991612,0.6872305344762255,3.0,Logistic Regression,0.6743779394621537,0.7005825485979161,0.7459585188483193,2.0
2,0.7146138266552523,0.782036640682125,0.7108280793805273,3.0,Random Forest,0.7203842277921911,0.7015221431106843,0.7880063000564455,2.0
0,0.6504332044163084,0.7087382067993611,0.6787458798300305,2.0,Naive Bayes,0.6278907441083007,0.7385649158438303,0.7099287411682383,2.0
1,0.6685067951515675,0.7263503301031374,0.6685246999600307,2.0,Logistic Regression,0.6684885931558935,0.668560810664823,0.7325671834772349,2.0
2,0.6936780243285872,0.7534327339468666,0.6849129357380183,2.0,Random Forest,0.7050883133522468,0.6658600350020526,0.7695130718940228,2.0
0,0.6442688172043011,0.7191133589731807,0.6647887894784837,1.0,Naive Bayes,0.6285325618377944,0.7054838709677419,0.7077831846456237,2.0
1,0.6732150537634408,0.7425514328622052,0.6705618367280571,1.0,Logistic Regression,0.6760507967038972,0.6651612903225806,0.7346297676031911,2.0
2,0.692763440860215,0.7673572343167055,0.6779890232495238,1.0,Random Forest,0.7122392441929297,0.6468817204301075,0.7652463184183143,2.0
0,0.6687033185213198,0.7394780747551264,0.6911542741304659,0.0,Naive Bayes,0.6472894611939991,0.7413964262078094,0.7351215424510786,2.0
1,0.6971849295641486,0.764160844751328,0.7023177461516119,0.0,Logistic Regression,0.6906116480453309,0.714427531436135,0.7650460723836059,2.0
2,0.7177838706627588,0.7873285158779636,0.7106156083373727,0.0,Random Forest,0.729135581418482,0.6930131417226056,0.7933398662624629,2.0
0,0.6377564325452016,0.7075446641371962,0.6627415275670206,9.0,Naive Bayes,0.6199795586175568,0.7118393602225312,0.6989843185931216,3.0
1,0.6661921940194715,0.7299846384940021,0.6671217588228282,9.0,Logistic Regression,0.6652691634430445,0.6689847009735744,0.7281795714824232,3.0
2,0.6901295201668984,0.7581371072321179,0.6818181818181817,9.0,Random Forest,0.7006099238741631,0.6640081710709318,0.7614846279242111,3.0
0,0.6514156796390299,0.7102537306349639,0.6652802149000239,8.0,Naive Bayes,0.6398316561451758,0.6928369994359842,0.7088022606440088,3.0
1,0.6696446700507614,0.7292060620398555,0.6610965815724305,8.0,Logistic Regression,0.6786571313169711,0.6444218838127468,0.7273607907545947,3.0
2,0.6985673998871968,0.7646489671620287,0.6790535671390824,8.0,Random Forest,0.7260562475921407,0.6377664974619289,0.7712376341366662,3.0
0,0.6522830504422663,0.7326261795671541,0.6889949362905656,7.0,Naive Bayes,0.6231978338842394,0.7703257774976637,0.7247968532480374,3.0
1,0.6770043248647122,0.7498413381525522,0.6876353012883836,7.0,Logistic Regression,0.6657238783192594,0.7110381848608002,0.7442099447705925,3.0
2,0.7069415165279378,0.7829819403325411,0.7104062194637432,7.0,Random Forest,0.7021055312645923,0.7189055266989763,0.7796292236253333,3.0
0,0.6562506962547067,0.7274748486539091,0.679976353698883,6.0,Naive Bayes,0.6360743529046529,0.7303878974221866,0.7210441513780854,3.0
1,0.6815943675779248,0.7441061024234332,0.6855665566556656,6.0,Logistic Regression,0.6771193254666753,0.6942272129759597,0.745865384864876,3.0
2,0.7107925049573335,0.7791253163561811,0.7048980937333046,6.0,Random Forest,0.7195637038756092,0.6908183499320455,0.7823807515077874,3.0
0,0.6423884073551479,0.7038384848724522,0.6576396929542433,5.0,Naive Bayes,0.6307401237995353,0.686935877623239,0.6998848912072873,3.0
1,0.668324038612287,0.7239602431084656,0.6628494672616337,5.0,Logistic Regression,0.673973934581819,0.652086272928845,0.7279052168642564,3.0
2,0.6882125019597304,0.752535531196302,0.6643115505184471,5.0,Random Forest,0.7194641038364107,0.6170126990526104,0.7625613943813118,3.0
0,0.648505617977528,0.7210239336785201,0.6787896212175663,4.0,Naive Bayes,0.6249456429260176,0.7427865168539326,0.7183230695619239,3.0
1,0.6682359550561797,0.7321705045943807,0.6628991563060133,4.0,Logistic Regression,0.6737369752384489,0.6524044943820225,0.7298164928670622,3.0
2,0.7021573033707865,0.7662277422440585,0.6953033403066737,4.0,Random Forest,0.7116805496729258,0.6796629213483146,0.7712720777679587,3.0
0,0.6516772667784079,0.7079806244036633,0.6680742596462055,3.0,Naive Bayes,0.6380391173520562,0.7010768488967465,0.7057641772425214,3.0
1,0.6618487819438386,0.7281029067020671,0.6515314633194127,3.0,Logistic Regression,0.6720359252208717,0.6322411774160218,0.7222702618393412,3.0
2,0.6938787224760636,0.7532984760810646,0.674670278052292,3.0,Random Forest,0.7198385837021609,0.6348357174017863,0.759548428392204,3.0
0,0.6508559728115171,0.7232816086126873,0.6790032410192713,2.0,Naive Bayes,0.6283471920403728,0.7385430519494227,0.718918785687858,3.0
1,0.6723133430435058,0.7356322248263618,0.6732685770813381,2.0,Logistic Regression,0.671311647429171,0.6752369493171215,0.7330627931432611,3.0
2,0.7022882232495303,0.7741380276356782,0.6928111693148775,2.0,Random Forest,0.7155905511811024,0.6714373166149494,0.7755521987352141,3.0
0,0.6548894158047505,0.72438698857356,0.6905601935430661,1.0,Naive Bayes,0.6258700021594326,0.7701647520542905,0.7247955328601253,3.0
1,0.6850292302031806,0.7440747373082296,0.6961408767328586,1.0,Logistic Regression,0.6724190476190476,0.7215976452311843,0.751634343180311,3.0
2,0.7082396467846777,0.7703809183646446,0.7052178312904658,1.0,Random Forest,0.7125983430372086,0.6979886349699521,0.7825072065025661,3.0
0,0.6525879647707059,0.7114166305770553,0.6710958679043785,0.0,Naive Bayes,0.6371524392621768,0.7088593865243611,0.7105044619970612,3.0
1,0.6762874745108247,0.7348697837174128,0.6755872474102417,0.0,Logistic Regression,0.6770517876206453,0.6741290294589787,0.7381052426133498,3.0
2,0.698956570783982,0.764477771526332,0.6795293682958653,0.0,Random Forest,0.726406477572885,0.6383357195539937,0.774825878521509,3.0
0,0.6506841332369875,0.7245516088830676,0.675473169041535,9.0,Naive Bayes,0.6307147912243454,0.7270692990839375,0.7175401621576424,4.0
1,0.6788419850353139,0.7391775113366827,0.6759261437139833,9.0,Logistic Regression,0.6821192052980133,0.6698445257686301,0.7378990379994896,4.0
2,0.7034917600988322,0.7753779755942471,0.6966723498622919,9.0,Random Forest,0.7130723420872791,0.6810097666721056,0.7751745305394478,4.0
0,0.6358997618777639,0.688825570973067,0.6531648304169366,8.0,Naive Bayes,0.6235949262658554,0.6856786483728314,0.6884269255420791,4.0
1,0.6553577503118267,0.7196740341257112,0.6440816900088997,8.0,Logistic Regression,0.6658676545362098,0.6236761537589296,0.7134237097816347,4.0
2,0.6751559133688627,0.7338779580179351,0.6464519313834381,8.0,Random Forest,0.7091105997021795,0.5939675700192766,0.7495204250129421,4.0
0,0.6499731230962194,0.7167721473716675,0.6688000678167253,7.0,Naive Bayes,0.6346633416458853,0.7068177745923669,0.7107949647626502,4.0
1,0.673792779071851,0.7403893475926726,0.6655030258489028,7.0,Logistic Regression,0.6828561329091551,0.6490100340440781,0.7359349546060765,4.0
2,0.6934353162515678,0.7663721338014498,0.6757246591407148,7.0,Random Forest,0.7171557164768299,0.6388192080272352,0.7696830151183427,4.0
0,0.6514684388416918,0.7125467628628961,0.6682174418731046,6.0,Naive Bayes,0.6375780455931465,0.7019503060199141,0.7086709680120071,4.0
1,0.6747624920069425,0.7395802385179309,0.6722211353671589,6.0,Logistic Regression,0.6775151360504768,0.667009226272038,0.7341976985969312,4.0
2,0.7069516762583357,0.7659621685855221,0.6936519683911475,6.0,Random Forest,0.7266293202620917,0.6635379556042752,0.7685090852907307,4.0
0,0.6434107723872091,0.7206227458788508,0.6767730846177689,5.0,Naive Bayes,0.618871749063799,0.7466271527158933,0.7138267910417149,4.0
1,0.6766833150270449,0.7387644777083379,0.6853812491177124,5.0,Logistic Regression,0.6674260128434242,0.704329264501689,0.7405741268222472,4.0
2,0.697884069384287,0.7682841272328952,0.6950847103116502,5.0,Random Forest,0.7015854920092047,0.6887032930594988,0.7713241093091091,4.0
0,0.6538007410121738,0.7259885282678018,0.685196497658318,4.0,Naive Bayes,0.6282247114731839,0.7535320223117952,0.7228407723712923,4.0
1,0.6813444078009853,0.7463973571228685,0.6947483375260828,4.0,Logistic Regression,0.6667040946178606,0.7252554863401327,0.7482816995316881,4.0
2,0.7095904075566956,0.7777712914168124,0.70887031764982,4.0,Random Forest,0.7106323779128051,0.707116974064574,0.7816066870121421,4.0
0,0.6312832643406269,0.6899232996576206,0.6528861717372701,3.0,Naive Bayes,0.616751071289443,0.6935190660796811,0.6859755806147425,4.0
1,0.6606106402085113,0.713966197298619,0.6592111195416709,3.0,Logistic Regression,0.6619407269996909,0.6565039314891473,0.7171618943086484,4.0
2,0.6778040607135817,0.7391354650637418,0.6610757197000242,3.0,Random Forest,0.6972782503037667,0.6284468975184528,0.7429913810622926,4.0
0,0.6527549904293136,0.7202301259996239,0.6773794023309727,2.0,Naive Bayes,0.6325247612834352,0.7290812141099262,0.7166677307409186,4.0
1,0.6694239358308267,0.7304702598998936,0.6621407610973962,2.0,Logistic Regression,0.6770575347685274,0.6478671041837571,0.7310603662553959,4.0
2,0.6990360951599672,0.7709306903323643,0.6865767272986153,2.0,Random Forest,0.7162272558484961,0.6592835657642877,0.7728615324890844,4.0
0,0.6579640455715398,0.7336830980518194,0.6878783740725567,1.0,Naive Bayes,0.6325553360345578,0.753805941858377,0.7292620866354517,4.0
1,0.6735968395219378,0.741099790524823,0.6785861642140009,1.0,Logistic Regression,0.6683696178035801,0.6891198946507313,0.7412694963504368,4.0
2,0.7092719327999362,0.7845506573743326,0.7051658201978915,1.0,Random Forest,0.7152679432711451,0.6953450787126638,0.7894877210734432,4.0
0,0.6648747569484159,0.7259514102637123,0.6914230347965287,0.0,Naive Bayes,0.6406698284442883,0.7509092988676656,0.7285536941505624,4.0
1,0.6893629189065538,0.7459746746627565,0.6895582099788535,0.0,Logistic Regression,0.6891249714416267,0.689991993594876,0.7518457451538263,4.0
2,0.7150177284684891,0.7788371490944259,0.7057489725542067,0.0,Random Forest,0.7294743780669417,0.6835182431659613,0.7892299462026771,4.0
0,0.6624733285917497,0.7321750149725412,0.6916861232362197,9.0,Naive Bayes,0.6365895586531635,0.757223506401138,0.7290629800916717,5.0
1,0.6831881223328592,0.7500590384295277,0.6810543509878948,9.0,Logistic Regression,0.6856724487497184,0.6764980440967283,0.7480092947257322,5.0
2,0.7104151849217639,0.7803922601930161,0.7002415736799723,9.0,Random Forest,0.7257379941818876,0.6764758179231863,0.7840228396380631,5.0
