Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB00432	0.12834373	0.01754206	0.057331942	-0.002238229	-0.11765307	-0.04339986	-0.20797805	-0.11962349	-0.15930256	-0.093324855	0.11445385	-0.1442053	0.20708804	-0.027917143	-0.21043544	0.011924952	-0.14469875	-0.18072268	0.07731299	-0.12579899	0.12324933	-0.06451816	-0.083728075	-0.11623369	-0.105130434	0.18916436	0.20843834	-0.018511353	0.21970873	-0.11922566	0.07113033	0.20758826	-0.016344337	-0.043569643	-0.117733546	0.1278739	-0.05154597	-0.009587835	-0.16012712	0.014398398	-0.09948813	0.051421076	-0.017379005	-0.18716392	-0.02480177	-0.103780754	0.08873117	-0.045098916	-0.14285034	0.18323702
DB00433	0.06962793	0.031175232	0.03824002	-0.00029626046	-0.075643174	-0.062457252	-0.19717461	-0.13781416	-0.18247363	-0.04097417	0.14920172	-0.15828052	0.17656443	-0.047077365	-0.20730582	0.047434576	-0.18395366	-0.12235221	0.09990106	-0.15229015	0.122292966	-0.09573905	-0.028789105	-0.13227738	-0.112049535	0.17161363	0.22127211	-0.024530286	0.18991505	-0.09522538	0.04333815	0.24519643	-0.008168392	-0.049320143	-0.13336878	0.14751443	-0.05886458	-0.0027042576	-0.15405236	0.047095254	-0.102980025	-0.018075397	0.00089204474	-0.17709392	0.01459871	-0.059613187	0.11604826	-0.068503045	-0.1534706	0.14497328
DB00654	0.0977865	0.045124564	0.093898684	0.03021751	-0.10912826	-0.017937133	-0.18330298	-0.12139535	-0.14467098	-0.027579075	0.11798644	-0.1397386	0.21513624	-0.04918623	-0.19218895	0.014152139	-0.16138089	-0.14032373	0.13913508	-0.120565355	0.11257701	-0.11715664	-0.029060846	-0.11574085	-0.09317123	0.13409257	0.19948865	-0.014544139	0.17166053	-0.058042694	0.058049884	0.23121402	-0.04578693	-0.08894374	-0.110644594	0.16454245	-0.0016872884	0.047174856	-0.16011345	0.034651607	-0.09061965	0.013491751	-0.05196579	-0.17294087	-0.0146898795	-0.070775844	0.06264518	-0.039276533	-0.12841274	0.129304
DB00655	0.09957184	0.02034877	0.06890579	0.010536262	-0.10835579	-0.026637366	-0.19276187	-0.13610852	-0.16852659	-0.04262425	0.1414696	-0.15631424	0.19530225	-0.10817718	-0.19247209	0.10024509	-0.08513476	-0.17574272	0.05213045	-0.05997115	0.12511243	-0.06103541	-0.021350227	-0.11792059	-0.11968058	0.19525962	0.19679587	-0.02744861	0.15686199	-0.09018148	0.07899369	0.19101563	-0.022581523	-0.062489334	-0.10956399	0.18343093	0.0036651455	0.007405542	-0.17785484	-0.005288488	-0.015060322	-0.0068868864	-0.021239249	-0.16975793	-0.03220271	-0.07901417	0.036826573	-0.07588816	-0.14998068	0.18663275
DB00656	0.06196909	0.003949128	0.0535242	-0.014306875	-0.09371363	-0.0410989	-0.2217329	-0.13032725	-0.15966266	-0.024503043	0.1447175	-0.1768929	0.19470948	-0.05111967	-0.21422812	0.1069205	-0.17850557	-0.14340854	0.04568356	-0.1441757	0.13736457	-0.07385446	-0.065292284	-0.115217164	-0.12138371	0.17187825	0.23205869	-0.018516062	0.18670397	-0.03796377	0.08015038	0.24364837	-0.036497433	-0.034056794	-0.11902988	0.14445502	0.027974598	0.015042419	-0.13441743	0.017676868	-0.1112445	-0.0032205908	-0.0026960094	-0.19227722	-0.006179869	-0.05605462	0.09217487	-0.077594064	-0.14167918	0.14505945
DB00657	0.10496501	0.015227569	0.09973573	0.023609646	-0.14036582	-0.05200247	-0.1650544	-0.060507104	-0.1728003	-0.079223655	0.12433277	-0.014279885	0.15540503	-0.08288471	-0.21226035	-0.005702899	-0.107168816	-0.06303233	0.10209745	-0.10578344	0.115207754	-0.07730899	0.015127018	-0.13440868	-0.1678439	0.00619258	0.18932107	-0.033415124	0.21757708	-0.07024543	0.07306739	0.11242856	-0.073390104	-0.052764177	-0.13722558	0.1492107	0.044739503	0.025819365	-0.05445088	0.0069983527	-0.08769288	0.04399279	-0.028898252	-0.07303179	-0.038776834	-0.0735206	0.06721002	-0.072849356	-0.051244557	0.16779257
DB00650	0.09959752	0.023258843	0.034113523	0.02114742	-0.11889035	0.005532411	-0.18122666	-0.12446338	-0.15368207	-0.09453304	0.14197662	-0.16505438	0.1780822	-0.025078418	-0.22015023	0.09384439	-0.16879196	-0.1632959	0.046292942	-0.15534243	0.13113615	-0.07584824	-0.045436803	-0.120529264	-0.08388126	0.19062832	0.21638335	-0.0084359255	0.17537415	-0.070559785	0.07469615	0.25934815	-0.026415823	-0.05085563	-0.087084204	0.13507783	0.001802655	0.0045584906	-0.1562125	0.036366735	-0.11516267	0.062679514	-0.022933343	-0.18131554	-0.034345403	-0.08371694	0.06914617	-0.06021144	-0.1376519	0.1386858
DB00651	0.09670922	0.0057526305	0.034187455	0.026780007	-0.11379966	-0.059648152	-0.21611397	-0.10818621	-0.10250305	-0.077664115	0.16585585	-0.14324863	0.2377081	-0.06938491	-0.19962947	0.03118162	-0.1246742	-0.10182218	0.052337658	-0.11214715	0.12724377	-0.083909355	-0.05705487	-0.093510844	-0.14936554	0.17235984	0.19177818	-0.0032063257	0.18395282	-0.06606491	0.036203172	0.20674911	-0.04532509	-0.024647275	-0.12388839	0.12622462	0.05123513	0.027764443	-0.16304049	0.021540295	-0.114104055	0.03748467	0.00852945	-0.18020523	0.0041427254	-0.09893582	0.06359817	-0.085527934	-0.14806451	0.14384037
DB00652	0.08779143	0.044640932	0.077315494	0.015108693	-0.09344391	-0.05970315	-0.18420984	-0.09065571	-0.15211315	-0.047777336	0.13927184	-0.14438649	0.19150135	-0.06731998	-0.20183297	0.008325474	-0.17238143	-0.15384275	0.09658878	-0.097586624	0.10442138	-0.12601076	-0.005902469	-0.13204671	-0.101962134	0.08521898	0.22180814	-0.03476134	0.16214208	-0.10874375	0.06178752	0.22076105	-0.034327902	-0.11809126	-0.14797485	0.10904062	0.010923654	0.009793706	-0.12014393	0.003424883	-0.104036875	0.04404827	-0.024937386	-0.1840254	-0.036181074	-0.08120198	0.0841771	-0.07124228	-0.11026649	0.14045401
DB00653	0.08768765	0.030190445	0.08320339	-0.007190966	-0.092913374	-0.04362002	-0.17732993	-0.12016225	-0.16885415	-0.049798418	0.08385301	-0.14765748	0.20997673	-0.05288767	-0.20054989	0.015498742	-0.17587154	-0.1534075	0.11308984	-0.107181475	0.08414464	-0.10702525	-0.072498664	-0.09063766	-0.17758074	0.14554375	0.19722825	0.0028042174	0.21537589	-0.029926836	0.061172314	0.19714816	-0.09038288	-0.09731731	-0.13758714	0.1477771	0.041781165	0.022072557	-0.16614957	0.013629204	-0.13201773	0.030379998	0.057453603	-0.17283803	-0.026996197	-0.0702328	0.09111376	-0.071007	-0.12894504	0.11843605
DB06771	0.048224684	0.03890306	0.02454658	-0.035398047	-0.06969808	-0.009884443	-0.20663007	-0.041356064	-0.15457806	-0.058095675	0.09326047	-0.1502565	0.18882132	-0.059071526	-0.20914453	0.0068844724	-0.04137522	-0.134212	-0.02399543	-0.061443754	0.07113069	-0.14485027	-0.10413583	-0.0064888317	-0.0589082	0.10367177	0.17565034	0.039967258	0.20205224	-0.046668984	0.07005104	0.23466769	-0.058674723	-0.09889769	-0.11122364	0.059488237	0.009970626	-0.025941165	-0.16547197	0.040985234	-0.12683347	0.07276874	-0.07415249	-0.19955388	-0.013477448	-0.089455366	0.015510261	-0.07324176	-0.06506431	0.1708192
DB06770	0.030619575	0.05157077	0.0061099455	-0.0067152167	-0.03647622	-0.025486235	-0.21280983	-0.14218491	-0.15382037	0.019754067	0.027431108	-0.14792868	0.15084054	-0.10782019	-0.23994249	0.02593356	-0.035871062	-0.056284625	-0.01166683	-0.053882573	0.13864513	-0.0809323	-0.057267375	-0.088507935	-0.051109776	0.14292091	0.13962123	0.057803947	0.1989381	-0.07610331	0.056805328	0.22244264	-0.034024123	-0.019086866	-0.10556434	0.1659741	0.047498416	0.030913936	-0.17998685	-0.0010498465	-0.07629219	0.021804709	-0.07519539	-0.19089918	-0.05462514	-0.09694346	0.044674657	-0.08791478	-0.15519406	0.106666416
DB06773	0.025110314	0.08875817	0.058569916	0.03225576	-0.041182473	0.044193905	-0.056558996	-0.14831185	-0.14633033	-0.024265608	-0.004586702	-0.047427326	0.03343222	-0.06282151	-0.05952194	0.023802564	0.032551624	-0.10954871	0.0046854224	-0.08377037	0.014680101	-0.08337963	-0.018924331	-0.013331864	-0.023845091	0.01102596	0.08885	0.07999943	0.09483972	-0.08007035	0.014483275	0.12606564	-0.12038411	-0.09016943	-0.06789782	0.028725745	0.020100988	-0.015743881	-0.06039269	0.040556673	-0.0003424494	0.036171816	-0.027253933	-0.06788865	0.003931125	-0.0643575	0.03202131	-0.07239339	-0.016342668	0.10369973
DB06772	0.06125007	0.0494572	0.020461125	-0.031694975	-0.11549021	-0.0028446857	-0.20129348	-0.15141535	-0.14292407	-0.05985659	0.09421919	-0.15446755	0.15544794	-0.06487981	-0.17738278	0.09571842	-0.0858294	-0.1334858	0.025515668	-0.06215499	0.13730383	-0.11103391	-0.06231911	-0.08725749	-0.11190015	0.1626065	0.17818171	-0.0025734585	0.19939332	-0.068177186	0.02725397	0.22481635	-0.03548034	-0.0029541086	-0.09690772	0.16059612	0.053183153	0.000672519	-0.17223658	0.0428266	-0.040120907	0.062142726	-0.014768286	-0.19103019	-0.031490844	-0.10078039	0.04273565	-0.07722513	-0.12916222	0.13315547
DB00658	0.085821785	0.019562874	0.075575545	0.018717287	-0.13215193	-0.05617552	-0.16777521	-0.1423981	-0.15434405	-0.052857216	0.12121241	-0.1426391	0.19366777	-0.046043225	-0.20389996	0.0078979395	-0.111456186	-0.14822392	0.09877792	-0.09272177	0.13053888	-0.1226825	-0.01531864	-0.1267788	-0.12710625	0.0024492983	0.20824978	-0.03394438	0.1726362	-0.058913633	0.06406299	0.19607747	-0.01707439	-0.027508773	-0.13298173	0.103818804	-0.0008710718	-0.0008982525	-0.14375843	0.02504907	-0.13010721	0.031929433	-0.0046515744	-0.18388322	-0.009651046	-0.08044792	0.1099474	-0.054387543	-0.13651583	0.1491728
DB06774	0.028083988	0.014520703	0.023593571	0.024206016	-0.021292973	0.07455508	-0.19870909	-0.15453865	-0.1922242	0.08868742	0.08755	-0.16656451	0.1910852	-0.09570174	-0.23525456	-0.006855036	-0.061844554	-0.10433468	0.068034865	-0.047768902	0.10693787	-0.091740444	-0.104710996	0.0028201677	-0.07134232	0.17033722	0.191267	0.04494921	0.13857839	-0.02518786	0.11376238	0.24189013	-0.08555385	-0.062355984	-0.105700165	0.165838	0.041957244	0.05314647	-0.22410867	-0.04179445	-0.115292795	0.016147604	-0.13503616	-0.18066917	-0.055020362	-0.056038644	0.038390633	-0.12240809	-0.19788392	0.15424658
DB06777	0.07459313	0.031977814	0.06378075	-0.028406663	-0.08831942	0.0013126727	-0.20467612	-0.1529438	-0.09365801	-0.04641206	0.050976664	-0.14059012	0.19380665	-0.08740903	-0.15985337	-0.002588741	-0.07088794	-0.14770949	-0.004855518	-0.020542221	0.107838765	-0.07575668	-0.091195256	-0.105552524	-0.06584354	0.19260165	0.1690551	0.0008266617	0.20555079	-0.09141659	0.07734602	0.17639413	-0.057466656	-0.054998383	-0.10994139	0.16668399	0.03184808	0.019172883	-0.15520991	0.027943373	-0.01485304	0.027202042	-0.016051773	-0.18276942	-0.013844412	-0.112593405	0.03373612	-0.11049526	-0.10238214	0.12188737
DB04888	0.08809551	0.038390554	0.059036	-0.04900824	-0.08831134	0.027558021	-0.14996558	-0.06270965	-0.11444115	-0.023447149	0.10942876	-0.017602604	0.11828615	-0.069707155	-0.09679831	0.036656998	-0.03420242	-0.16191477	0.024547027	-0.035536062	0.025121639	-0.15373193	-0.10321591	-0.090850726	-0.047869336	0.12887727	0.056226593	0.0952912	0.1748264	-0.07953055	0.08456458	0.12184681	-0.055704184	-0.11621302	-0.021752708	0.03237582	0.007954212	-0.0045074536	-0.09916228	-0.011102673	-0.022014521	0.08363504	-0.08015342	-0.16300254	-0.04403096	-0.07164481	0.020961085	-0.21050969	-0.017709095	0.115952685
DB04881	0.06667843	0.033572584	0.062969975	-0.041916724	-0.09555516	0.032551434	-0.18140668	-0.039117187	-0.14312282	-0.029643513	0.10001947	-0.09426062	0.17802432	-0.042511396	-0.11880262	0.058929533	-0.033554185	-0.11865319	0.034281094	-0.07483064	0.0699449	-0.13980782	-0.07366586	-0.045459673	-0.028661387	0.2200025	0.16762003	0.10082643	0.13418657	-0.06677183	0.1282645	0.19838585	-0.062293522	-0.13754627	0.006800078	0.047480404	0.006270988	-0.03981141	-0.13953798	-0.00076498627	0.00032899878	0.11577787	-0.080163226	-0.1698637	-0.073920816	-0.115079954	0.013777602	-0.15086946	-0.087724514	0.11970239
DB04552	0.14418603	-0.00906144	0.11935015	-0.022121426	-0.101616144	-0.030783618	-0.22536525	-0.07993884	-0.13916977	-0.11483337	0.17958793	-0.13914074	0.18139148	-0.062186223	-0.19297747	0.092094675	-0.08590131	-0.05042514	0.021030819	-0.078051955	0.14681153	-0.09812603	-0.085422695	-0.09466276	-0.13309628	0.16489626	0.16839202	-0.029228033	0.20741539	-0.02218493	0.04434372	0.07433094	-0.025084874	0.022013979	-0.077251576	0.1589069	0.039391465	0.051456112	-0.088887386	0.015150458	-0.0046945307	0.030442072	0.0026183869	-0.1782202	-0.017695237	-0.0974634	0.019466843	-0.16666457	-0.14547275	0.119301274
DB04557	0.08778969	0.056242246	0.07691053	-0.029013092	-0.09960518	-0.04144159	-0.178516	-0.12432352	-0.14825156	-0.011380497	0.12717831	-0.15318632	0.14540881	-0.07422589	-0.12941247	0.07928707	0.0056471378	-0.058768384	0.050633878	-0.06045938	0.014055885	-0.13433309	-0.019457262	-0.063508965	-0.047622263	0.16213346	0.08985523	0.13122085	0.18240891	-0.08750439	0.09967605	0.09824249	-0.051951624	-0.04951795	-0.006638387	0.08460726	0.04315908	0.018928723	-0.14718708	0.0056944424	-0.022843758	0.0605179	-0.060288627	-0.1763932	-0.066517815	-0.114243194	0.040088087	-0.0902105	0.012967974	0.121382
DB04884	0.06191029	0.021165693	0.061316974	-0.04323323	-0.094598405	0.03273763	-0.061369985	-0.053320713	-0.14744484	0.0028836732	0.059438705	-0.025736373	0.14744231	-0.067363694	-0.0955834	0.029754717	-0.063936844	-0.056579165	0.01638768	-0.0038598515	0.010950139	-0.12225206	-0.08443313	-0.07400583	-0.048411317	0.11861789	0.092915155	0.08291625	0.17391826	-0.029869355	0.04798424	0.11764005	-0.0674007	-0.080287956	-0.10887945	0.00808448	-0.054400522	-0.016853597	-0.15752162	-0.030616393	-0.11533389	0.10184766	-0.030909957	-0.1153384	-0.06739352	-0.028005708	0.04235241	-0.17796166	-0.09592159	0.10166182
DB00236	0.12947589	0.017888308	0.116053104	-0.013503835	-0.12074815	-0.004436424	-0.14510125	-0.08254274	-0.11037822	-0.05159184	0.13447498	-0.0056010745	0.19685613	-0.051207386	-0.15070651	0.054137968	-0.073210225	-0.10704972	0.036325864	-0.07412636	0.09597008	-0.10943184	-0.07032531	-0.11126578	-0.1409431	0.048524015	0.17902076	-0.048196618	0.17482547	-0.12677923	0.06985167	0.107776985	0.0055674287	-0.055995423	-0.06988085	0.13630797	-0.03846047	0.012559386	-0.078645326	0.02554575	0.00023027707	0.0058535337	-0.0029275585	-0.046614952	-0.010534575	-0.0634535	0.047594815	-0.06858253	-0.09569443	0.12026699
DB00237	0.12261745	0.02044486	0.081996925	-0.0025680633	-0.091352545	-0.03607364	-0.2123984	-0.11026147	-0.11376117	-0.093215115	0.110864565	-0.098534085	0.22008082	-0.049113512	-0.17417176	0.012433475	-0.15179469	-0.14391413	0.030183554	-0.06241307	0.10819893	-0.10232086	-0.050198067	-0.120837085	-0.08755772	0.1358531	0.18827595	-0.039702337	0.17849597	-0.019319206	0.040348303	0.18497634	-0.026968552	-0.08437348	-0.13085018	0.097405165	0.03234345	0.047949415	-0.121362135	0.020724492	-0.08897824	0.033353128	-0.0005893132	-0.16414814	-0.037703846	-0.07638822	0.1073965	-0.095068045	-0.14024231	0.14284843
DB00234	0.06927479	-0.035493746	0.08931017	0.0075485036	-0.09296351	-0.016393306	-0.16984142	-0.13635036	-0.13830633	-0.020668527	0.089045495	-0.12501687	0.2201424	-0.058854505	-0.15964568	0.10006321	-0.068988234	-0.07067391	0.06326182	-0.07999949	0.15588959	-0.065433845	-0.02652937	-0.10847816	-0.12215167	0.15817389	0.20528682	-0.012881251	0.20145284	-0.11568047	0.059522275	0.038678333	0.0035836445	-0.112842105	-0.06606777	0.16614729	0.049109522	0.0006929452	-0.122812286	0.0030638594	-0.048883494	-0.012129544	-0.04649424	-0.16370189	0.028014466	-0.061006933	0.060720585	-0.121502236	-0.101423435	0.13366249
DB00235	0.07782679	0.0065519903	0.042344507	0.00059094664	-0.08499201	-0.046294313	-0.20015158	-0.12849787	-0.12344347	-0.06673534	0.13339908	-0.14211264	0.16571786	-0.032433312	-0.20791312	0.009924199	-0.16822049	-0.1385334	0.035904657	-0.09597729	0.14335282	-0.09577517	-0.077951245	-0.12815842	-0.095966615	0.08856905	0.19907546	-0.021526977	0.19726028	-0.040516004	0.05299771	0.20779999	-0.036755446	-0.059606824	-0.12066223	0.13695793	0.043963484	0.023369595	-0.1305172	0.044082824	-0.092759304	0.010787824	-0.0015197737	-0.19217393	-0.006717501	-0.065886	0.104942486	-0.034744754	-0.14079341	0.13029712
DB00232	0.14342286	-0.0061295656	0.061156616	-0.011521645	-0.1297348	-0.0276509	-0.20498873	-0.1327604	-0.15348102	-0.059355207	0.12962644	-0.14324574	0.19653703	-0.01692949	-0.19842683	0.09573977	-0.106690295	-0.07745534	0.04482168	-0.09871357	0.08679204	-0.11410679	-0.019151965	-0.10692622	-0.119894505	0.18725592	0.20320049	-0.029201368	0.20402104	-0.1265047	0.04470639	0.19844685	-0.010960387	0.0056340597	-0.11312157	0.08681293	0.043245118	0.05616574	-0.1403683	0.019036336	-0.0820576	0.022245072	-0.032109194	-0.13917696	0.013545049	-0.07826943	0.07387642	-0.07676552	-0.12057714	0.112446666
DB00233	0.11201144	0.03423993	0.06180362	0.0011993847	-0.0989818	0.0012140648	-0.20095979	-0.04595879	-0.14813654	-0.053903285	0.13154273	-0.15155026	0.17315999	-0.07103356	-0.20674992	0.11186607	-0.12636863	-0.070207395	0.039035227	-0.08960721	0.13826305	-0.10082685	-0.028801193	-0.13147633	-0.10943094	0.14826047	0.20435311	-0.0167164	0.20097522	-0.124607965	0.04892406	0.07523165	-0.012932995	-0.09505079	-0.12495987	0.13355337	0.03745408	0.023443904	-0.14319499	0.028419396	0.0008818001	0.054458294	-0.02248724	-0.16509023	-0.032608688	-0.091031	0.08097271	-0.10087096	-0.13670397	0.13747126
DB00230	0.07932536	0.030796258	0.095084436	0.021247925	-0.12238247	-0.05729951	-0.19897197	-0.12574807	-0.14907725	-0.04643344	0.14109644	-0.14493442	0.1787118	-0.010238487	-0.24111539	0.010174833	-0.1784541	-0.1289771	0.10418661	-0.13566776	0.1170211	-0.056191448	-0.02536444	-0.12981415	-0.10979135	0.14920059	0.23361017	-0.028788993	0.19286586	-0.07458937	0.059928093	0.24673201	-0.046122942	-0.029084528	-0.14441288	0.16901684	0.044023007	0.035542846	-0.12918742	-0.006383893	-0.09005857	0.008544536	-0.016155437	-0.16104016	-0.024089035	-0.07607178	0.081581384	-0.04207216	-0.1320869	0.14650762
DB00231	0.11940778	0.0018827991	0.05779111	-0.013776172	-0.12975866	-0.056373063	-0.21981022	-0.08967328	-0.18698348	-0.046553362	0.16699083	-0.15479387	0.24125831	-0.013686962	-0.20369853	0.1350918	-0.1784053	-0.16882473	0.031426154	-0.118059784	0.12487152	-0.08540673	-0.043967757	-0.08126116	-0.17415684	0.20609677	0.21604045	-0.003447786	0.15898448	-0.032344576	0.022344502	0.22935863	-0.009748291	-0.08563874	-0.13541442	0.14761539	0.062610306	0.03585385	-0.15431729	0.0055797286	-0.13014196	0.03908845	0.008031955	-0.18530689	0.0004335486	-0.05453556	0.0886184	-0.14619926	-0.15340257	0.15541227
DB03856	0.094928995	0.048146985	0.07919031	-0.1032796	-0.11494142	-0.044868246	-0.116940714	-0.036216613	-0.06812851	-0.03740356	0.097013794	-0.005504597	0.09421748	-0.032551643	-0.09623486	0.008621929	0.0024675857	-0.17876193	0.043268025	-0.022922108	0.0039322935	-0.14922191	-0.06661335	-0.0025217384	-0.027164979	0.09361823	0.07048894	0.1484716	0.12439655	-0.077085316	0.035580825	0.1154712	-0.05548203	-0.09435021	-0.048400104	-0.02029212	-0.053432107	0.00010636228	-0.101612195	-0.002541514	-0.017713048	0.10488515	-0.069959186	-0.12619452	-0.05264695	-0.055228926	-0.0044918107	-0.1609155	-0.025088487	0.012736807
DB00238	0.09263219	-0.007696548	0.09255305	-0.010466005	-0.10643193	-0.030196931	-0.18714982	-0.12974252	-0.13863584	-0.026371134	0.1285891	-0.15545943	0.22338474	-0.07282618	-0.1921007	0.09115859	-0.14371827	-0.1394333	0.054107796	-0.10722388	0.12520781	-0.09942383	-0.06131599	-0.114083275	-0.10570757	0.17771894	0.20696262	0.0013034805	0.21498643	-0.076728545	0.06359264	0.23040757	-0.027135933	0.008943585	-0.11696777	0.14181086	0.043928314	0.007691648	-0.17775348	0.018984264	-0.0862958	0.009909745	-0.013112405	-0.18108033	0.010140635	-0.12808922	0.051394336	-0.058340106	-0.14500466	0.1539062
DB00239	0.07044382	0.015703961	0.042785242	0.005295392	-0.114622936	-0.032512262	-0.1715158	-0.13067436	-0.11898194	-0.056855816	0.12373616	-0.12748	0.15143742	-0.050779726	-0.19143835	0.014829842	-0.17659801	-0.14285903	0.02617916	-0.098436855	0.09892816	-0.063523814	-0.035680816	-0.09815611	-0.120180786	0.1300641	0.19860078	-0.019321978	0.19193934	-0.09381679	0.046127643	0.18018505	-0.019593023	-0.1006408	-0.12897548	0.16408922	0.057285316	0.005155372	-0.15363301	0.05390944	-0.09148692	0.029889248	-0.0024824422	-0.17081374	-0.0031163897	-0.10791849	0.08778145	-0.08158644	-0.1339774	0.13498262
DB02109	0.10781053	0.02499414	0.08352803	-0.057605196	-0.15454358	-0.05470836	-0.057606515	-0.02020612	-0.07593371	-0.0050689466	0.07544228	-0.10965875	0.10872607	-0.035988558	-0.07728869	0.088268936	-0.013010299	-0.04306285	0.001911942	-0.016282922	0.011543144	-0.1330412	-0.030058794	-0.022740236	-0.042948246	0.14836282	0.07300964	0.03432956	0.1414002	-0.058684394	0.04216851	0.09063004	-0.062219266	-0.0856293	-0.058100183	-0.015078899	0.056310244	0.0040751807	-0.104440466	-0.037983056	-0.021759603	0.13598366	-0.04082772	-0.049654532	-0.011918035	-0.03722422	0.03409927	-0.18952611	-0.06697657	0.043272614
