Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB01454	-0.041656435	-0.07580595	0.09243024	-0.02378209	0.030647207	0.021176945	0.0009892281	0.05727581	0.054190144	0.018831229	-0.016235044	0.08256743	0.0155667	0.06434024	-0.024297982	0.05251911	-0.025037512	0.005815611	0.03764668	-0.04823322	0.078303464	0.07774932	-0.0041585434	0.037075415	0.012442619	-0.06242544	0.053892843	-0.028353352	0.049680702	0.026699027	-0.03849922	-0.09077068	0.059101205	0.08180797	-0.0029385153	0.040272214	0.10004307	-0.036807615	-0.03184868	-0.052983228	0.010173573	0.09409928	0.032225918	0.029598322	-0.024090448	0.051893156	-0.060209982	-0.03679116	0.03252547	-0.027066298	-0.07526892	0.033561036	-0.013533179	-0.05917638	-0.07626713	0.115798116	-0.005794469	-0.09871312	0.057715785	-0.06293933	0.0750663	0.10217855	-0.005815681	-0.040901937	-0.013856332	-0.067624144	-0.02970216	0.011785965	0.04012601	-0.09933838	0.089926586	-0.00425862	-0.072340176	0.11034667	0.071152374	0.010610849	0.07420009	-0.026600424	-0.05754054	0.02190401	-0.07020946	-0.015031837	-0.02343955	-0.044335596	-0.03724172	-0.10411323	0.070477985	-0.06564659	0.07116943	0.08574762	-0.034151506	0.038008228	-0.062216617	-0.03475867	0.035363123	-0.026933327	-0.01979603	0.13875465	-0.014413791	0.036216386
DB08940	0.02726116	-0.05118093	0.025495708	-0.012181054	0.030501269	-0.0069128005	0.0081977835	0.033979792	0.03078024	-0.015249861	-0.07770904	0.12857608	0.005557011	0.011275704	-0.027652219	-0.013953665	0.03142637	-0.08015908	0.016238073	-0.042706773	0.047084156	0.06735173	-0.023115136	0.01696313	-0.008834464	-0.06191575	0.056218475	0.030324563	-0.0062395763	0.02537951	-0.043124687	-0.033466503	0.091473326	0.0010155198	0.027013129	-0.009150263	0.044824224	-0.021374624	0.017667934	-0.028263103	0.010284524	0.03676465	0.0051772287	-0.04553053	-0.07424154	0.09683545	-0.042271003	-0.0059702466	-0.0054052877	-0.0017092393	-0.04176393	0.08032468	-0.012543815	-0.015829379	-0.07679891	0.09728853	0.056685593	-0.06262708	0.053466387	-0.0016327935	0.07834528	0.0764155	-0.026560461	-0.04558461	-0.014408141	-0.075812325	-0.0013996059	0.054544203	0.0361613	-0.07452407	0.0067637847	-0.026550371	-0.036385097	0.12079856	0.08425384	-0.008424625	0.06781434	-0.005268229	-0.071316585	0.015496978	-0.015039994	0.060975213	-0.006749753	-0.005132366	-0.007895371	-0.082336105	-0.019259088	-0.0027740272	0.022380922	0.035868943	-0.06310407	0.00569819	-0.032408416	-0.052971832	0.053080354	-0.06203054	-0.03541231	0.07555735	-0.02042035	-0.022108033
DB08941	0.0020615475	-0.029779913	0.032426786	0.0049371095	0.021352882	0.05817236	0.01942146	0.03945505	-0.022180159	-0.017591652	-0.03308376	0.08621765	-0.05074987	0.03477848	-0.055866204	0.038060635	0.009144279	-0.053079933	0.031517275	-0.044129957	0.051810436	0.049684256	0.011039014	-0.007854597	-0.008044953	-0.06696038	0.057576478	0.00086302834	-0.013445806	-0.013592083	0.0014376065	-0.0698002	0.040272478	0.0019931826	-0.038234957	-0.0094299	0.0804653	-0.09488313	0.09975817	-0.0058880444	0.08117093	0.016044065	0.048141614	-0.045635495	-0.091187276	0.052541807	-0.035707317	0.020541953	0.02935506	-0.03301799	-0.02681483	0.09517966	-0.020258006	-0.01987174	0.004638599	0.092184365	0.054140616	-0.080720715	0.046396747	0.029663835	0.083188154	0.09058454	-0.037692446	0.011888874	-0.026846636	-0.029119775	0.04199045	0.0078054545	0.008638184	-0.018085977	-0.010517107	-0.06239595	0.020109361	0.069109336	0.05804584	-0.0015816482	0.033784423	0.00022775482	-0.06548929	0.08580293	-0.046741243	0.023296775	0.041649833	0.011250788	-0.054215014	-0.020442905	0.018743614	-0.0006345237	-0.0014130352	0.08663953	0.0010137078	-0.006221854	0.013658909	-0.0822348	0.013588301	-0.05788555	-0.03594141	0.12774132	-0.02825011	-0.033936433
DB08942	-0.001228319	-0.060697593	0.09720454	-0.0075602396	0.018700872	0.0036473246	0.0068526603	0.00022147933	0.02623721	-0.013669677	-0.023263182	0.09102762	-0.04926193	0.026592156	0.002833175	0.05163815	0.028804203	-0.057776093	0.031063914	-0.050978985	0.046808977	0.016273052	-0.031122815	0.040944505	-0.026230449	-0.06301147	-0.011786106	0.021166464	-0.010854695	0.004226926	-0.02359069	-0.029603517	0.03338655	0.036667537	-0.00060103566	0.0151346475	0.051305022	-0.034821976	0.0755431	-0.018875437	0.05158516	0.044145834	0.004637346	-0.016058603	-0.024718577	0.07946762	-0.041400857	0.0387574	-0.02648624	0.000606025	-0.031374067	0.019368654	-0.0033239098	-0.02220621	-0.038640432	0.0802773	0.041310918	-0.08918124	0.037089363	-0.041520193	0.09430842	0.08175019	-0.0064189616	-0.008511691	-0.028852832	-0.029669551	-0.024048943	0.06926519	0.016315414	-0.043422725	0.011850693	0.005039858	-0.026108423	0.10165443	0.06776006	0.010311359	0.066949196	-0.013164595	-0.03982311	0.040563993	-0.013166836	0.028401112	0.0036885766	-0.0025108457	-0.038698424	-0.077625826	0.004642529	0.007585048	-0.006506047	0.08078439	-0.027352087	0.003128515	-0.02858197	-0.054269165	0.05842058	-0.0553772	-0.043291885	0.120677635	0.013030818	-0.012337915
DB08943	0.015273435	-0.03548657	0.05690109	-0.04201675	0.038267564	0.025457319	0.029884152	-0.006168842	0.015597611	-0.0021060314	-0.05519301	0.07941104	-0.03612625	0.058090232	-0.050690927	0.07944128	0.007980639	-0.018789321	0.039910603	-0.039662875	0.08126183	0.008521829	-0.016040184	0.009888306	-0.04564663	-0.057231326	0.06057244	0.048900113	-0.04795906	0.027793841	-0.028956203	-0.080738425	0.029953515	0.045902286	-0.029709952	-0.010147138	0.07862209	-0.0559358	0.09276378	-0.01625348	0.026214221	0.019848704	-0.012159366	0.041409023	-0.09904503	0.06413261	-0.029172646	0.012799373	-0.006745118	0.027757494	-0.04115763	0.083217375	-0.01648458	-0.028753994	-0.037621003	0.12977678	0.008971207	-0.07820898	0.07666393	-0.035423715	0.032613777	0.08763986	-0.024495304	-0.032648873	-0.02675796	-0.064880796	-0.047529563	0.057020474	0.03342346	-0.071409136	-0.013520867	-0.027179612	-0.019234236	0.06602812	0.085707135	-0.00040216034	0.06036317	-0.026591292	-0.018894901	0.011031553	-0.039141662	-0.005331698	0.0010614351	0.0038863742	-0.06322267	-0.033975612	0.02915467	-0.008992465	-0.005021736	0.0769424	-0.006558683	0.0012405919	0.0041942047	-0.021696404	0.01874834	-0.054393426	-0.06321018	0.09713201	0.005487693	-0.014054452
DB08947	-0.039401267	-0.02660263	0.1383683	0.013583127	0.016060207	0.057308704	0.010754582	0.06169911	0.045400072	-0.002134955	-0.0032371215	0.15421392	-0.06641729	0.05862313	-0.00038279104	0.07356499	0.018787783	0.0067246538	0.045370292	-0.08703812	0.066536345	0.05803793	0.0073201144	0.028403716	-0.010143746	-0.08978535	0.07621865	-0.03189652	-0.015242781	0.018565774	-0.023198763	-0.029129151	0.03880491	0.022019764	-0.0042206207	0.003927337	0.1013449	-0.0329659	0.086285815	-0.020746239	0.06220198	0.030252358	0.02099631	-0.03436701	-0.075926766	0.043025337	-0.060118087	0.026699051	0.018824564	-0.017644128	-0.1010531	0.10588395	-0.058381073	-0.020601021	-0.020970011	0.11919161	0.03958589	-0.13026258	0.031858854	-0.061263908	0.112689994	0.11164258	-0.027534591	-0.00032788666	-0.022141956	-0.03397141	0.025398232	0.022286564	0.02946807	-0.07580668	0.050848752	-0.0196125	-0.07292871	0.07701343	0.09363667	0.009737361	0.0851705	0.009381279	-0.07626898	0.029787015	-0.07705998	0.040196538	-0.018847793	-0.039735097	-0.030369947	-0.08834361	0.03912434	-0.0073726582	0.014515301	0.090004854	-0.0056670886	0.026250033	-0.04151903	-0.076598875	0.033188708	-0.06645385	-0.020661619	0.1472462	0.0049115983	-0.01629371
DB09301	-0.017793974	-0.026587464	0.060668305	0.0040446892	0.069009006	0.03391298	0.027600814	0.04496436	0.01615999	-0.013754982	-0.032262065	0.063975856	0.0071015563	0.06073387	-0.0050705634	0.05306917	0.0051681297	-0.00503794	0.065704696	-0.020983944	0.074663356	-0.01353784	-0.021234062	0.03261719	-0.046795625	-0.017757397	0.0012855723	-0.0059993444	-0.0155428825	0.04034159	-0.048333593	0.0018995539	0.030879268	0.024077656	-0.02873364	0.0023771308	0.07930705	-0.026766144	0.04272575	0.002139782	0.03953491	0.0027621503	-0.018796528	-0.021665705	-0.058649957	0.015773892	0.041334596	0.056481842	-0.0039616935	0.00032709155	-0.06434425	0.015769796	-0.015480338	-0.004512281	0.02059996	0.0462671	0.004495889	-0.05326197	0.004187004	-0.004609884	0.08010368	0.095885105	-0.009145424	-0.03607419	0.011665793	-0.04750666	0.013291438	0.029085329	-0.026915235	-0.06614663	0.045132637	-0.04452043	-0.011054894	0.06508183	0.052085053	-0.022093646	0.06830358	-0.02850791	-0.018565526	0.022263067	0.017952353	0.035668656	-0.024038238	-0.0211918	-0.010108438	-0.030306868	0.022427604	-0.041487254	0.057050526	0.049031615	0.0034377822	-0.043019697	0.019311512	-0.029279832	0.052315876	-0.022036774	-0.018977262	0.068350054	-0.034013867	-0.021244118
DB09300	0.012979139	-0.039358243	0.11086555	-0.031990275	0.008085968	0.00011038291	0.0011670674	0.056067415	0.03444341	0.0053906506	-0.040743437	0.120075375	-0.049351927	0.043102827	-0.012729863	0.049269453	0.030609556	-0.059400033	-0.029379461	-0.05629958	0.057843585	0.07496665	-0.036410056	0.04440993	-0.017868606	-0.08285089	0.05934411	-0.058821753	-0.022566602	0.011581944	-0.044292398	-0.07151674	0.062358517	0.012912448	0.0021188888	0.004403373	0.07533249	-0.01718473	0.06323325	-0.025993712	0.058811262	0.03866881	0.07211424	-0.040510863	-0.02483531	0.056567322	-0.05614521	0.04936713	0.016315937	-0.017792197	-0.050934635	0.072185926	-0.033075042	-0.062804595	-0.062005755	0.12941723	0.01200604	-0.08242903	0.027570557	-0.07229195	0.08107969	0.09550279	-0.022683496	-0.0395239	0.010270138	-0.06258352	-0.009987431	0.016940452	0.027476428	-0.09959757	0.071279965	-0.006774404	-0.035534	0.08527436	0.09938525	-0.014964582	0.055524364	-0.014495468	-0.046482272	0.03232067	-0.0635091	-0.0045481194	-0.008559485	-0.0010392314	-0.0067730467	-0.0337352	0.02222446	-0.011666061	0.071739	0.07139579	-0.062463555	0.047758132	-0.009433573	-0.08141848	0.050724413	-0.07036474	-0.007427199	0.13250314	-0.020447688	0.053903427
DB09303	-0.011284359	-0.012109895	0.08136656	0.011553381	0.054131173	0.032317504	0.015440296	0.040058743	0.035578944	0.0071703596	0.003613157	0.0722007	-0.038198624	0.06491011	0.009518311	0.05840969	0.015942961	-0.013377786	0.058795273	-0.064626865	0.09140438	0.030984374	-0.017651716	0.013957814	-0.0013863049	-0.040416177	0.03482671	-0.038981363	-0.036401927	0.066400826	-0.05609624	-0.0017015354	0.071095064	-0.026755778	-0.019831197	-0.032369047	0.085367866	-0.01141764	0.06436403	0.0028864257	0.034071483	0.02705272	-0.017101375	0.0020957966	-0.05744212	0.037373725	-0.01710458	0.016334465	-0.03985662	-0.023920268	-0.11018143	0.09623306	-0.06718694	-0.030286456	-0.011775981	0.11570591	-0.010642555	-0.09840603	0.011936531	-0.03871673	0.08021682	0.097660616	-0.02682215	-0.023249505	0.04594531	-0.06334804	0.030827276	0.02730914	-0.006484086	-0.05189519	0.058920603	-0.027546646	-0.036496438	0.062143855	0.06035548	-0.018304769	0.054224078	0.058710292	-0.018055422	0.03696466	0.005690689	-0.00819989	-0.017790936	-0.03381117	-0.039391898	-0.08282461	0.0066364445	-0.036303144	0.024331924	0.066103764	-0.041313536	-0.01577094	0.0046480815	-0.03923493	0.019266527	-0.049866214	-0.0036058456	0.098971225	-0.04653439	-0.008510829
DB09302	-0.00814709	-0.023620095	0.08064217	-0.008189698	0.055632476	0.035160236	-0.021795148	0.0555261	0.04797905	0.008016511	-0.031554684	0.06594512	0.025505403	0.03483637	-0.033362783	0.04969279	0.014131633	-0.013794536	0.045333877	-0.04680698	0.07813377	0.07714658	-0.039844863	0.02960703	-0.041137166	-0.026700987	0.034684774	-0.057045408	-0.026797853	0.032600425	-0.053008225	0.020273848	0.043280147	-0.033687145	-0.027862204	-0.011652639	0.066219576	-0.07816243	0.04816978	-0.01984929	0.008222073	0.021707902	-0.019940266	0.04911566	-0.024312044	-0.019182576	-0.02422974	0.013015458	-0.026491838	-0.029689148	-0.087071195	0.09432347	-0.07898536	-0.036141787	-0.026114216	0.08037362	-0.010088643	-0.09085714	0.04248179	-0.06503556	0.08789007	0.091895595	-0.026842054	-0.011387191	0.046430293	-0.07134029	-0.0015804657	0.028605912	-0.0041237343	-0.062596664	0.06082721	-0.037013043	-0.013727762	0.05597163	0.03864971	-0.026094468	0.07221906	0.0036030833	-0.06587942	0.006899837	-0.0022180139	8.40961e-05	-0.013945342	-0.021193197	-0.08369957	-0.06273486	0.034583613	-0.029053733	0.05241502	0.06999604	-0.048865136	-0.00400192	-0.014691939	-0.054074317	-0.012100028	-0.05245454	-0.019380655	0.084099844	-0.0018666642	-0.009741107
DB02424	-0.033485085	-0.08585688	0.10589447	-0.03192194	0.013832702	0.017461209	-0.0016489732	0.043459557	0.02589728	0.027385103	-0.014360644	0.11677812	0.008496057	0.060615726	0.022772111	0.06114006	0.019572217	-0.0051432843	0.044327307	-0.0469297	0.061463945	0.03362072	-0.020382222	0.038319536	0.029986752	-0.0019015323	0.057356555	-0.024506424	0.006632976	0.046495937	0.0036146897	-0.04689221	0.047138613	0.056740984	0.019602153	0.057997394	0.11616614	-0.0514557	-0.035921436	-0.04598481	-0.006070217	0.116014995	0.08838719	-0.041992527	-0.07390933	0.07069288	-0.06144124	0.021571973	0.042804897	0.04116881	-0.099506445	0.0415701	0.006866593	-0.0032580518	-0.011956801	0.08913281	-0.0023763827	-0.13719718	0.018974787	-0.06634197	0.064742625	0.098466754	0.009607786	-0.051992167	-0.012402499	-0.018953394	0.016374683	0.058419455	0.03886406	-0.100434214	0.037818402	0.0016172864	-0.052503545	0.07785758	0.078578785	0.046696603	0.112926155	-0.004890992	-0.07531987	0.057931863	-0.0474467	-0.019227613	-0.03730757	-0.05650606	0.004792427	-0.1240021	0.027281636	-0.07380376	0.012222124	0.09335611	-0.007526694	0.03213141	-0.040087424	-0.018108621	0.058881253	-0.011740284	-0.06351683	0.07809558	0.018182267	0.05824236
DB09309	-0.015435863	-0.06169288	0.057628237	-0.0006061747	0.031385813	0.021850752	0.00016911747	0.017172849	0.0053383317	0.039019946	-0.019737836	0.057443902	-0.044773128	0.010835758	0.0028939387	0.06361294	0.012518914	-0.028826201	0.016946005	-0.050654985	0.053001903	-0.0006519699	-0.016447289	0.03222727	-0.05205664	-0.021301012	0.035934992	0.02739318	-0.011855052	0.011487827	-0.007980124	-0.07314933	0.0756541	0.06655167	-0.044213533	0.03397668	0.08326603	-0.044791173	0.07250582	-0.010252596	0.032365687	0.058696948	0.011789359	0.018045181	-0.08179425	0.078412466	-0.012236572	-0.01854798	0.021144532	-0.015313604	-0.012400171	0.03633343	0.019551747	-0.027069602	-0.0019812568	0.08317853	-0.004126001	-0.074592724	0.004010992	-0.0066356137	0.048657667	0.07046841	-0.026297009	0.006796415	-0.0036126971	-0.047538713	0.020759948	0.0052459408	0.060374282	-0.065241046	0.010220126	-0.038270567	-0.0030376152	0.07177654	0.055778295	0.047212213	0.03631126	-0.027408628	-0.026345452	0.03864385	-0.06069445	0.009611504	0.023939697	-0.00865509	-0.046473585	-0.032686803	0.026982894	0.0077840313	0.013356303	0.0881115	-0.027973428	0.0039061203	0.016555002	-0.07514218	0.050969213	-0.023410339	-0.05225984	0.06451074	-0.01908846	-0.022670807
DB09308	-0.02092003	-0.023973592	0.06432946	0.009368068	0.033914726	0.029409265	0.016053233	0.04859158	0.03856193	-0.0122182965	-0.015815398	0.069885194	-0.05374275	0.032343928	-0.06537629	0.016596844	0.018693168	-0.029681308	0.0090319235	-0.043464426	0.065669686	0.025464483	-0.03720775	0.048632048	-0.03023444	-0.006966106	-0.010218068	0.037319165	-0.018897763	0.0037438166	-0.015865503	-0.021860344	0.08050806	0.022341672	-0.018559543	0.054157935	0.06981813	-0.092477664	0.087340936	-0.016534902	0.045309685	0.027868573	0.07615124	0.002401146	-0.0908004	0.07717214	-0.026026843	0.009331771	0.023522107	-0.027082553	-0.034177065	0.03508146	0.030620757	-0.051152837	-0.009899385	0.08586401	0.04859383	-0.07465697	0.051484168	0.021083865	0.036386605	0.09385804	-0.024244523	-0.0042681983	0.002734947	-0.009233482	-0.019209577	0.015403629	0.058749884	-0.07776614	0.018030686	-0.05609174	-0.002849441	0.05857616	0.0351679	0.03898423	0.05537974	-0.0015566701	-0.034059152	0.025514616	-0.07719616	0.027093075	0.003219049	-0.015168787	-0.060160175	-0.019983364	0.006298083	0.014390538	0.0029091004	0.09177538	-0.039506257	-0.034762267	0.022344364	-0.010419876	0.02849765	-0.04167803	-0.035322506	0.085373074	-0.0071154824	0.0050926246
DB05332	-0.016949834	-0.02912659	0.096640676	0.002652838	0.038596667	0.06582055	-0.015146379	0.03425198	0.046274137	0.028718507	-0.029924488	0.086583495	-0.011234224	0.05723606	-0.052948322	0.0661162	0.00056410115	-0.013876931	0.04594352	-0.034121018	0.09051135	0.07125439	-0.020711474	0.041310687	-0.01519427	-0.044249594	0.033555783	-0.009557464	-0.011526422	0.059856657	-0.055774234	-0.04355057	0.047352992	0.0012458665	-0.03763782	0.009024165	0.09509147	-0.019952703	0.07965207	-0.0059982412	0.038736533	0.058878187	-0.012532127	0.034202296	-0.014923764	0.022461595	-0.007884037	-0.017614007	-0.010883716	-0.035151485	-0.14040133	0.08969252	-0.07149582	-0.06648753	-0.007883832	0.07429892	-0.023466168	-0.09371996	0.013310758	-0.052472822	0.08731506	0.093177214	-0.020200029	-0.016210902	0.037136756	-0.06253705	0.03347344	0.01538603	0.031069696	-0.062474858	0.0921474	-0.047505137	-0.05541938	0.07040437	0.07308706	-0.017051632	0.0799537	0.01827592	-0.07205531	-0.029492725	0.0041419053	0.004469795	-0.03446746	-0.019153122	-0.041693505	-0.07766742	0.04182775	-0.047533616	0.07957556	0.059773315	-0.038164526	-0.0016499457	0.01349501	-0.05111619	-0.011820161	-0.031447165	0.007790505	0.08858145	-0.02849929	-0.028066617
DB05336	-0.031933244	-0.028664034	0.049415965	-0.011451023	0.05654921	0.017542655	-0.009265588	0.038139984	0.034080606	-0.035467945	-0.027248427	0.042927034	0.009361012	0.013822823	-0.026684208	0.0042519043	0.043137196	-0.037290964	0.038710073	-0.03782112	0.06251208	0.003595016	-0.048669726	0.024069458	-0.0107769	-0.010129289	-0.0049011465	-0.033369202	0.014616323	0.04819552	-0.050632183	0.020664379	0.03944309	-0.005726747	-0.01028532	0.016140988	0.025426539	-0.057152286	0.028855827	-0.009089829	0.03074364	-0.00061291	-0.013574209	0.0155139575	0.009610361	0.07250121	-0.019410834	0.02332046	0.015075566	0.04447455	-0.04726534	0.024356116	-0.03473144	-0.016555604	-0.029074613	0.073251545	0.04036391	-0.047970824	0.05196281	-0.0058982363	0.043679155	0.06612817	0.0069643315	-0.014324584	0.022505896	-0.042500373	-0.002084521	-0.009029215	0.006333455	-0.047230333	0.052789822	-0.02207188	-0.026455833	0.061765634	0.04719218	-0.020547869	0.043981522	0.00868287	-0.011685047	-0.016727384	-0.0074383835	0.0056845304	-0.023267187	-0.018955383	-0.02779862	-0.043696254	-0.01667369	0.018484935	0.052609466	0.045656364	-0.0017459001	-0.013264533	0.04132539	-0.0017510011	0.03723971	-0.027792694	-0.0047474313	0.07560606	-0.0076582935	-0.033366017
DB01452	-0.054841243	-0.0810173	0.08566321	0.0009780099	0.019183164	0.0037244046	0.010044306	0.066377774	0.034688197	0.010576206	-0.0451641	0.10708765	0.033600327	0.07367575	-0.008606175	0.025427114	-0.03765218	-0.06456905	0.044819612	-0.05503922	0.08545785	0.08154598	-0.006102398	0.022389766	0.016107868	-0.054882523	-0.0066396184	0.02909804	0.00020404183	0.05069097	-0.041332047	-0.08183454	0.03084396	0.011622228	-0.015019834	0.04105177	0.118632734	-0.009874296	0.027465774	-0.050307248	0.03028445	0.10805933	0.01641596	-0.0056885355	-0.08345159	0.06908851	-0.055207036	-0.01194693	0.029517164	0.022127565	-0.07635933	0.106717765	-0.028447816	-0.045838073	-0.07963607	0.15633704	-0.028583795	-0.10691833	0.036510877	-0.056851733	0.07611144	0.08853771	-0.03998452	-0.06356181	0.027189922	-0.06300384	-0.04100407	0.06783028	0.029119425	-0.10542063	0.08159616	0.023442226	-0.075181335	0.083433345	0.09316161	-0.040805567	0.09795692	-0.012932424	-0.08100919	0.013191733	-0.05298929	-0.012143296	-0.065345444	-0.005265384	-0.0022162618	-0.10915407	0.026945662	-0.067628026	0.074006125	0.08010276	-0.019141557	0.053088948	-0.00908022	-0.09807206	0.04077943	-0.03142255	-0.05648753	0.0979176	-0.034564912	-0.009458784
DB09046	-0.03143473	-0.030457426	0.086944744	0.020992909	0.045505345	0.054538228	-0.008343313	0.043559723	0.058193106	0.04563308	-0.022177238	0.058567986	0.028337996	0.067881785	-0.020198788	0.04213975	0.006135114	-0.0021719304	0.051006794	-0.05586973	0.09109325	0.08087032	-0.029917479	0.019627936	-0.01742734	-0.037249204	0.04241742	-0.0061905175	-0.00036739418	0.07947002	-0.032628916	0.0124746775	0.07342105	-0.007620032	-0.010838994	0.003660143	0.075197965	-0.043846197	0.06211073	0.014004736	0.0374258	0.062444914	-0.04002435	0.022425829	-0.057177193	0.024865726	-0.026093006	0.013915342	-0.024617786	-0.016287973	-0.14231612	0.09073631	-0.08455497	-0.021363178	-0.06292006	0.08202159	-0.020308036	-0.11601669	0.027951196	-0.03921033	0.06430164	0.09128328	-0.015265801	-0.031409845	0.035425913	-0.054579325	0.018636055	0.016219113	-0.0018062503	-0.05874063	0.04251995	-0.04833264	-0.027643224	0.06396383	0.06411219	-0.014282025	0.09759485	0.025285525	-0.045710053	0.0040973825	-0.042094704	0.010995708	-0.040277142	-0.039139997	-0.04293466	-0.11374373	0.028423443	-0.012827294	0.041408792	0.08389909	-0.031127235	-0.011254453	0.008072674	-0.018362923	0.02417447	-0.012961947	-0.03021495	0.1151794	-0.020589063	-0.022454046
DB09045	0.010141961	0.015492265	0.11074187	0.00676726	0.062477507	0.072626844	-0.0009173788	0.048980605	0.061841175	-0.008184025	-0.03094362	0.0753285	0.0134817045	0.065675825	0.01841363	0.032732222	0.025953764	-0.027176984	0.052776787	-0.046758693	0.110296965	0.06374264	-0.03020587	0.03924223	-0.003307994	-0.04624276	0.043128993	-0.007282333	-0.01704641	0.07916915	-0.045378167	-0.004517115	0.05992911	-0.004052357	-0.01443688	0.038229838	0.077348955	-0.015927251	0.063029595	-0.031038893	0.023380578	0.04298531	-0.010734323	0.0019522076	-0.011785367	0.034965634	-0.022490786	-0.015966991	-0.0039805747	-0.034521285	-0.11908351	0.085955985	-0.05690464	-0.036675036	-0.03261679	0.13004959	0.0020327722	-0.07068861	0.057319507	-0.06657189	0.09124972	0.09873458	-0.049643036	-0.023927215	0.03634231	-0.08414187	0.050557427	0.011823604	0.0056975777	-0.012032853	0.09746771	-0.045596913	-0.041764054	0.070791446	0.07017997	-0.011431763	0.087728806	0.04266549	-0.03909155	0.0053469595	0.0031240513	-0.0091757085	-0.02577942	-0.045529004	-0.017578635	-0.111463875	0.0015365827	-0.056610014	0.0827354	0.055499494	-0.052826487	0.029868139	0.008065579	-0.060910396	-0.024155097	-0.03039308	-0.025345275	0.10942193	-0.0394603	-0.026281714
DB09042	-0.056671463	-0.024217047	0.1206613	0.021264696	0.013837822	-0.008322296	-0.010633443	0.07573978	0.054488227	0.03298208	-0.008344572	0.10906539	-0.05250658	0.06904149	-0.03590873	0.006727905	0.035541415	-0.048269033	0.032442406	-0.041228857	0.08491062	0.09116928	-0.00066130294	0.039780796	0.011764414	-0.07475363	0.059317958	-0.0039537316	-0.0126580605	0.020993205	-0.04730807	-0.026084768	0.0581888	0.012562776	0.017709255	0.014519826	0.11878044	-0.038608085	0.09946217	-0.0011754798	0.080175795	0.08677996	-0.0007671496	0.03831337	-0.017529203	0.07751389	-0.06156928	0.020364612	-0.021368526	0.027628528	-0.10244389	0.10426085	-0.06510099	-0.05983687	-0.082875356	0.0952915	0.037497763	-0.11840721	0.00688745	-0.0714162	0.120728746	0.10165317	-0.03059615	-0.05454	0.002687688	-0.08643206	-0.020209095	0.057213187	0.014495185	-0.069256164	0.06772686	-0.034366015	-0.027146729	0.08684094	0.0916832	0.004021762	0.09361102	0.0076255663	-0.07020372	0.008553702	-0.058709618	0.040611655	-0.0387526	-0.06755563	-0.048061702	-0.10503855	0.02547929	-0.055200722	0.0013381994	0.07956959	-0.074024655	0.04201641	0.010708701	-0.08117416	0.054762974	-0.061464135	-0.067922175	0.14570592	-0.018494029	0.0124666365
DB09040	-0.05312637	-0.046053324	0.09589679	0.0076038386	0.011017134	0.04429216	-0.0178711	0.07259116	0.06084562	-0.0019475918	-0.01599608	0.112138234	-0.0030813843	0.04644112	-0.019579407	0.028148249	0.031640265	-0.01455656	0.027327232	-0.0721838	0.07085833	0.08752979	-0.049166854	0.052737217	0.020712767	-0.07325668	0.06513394	-0.023785979	-0.0044577527	0.016615048	-0.034374353	-0.011649143	0.08533114	0.029503658	-0.035301697	0.045860734	0.11541647	-0.012870394	0.07162548	-0.022671266	0.07555279	0.054270253	0.07504749	-0.009127572	-0.020786248	0.07789854	-0.023347398	0.04260919	-0.01207338	-0.016852535	-0.08861389	0.08852495	-0.0465671	-0.07443247	-0.06044082	0.12602888	-0.0036018207	-0.10487198	0.03956747	-0.08313252	0.10387273	0.070378594	-0.029082553	-0.027758837	0.03106484	-0.08214186	0.0075421194	0.005746063	0.020296562	-0.07639636	0.053040095	-0.031180155	-0.06955777	0.08622378	0.079083964	0.00094799954	0.10641085	0.009955588	-0.053830065	0.01963084	-0.010626077	0.0356574	-0.05321832	-0.07314696	-0.03450304	-0.09440098	0.020725453	-0.013824478	0.055992026	0.072965704	-0.07442085	0.023436267	-0.036713414	-0.0584803	0.052484427	-0.05080063	-0.07156831	0.11822798	-0.0015514167	-0.033037413
