Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB08962	-0.085352965	0.07378773	0.022660702	-0.0491201	-0.11958251	-0.09380899	-0.101570815	-0.14850882	0.061040945	-0.12463436	0.1557958	-0.10621427	-0.026536923	-0.084579274	-0.096866235	-0.055557728	0.13553827	0.025187647	0.009698203	-0.07192363	0.052555908	-0.0015943651	0.11215093	0.03782322	-0.04842486	0.015839865	-0.102266915	0.08045731	-0.011256077	-0.06075622	0.124357216	0.06362309	0.027742289	-0.10449348	-0.14597282	-0.10529091	0.0012558312	0.036588546	-0.018160071	0.0105215395	-0.02842801	-0.14514129	0.14819413	-0.03899528	-0.12262502	0.08119066	0.0951344	-0.041875597	0.022470213	-0.04081338
DB08960	-0.07657591	0.099190205	0.08966922	0.014388768	-0.13101514	-0.09915138	-0.08253149	-0.1283416	0.042412054	-0.07013652	0.13044214	-0.03045806	-0.03155063	-0.09667701	-0.088881	-0.06409439	0.10629398	0.061263762	-0.003598724	0.014651657	0.07598394	-0.016658325	0.14138626	-0.008871182	0.004980409	0.024582736	-0.090024374	0.07758101	0.022580026	-0.006804834	0.115309	0.06968693	0.0728837	-0.007402196	-0.09196069	-0.07260382	0.011790789	0.015206234	-0.02922836	-0.053093933	-0.07917158	-0.15335077	0.1617517	0.067274414	-0.14230461	0.054583102	0.013645659	-0.035188258	0.010590091	-0.040588483
DB08961	-0.061424363	0.03492366	0.18219827	0.0057331114	-0.03455291	-0.07354051	-0.105400845	-0.047898356	0.04680348	-0.04657626	0.101289906	-0.028946223	-0.07428859	-0.08916392	-0.09127685	-0.10179694	0.06802161	-0.02654335	-0.021384558	0.021711323	0.0651045	0.046645414	0.14509267	-0.02442617	-0.006533174	0.048340388	-0.100561135	0.029738167	0.0060411785	0.098303914	0.100618206	0.08766285	0.0068041184	-0.08264075	-0.058849983	-0.0034656413	0.0397083	0.047296777	0.0039858166	-0.058483955	-0.08489202	-0.17370413	0.05524343	-0.023549452	-0.09203949	0.10128512	0.06572169	0.0073212804	-0.017982543	0.044584718
DB08967	-0.09191477	0.079494014	0.032970756	-0.06126225	-0.089189894	-0.09597578	-0.10204004	-0.09048341	0.018852605	-0.0361321	0.19385955	-0.07582416	0.018309502	-0.09651591	-0.022321353	-0.062003512	0.11483474	0.06725539	0.020080553	-0.05680289	0.09748299	0.0053653885	0.14725623	-0.06600421	-0.03987081	0.023683416	-0.08506172	0.06886968	0.048698287	-0.01901986	0.11893307	0.060581878	0.09099004	-0.023344308	-0.07604589	-0.07848212	0.014135976	0.011114316	-0.014672161	-0.004593515	-0.056361824	-0.12041122	0.18134646	-0.03082718	-0.12634912	0.12667765	0.013879227	-0.038783286	-0.0029768832	-0.002131851
DB08964	-0.043769494	0.08217015	0.11708767	0.0018034534	-0.111889735	-0.090621985	-0.06517141	-0.122822545	0.066475354	-0.14474003	0.11124281	0.019327095	-0.02245343	-0.023484943	-0.06661638	-0.035717316	0.14052963	0.068371765	-0.056755397	-0.013902003	0.0349356	-0.067193314	0.14004026	-0.043135565	0.049422506	0.018093787	-0.064683855	0.04022609	0.049598295	0.0049268943	0.13788176	0.062747665	0.075130306	-0.09076357	-0.09619663	-0.02591159	0.06702968	0.022985138	-0.03862291	0.04863729	-0.08457143	-0.1724405	0.16139124	-0.0001326988	-0.13028398	0.08028984	-0.024909446	-0.028088985	0.00047773344	-0.036526363
DB08965	-0.058485355	0.0903654	0.08363587	0.045170598	-0.09728843	-0.09576693	-0.045613136	-0.13687299	0.012490634	-0.05544217	0.09952082	0.040919606	0.0275436	-0.021105321	-0.007358848	-0.04249945	0.14477679	0.09916264	-0.017767865	-0.05705835	0.06963262	-0.021865489	0.1706894	-0.064997874	0.030742612	0.0051258532	-0.085936725	0.04094388	0.030996768	0.020242913	0.13773169	0.0348209	0.120579146	-0.08161137	-0.0765299	0.0025287287	0.04627518	0.0010254869	-0.06475274	0.03859264	-0.10234155	-0.15443245	0.17776982	0.020692501	-0.15332197	0.10825453	-0.015142456	-0.02895776	-0.020786792	-0.027253015
DB06761	-0.07256426	0.017996363	0.12913789	-0.014281297	0.0030415282	-0.025948618	-0.05324202	-0.061664846	0.034091316	-0.04522759	0.12538603	-0.050566435	-0.0015873224	-0.043489978	-0.11052799	-0.030785142	0.063385814	0.0023453636	-0.07830601	0.037136525	-0.008475084	0.0042078863	0.13541916	0.01615997	0.038801137	-0.008305353	-0.07008105	0.017582545	0.033325538	0.046896618	0.17153625	0.10129517	0.04440811	-0.04933465	-0.1008704	0.028714238	0.03330989	0.023460846	-0.030085582	-0.028552676	0.0011925927	-0.08652176	0.08517845	0.014174476	-0.13697635	0.1135927	0.028920362	-0.006848183	-0.09540829	0.004998401
DB01181	-0.10914098	0.08170857	0.21160604	-0.089199	-0.081366315	-0.12253135	-0.11081244	-0.18876056	0.049931113	-0.06665557	0.12968294	0.024438545	-0.07621869	-0.08417828	-0.16646656	-0.012587892	0.14549	0.018220108	-0.007558111	-0.0937826	0.14109127	0.028756611	0.17134352	-0.08443963	-0.0023812456	-0.09099714	-0.13467363	0.039093126	0.13884957	0.074006364	0.20479392	0.07026071	0.026937313	-0.07991204	-0.2178747	-0.062279906	0.14305122	-0.03446254	0.025973983	-0.06985279	-0.08839396	-0.1847209	0.25795534	-0.048878636	-0.1980548	0.09703496	0.11038126	-0.00048652024	0.0064073848	-0.12882498
DB00459	-0.09215345	0.08007056	0.2457885	-0.026565604	-0.077921376	-0.095647976	-0.103397526	-0.21272261	0.01821496	-0.03611342	0.13247165	-0.08695551	-0.06454314	-0.080967456	-0.1645438	-0.048908435	0.1569515	0.049482968	0.0103253275	-0.04408324	0.10223723	0.068645075	0.25041384	-0.06329421	0.004215414	-0.062420495	-0.14088532	0.057343308	0.14893116	0.13806161	0.17430516	0.03548746	0.045331866	-0.05544052	-0.18040825	-0.039000403	0.15083824	0.026796447	-0.009617502	-0.06566952	-0.095143795	-0.19184533	0.25408354	-0.029547613	-0.16493933	0.07505584	0.110468194	0.024826089	-0.117268465	-0.14107537
DB05316	-0.0372632	0.08115796	0.12582394	-0.03832739	-0.14106865	-0.07871309	-0.084312886	-0.12899092	0.12638852	-0.12675823	0.0781599	0.020928573	0.01648239	-0.048347678	-0.14319202	-0.06568785	0.14561085	0.067507945	-0.07715932	0.008213242	0.10624707	-0.024306607	0.18447326	-0.028534237	0.030769983	0.00080052414	-0.12553734	0.048146717	0.05641318	0.023285279	0.13374037	0.05066964	0.05229173	-0.0956749	-0.096293375	0.010119906	0.038462438	-0.008117826	-0.04176777	0.026326988	-0.10576848	-0.17537083	0.1773019	0.072464205	-0.15273333	0.0434339	0.050786283	-0.034752518	-0.1503041	-0.02699356
DB00731	-0.111997984	0.048463024	0.23153572	-0.07848682	-0.015748892	-0.08810498	-0.08702518	-0.18522696	0.107262634	-0.09327396	0.1341199	0.023497285	-0.08684081	-0.08723333	-0.16411325	-0.0062695444	0.15065031	-0.030070351	0.007956287	-0.079575315	0.14796242	0.04723682	0.2118011	-0.07066065	-0.012171885	-0.06997662	-0.1211116	0.011360291	0.15407729	0.118769236	0.20327486	0.07954749	0.05157307	-0.008857452	-0.21547695	0.017087527	0.12582788	0.010759041	0.048547808	-0.044887424	-0.07763106	-0.19924869	0.2640133	0.03580478	-0.14621632	0.121849604	0.03691516	-0.002017472	0.01138701	-0.14196652
DB09083	-0.052591775	0.07433557	0.12338029	-0.08678377	-0.050722606	-0.10098739	-0.118185185	-0.16603275	0.047742754	-0.11584304	0.12594202	-0.07901254	-0.09466096	-0.12115832	-0.16478682	-0.03697784	0.1528595	0.019890852	-0.022537386	-0.04868799	0.019673778	0.019688874	0.12836027	0.06543632	-0.02598418	0.05316354	-0.09601394	0.06276479	0.08614206	0.039489105	0.15930578	0.07640169	0.061295968	-0.08093865	-0.09387021	-0.0811353	0.08671195	0.012228128	-0.0048973407	-0.044915188	-0.062950514	-0.2108617	0.14103964	-0.038249075	-0.17908014	0.111849904	0.10339356	0.003348196	0.040089883	-0.100811586
DB05797	-0.038025796	0.0042582266	0.11996306	-0.013551521	-0.03656783	-0.03621292	-0.075781554	-0.072915114	0.02286355	-0.0010635285	0.09265294	-0.03554199	-0.030532679	-0.020046359	-0.09634556	-0.07331604	0.05761169	0.008056993	-0.0842528	0.032719687	-0.02412515	0.016582841	0.14049184	0.0015678807	0.028853009	0.019167678	-0.066885434	0.010151459	0.04925206	0.03306705	0.109036066	0.079027966	0.046906713	0.0068181218	-0.06765939	-0.03748601	0.02311787	0.031651113	0.004313696	0.014855389	-0.04113165	-0.09576294	0.12099098	-0.0096445065	-0.090049185	0.11051609	0.06529861	0.0023068292	-0.09519842	0.0010377438
DB05793	-0.08110105	0.008852091	0.13613704	-0.013730023	-0.039679993	-0.06557363	-0.08391679	-0.07139856	0.031277034	-0.003993437	0.05836794	-0.039294556	-0.022965567	-0.03598572	-0.09114171	-0.09602328	0.09726007	0.01509791	-0.10288382	0.05804598	0.0128799565	-0.0033444797	0.1564584	0.011046116	0.042395856	0.010587912	-0.08478721	-0.0057666367	0.043619126	0.03453881	0.1154436	0.0649842	0.026656909	-0.009574535	-0.08266121	0.017806504	0.0035425506	0.038163632	-0.0323945	0.02146942	-0.03392862	-0.103957996	0.123111896	0.012756136	-0.107699096	0.11843298	0.044083837	0.030103384	-0.1271417	0.024918212
DB00730	-0.134583	0.094252765	0.24317871	-0.05849743	-0.056154646	-0.11335295	-0.12733018	-0.19630016	0.009717872	-0.032209754	0.13939333	-0.06368282	-0.08705222	-0.09611146	-0.1444197	-0.0750704	0.17544585	0.006909302	-0.013613985	-0.069003105	0.1291062	0.066006616	0.19176236	-0.05966673	-0.012731892	-0.07022528	-0.14447032	0.06319237	0.0972074	0.11380791	0.18857598	0.07513583	0.021273494	-0.09811938	-0.18493703	-0.009942932	0.109494045	0.032255676	0.013253135	-0.038377844	-0.10145575	-0.20516251	0.24369971	-0.025023222	-0.15964916	0.10125381	0.12326615	0.024260748	-0.05555761	-0.07714409
DB00450	-0.06852069	0.10170638	0.22163737	-0.04934508	-0.05767423	-0.12036368	-0.07977818	-0.18740626	0.110799305	-0.052857235	0.16263229	-0.10250377	-0.054255363	-0.087418266	-0.14372273	-0.027507914	0.17953913	0.020455696	0.020864764	-0.061409734	0.11681838	0.05144596	0.23939039	-0.08522292	0.0053873984	-0.1030835	-0.15469009	-0.005131388	0.16255069	0.10891872	0.20877016	0.06224579	0.0522754	-0.06057368	-0.15670744	0.001189394	0.1787472	0.03337619	0.0045825043	-0.06356731	-0.098777026	-0.15591569	0.2550803	0.050902065	-0.1539418	0.05527002	0.1283225	0.007976334	-0.010082134	-0.11759062
DB09020	-0.04940185	0.1439336	0.25118947	-0.040613055	-0.07406348	-0.072905816	-0.09868602	-0.18204597	0.15764764	-0.07428681	0.18650165	-0.07529976	-0.01956574	-0.09902321	-0.17031583	0.019283915	0.10795476	-0.0018605848	-0.1013934	-0.06046442	-0.031843733	0.047453277	0.17745477	0.07053874	-0.010582788	-0.06814611	-0.1117403	0.104403876	0.12730236	0.07262431	0.11265267	0.1363196	0.08437008	-0.07770321	-0.19874766	-0.033452783	0.117390916	0.04847026	-0.0039153732	-0.081968725	-0.02134243	-0.19647667	0.21187773	0.09370552	-0.22985078	0.09769781	-0.032880913	-0.07841491	-0.14101991	-0.121094905
DB09021	-0.06471204	0.10157743	0.116453886	-0.033027053	-0.10947947	-0.09292407	-0.057900313	-0.15255493	0.050857715	-0.040435895	0.09834811	-0.045196835	-0.06326932	-0.07608301	-0.1324365	-0.037564244	0.12878929	0.03617405	-0.04503852	-0.011270117	0.0854036	0.019955661	0.15062314	-0.055986423	0.017096002	0.06109922	-0.076261014	0.07215655	0.013961611	0.009428601	0.12961097	0.06770869	0.056545977	-0.08946307	-0.06142423	-0.081624076	-0.0054273154	0.04665261	-0.013121597	-0.045131475	-0.06022582	-0.16284175	0.101880394	-0.038146317	-0.12077125	0.0914524	0.086056404	-0.040765516	-0.07781993	-0.1203118
DB09023	-0.047316886	0.1042338	0.11339634	0.017212303	-0.11775202	-0.08319903	-0.043416455	-0.14213307	0.03251502	-0.080186635	0.15030776	0.039090887	-0.091481544	-0.091762364	-0.030471615	-0.06052258	0.12350962	0.0686332	-0.051260307	-0.027313739	0.051919766	-0.09426729	0.16523527	-0.057472456	-0.016600322	0.03905585	-0.09066823	0.052493867	0.021455036	0.02052962	0.13837658	0.06268892	0.05430461	-0.09108237	-0.11728621	-0.020304948	0.007202214	0.056554563	-0.027273886	-0.007404346	-0.083784	-0.16125998	0.15982272	-0.008089331	-0.14607637	0.08570725	0.0025931634	-0.02111398	-0.00418186	-0.034532543
DB09026	-0.051115237	0.11206413	0.16652542	0.0010520268	-0.06882327	-0.06667845	-0.07236605	-0.21006618	0.14833549	-0.06281737	0.10276706	-0.09400766	-0.085463025	-0.09407302	-0.14035347	-0.030780235	0.15357919	0.053440984	-0.05917985	-0.05898643	0.053303815	0.01938852	0.20826536	0.04621934	0.051678628	-0.04465675	-0.1041512	0.047193706	0.099389	0.07217478	0.16507049	0.03889004	0.06772493	-0.08649957	-0.1817783	0.0056867735	0.10978741	0.02505415	-0.02895294	-0.024661545	-0.06906656	-0.16293815	0.22926402	0.087048516	-0.17409162	0.0999019	0.040416136	-0.048875432	-0.02114522	-0.10975356
DB09027	-0.07139661	0.06451223	0.15117882	-0.049934015	-0.060016003	-0.0997859	-0.048358962	-0.15705423	0.11511027	-0.13418227	0.08413636	-0.009577263	-0.096515104	-0.07650223	-0.15065274	-0.025155518	0.14509892	0.0356411	-0.06251075	-0.016178304	0.016440388	0.00038856396	0.23212579	-0.051034223	0.027429385	0.03442284	-0.10304323	0.060757022	0.12592186	0.09869553	0.1662115	0.059888095	0.0600039	-0.120194815	-0.15458469	-0.008651363	0.13440794	5.407154e-05	-0.00841451	0.045289256	-0.084187225	-0.15924473	0.16981772	-0.005870032	-0.25921518	0.08143568	0.08081378	-0.0042635826	0.013313187	-0.12321787
DB01239	-0.07422835	0.082570486	0.26338986	-0.068872616	-0.10044992	-0.0479021	-0.12950327	-0.18427457	0.044016566	-0.011155306	0.107171126	-0.048116516	-0.05280507	-0.075678185	-0.147678	-0.08723952	0.15048903	-0.02649013	-0.023748875	-0.064597964	0.13548565	0.045546886	0.19790843	-0.048160955	-0.0009656361	0.0007843453	-0.13334586	0.084945336	0.19685411	0.09080173	0.18315691	0.016686276	0.003880934	-0.003925328	-0.1681076	-0.054802224	0.11788155	0.058832947	-0.0022676857	-0.06636216	-0.06862215	-0.16777512	0.26032406	0.044831306	-0.11019822	0.061299622	0.11988775	0.08433648	-0.113140404	-0.134164
DB01238	-0.08970127	0.048358552	0.25268063	-0.08406206	-0.090188794	-0.11768631	-0.07790116	-0.2263965	0.12933177	-0.04597729	0.114939	-0.015784347	-0.10311649	-0.09095343	-0.15993695	-0.060855467	0.17339389	-0.00034668273	-0.0045330557	-0.07804325	0.13050307	0.050679326	0.30236065	-0.09963153	0.027449355	-0.0969702	-0.13921714	0.054486446	0.14214686	0.15760413	0.22559983	0.04677644	0.009124697	-0.03348275	-0.20835374	-0.034553036	0.14286764	0.03757198	0.005602243	-0.04128442	-0.07231307	-0.2050414	0.26398313	0.07127608	-0.17264806	0.0737923	0.08638401	0.020092338	-0.046788618	-0.09185413
DB05006	-0.06643854	-0.0057998965	0.09285853	-0.0007047048	-0.01883571	-0.08866637	-0.104162045	-0.06482068	0.013006236	-0.03542979	0.087334454	-0.026482444	0.0040462743	-0.0323574	-0.07070191	-0.07401269	0.05952658	0.00093502447	-0.09464658	0.015696486	0.013862854	0.026752142	0.08041211	0.0095738275	0.0037955106	-0.006190986	-0.07341437	0.014718347	-0.001414767	0.047394592	0.074370176	0.07563572	0.036187474	-0.022773288	-0.07071046	-0.038347345	0.03348656	0.06478707	-0.016265059	-0.0059347153	-0.027808871	-0.12028828	0.07205859	-0.007590626	-0.08661873	0.14206389	0.093541875	-0.024161573	-0.061162546	-0.0003370376
DB01234	-0.06357443	0.07254153	0.28833094	-0.07957622	-0.047789052	-0.10811186	-0.07576735	-0.21966511	0.047839668	-0.0673999	0.12697855	-0.0743949	-0.09288068	-0.098899886	-0.16701725	0.0019694883	0.17834283	-0.013229926	0.0066134823	-0.09078824	0.1467372	0.07932779	0.19168338	-0.10194257	-0.041365176	-0.10654966	-0.15425737	0.07654821	0.17749003	0.14652143	0.2024344	0.09427157	-0.008603623	-0.08430418	-0.21571128	-0.035268076	0.14278542	-0.001727663	0.03989761	-0.06359399	-0.0339906	-0.22705258	0.2700233	0.092833996	-0.19264841	0.08049303	0.02010086	-0.032404564	-0.12198843	-0.14490521
DB01236	-0.09264606	0.054640234	0.20977458	-0.081783414	-0.05289409	-0.09808544	-0.09035674	-0.19563603	0.08921186	-0.064691834	0.16602504	-0.008123558	-0.08942416	-0.08400472	-0.16059597	-0.063722156	0.13396445	-0.028046587	-0.010225253	-0.037689272	0.084450275	0.07757485	0.27097067	-0.013738464	-0.0070064887	-0.06787704	-0.1231597	0.060992695	0.18904111	0.109760836	0.20400618	0.07242748	0.016092367	-0.009870369	-0.19617018	-0.039074525	0.13336888	0.016805602	0.015600533	-0.0788077	-0.061397392	-0.20121144	0.26388848	-0.0009156675	-0.14665382	0.087991826	0.142801	0.04966196	-0.045078803	-0.06919047
DB01233	-0.082337335	0.07571405	0.28039977	-0.08957	-0.08292118	-0.110744804	-0.09196376	-0.23123686	0.0773121	-0.06746112	0.14047207	-0.080813445	-0.09906338	-0.09766736	-0.16349134	-0.03511274	0.19154651	-3.0052615e-06	0.012387486	-0.0691882	0.12562013	0.07970277	0.17896561	-0.10250997	-0.002691132	-0.09928142	-0.14021188	0.051938348	0.19049002	0.15164787	0.225041	0.094257206	-0.0013386852	-0.08742298	-0.21620488	-0.006564454	0.1334733	0.011862785	0.030683413	-0.065680146	-0.08593023	-0.24553245	0.278768	0.08110742	-0.23437998	0.057269063	0.02364355	-0.0087388195	0.00055839226	-0.12530626
DB01232	-0.09733715	0.07426272	0.24345863	-0.05091889	-0.04488766	-0.11312349	-0.10005801	-0.23511426	0.14592396	-0.11159232	0.113402955	0.061644103	-0.08897226	-0.10874891	-0.1920192	-0.038786933	0.20106027	0.012534765	-0.022767104	-0.105468936	0.1504349	0.074577205	0.20160925	-0.062151875	-0.011225687	-0.072433464	-0.12942652	0.0467384	0.14059667	0.12893729	0.21888474	0.06919204	0.017130055	-0.063561045	-0.18721373	0.024503846	0.12711272	-0.028176278	0.027812464	-0.008702109	-0.10692169	-0.18726549	0.26694164	-0.008120107	-0.22125134	0.123195164	0.097635075	0.0016228938	-0.019200629	-0.13617532
DB06148	-0.099326864	0.04321106	0.24762973	-0.11667975	-0.07102571	-0.1143235	-0.100420594	-0.21404397	0.029710496	-0.054624833	0.08929466	-0.09468896	-0.042764418	-0.0893531	-0.13742575	-0.048649013	0.14260755	0.008559013	-0.028146857	-0.058199123	0.13709164	0.024894992	0.21847285	-0.065889	0.02213637	-0.11042377	-0.14203961	0.051874835	0.14479204	0.14336888	0.20730081	0.025146957	-0.026034165	-0.0046890224	-0.17414874	-0.023425814	0.18858704	0.04040054	-0.0018878022	0.02986362	-0.13885492	-0.15674005	0.23583597	0.038844448	-0.11506766	0.07282184	0.11714061	0.051711034	-0.058628455	-0.059446312
DB01166	-0.07731341	0.09617301	0.23528114	-0.014302023	-0.054949865	-0.13019851	-0.09578656	-0.20955881	0.017806787	-0.08167896	0.12279458	-0.08103076	-0.065773465	-0.08401483	-0.13661972	-0.072498575	0.17065065	0.012912513	-0.014570831	-0.09014383	0.16332738	0.059300218	0.19736126	-0.08754802	-0.016422644	-0.085209735	-0.10242105	0.0526834	0.10145174	0.1363737	0.20580228	0.10226117	0.014730558	-0.03442237	-0.15315075	-0.0075967647	0.12947078	0.002295605	0.014245668	-0.047229346	-0.09441605	-0.1742237	0.26145622	-0.05281147	-0.14194867	0.081949584	0.11457393	-0.0062575643	-0.020276444	-0.1314524
DB09273	-0.07466018	0.12805717	0.11106789	-0.027761392	-0.1383203	-0.07506319	-0.0705056	-0.13547073	0.09442479	-0.09591771	0.12688506	-0.014190358	-0.029480848	-0.04483638	-0.14911607	-0.05126183	0.16657656	0.1034415	-0.089645706	-0.016348783	0.10463373	-0.078769036	0.15918632	-0.05381729	0.06682441	-0.058014095	-0.08964709	0.03601452	0.033214603	0.03813457	0.13660808	0.06809924	0.08514634	-0.06924069	-0.07276011	-0.037048157	0.023740936	0.034393467	-0.049443465	0.053080663	-0.08667041	-0.15594546	0.17272954	-0.05976053	-0.14381662	0.042402126	-0.025901247	-0.028154178	-0.007162023	-0.116087824
DB00586	-0.0927189	0.079147205	0.29234925	-0.068290286	-0.057668995	-0.07397533	-0.10891484	-0.25335363	0.12280944	-0.042861775	0.13098517	-0.084741	-0.11401256	-0.10365978	-0.17854495	-0.04419681	0.15968111	-0.014504146	-0.009579385	-0.09803337	0.11889656	0.07614862	0.18359391	-0.081796974	-0.020556701	-0.08161639	-0.14885151	0.1007689	0.18606465	0.1308744	0.20912313	0.074567705	-0.020444017	-0.053558685	-0.21707472	-0.010522447	0.13215567	0.04423732	0.042452462	-0.061937664	-0.06086563	-0.23583952	0.29636198	0.07815192	-0.26490024	0.091711484	0.09886082	0.013405632	-0.11630197	-0.12832189
DB01396	-0.09888555	0.07921974	0.25944102	0.020239519	-0.07977239	-0.0961021	-0.10340379	-0.24105167	0.09297231	-0.11959435	0.11622384	-0.032600146	-0.049214818	-0.092439085	-0.17958061	-0.03944997	0.19201538	0.04195177	-0.03637776	-0.10946022	0.14023909	0.054145534	0.16246346	-0.07350516	-0.02323134	-0.09057404	-0.1332551	0.0609739	0.14252111	0.11934195	0.22274037	0.031080186	0.035400663	-0.09955062	-0.12599061	0.04223145	0.12201187	0.04290301	0.0095000565	0.04471107	-0.13603026	-0.16798624	0.24790676	-0.05252639	-0.13232855	0.09011709	0.11164264	0.03668108	-0.032693002	-0.16333799
DB09154	-0.09367587	0.11847055	0.13695279	-0.019785933	-0.087479465	-0.009071785	-0.07971905	-0.14914316	0.06265682	-0.024739277	0.1728458	0.02092472	0.038059697	-0.098584935	-0.12556799	0.01886782	0.16141015	-0.0033873566	-0.033354685	-0.06412706	-0.013655412	0.014687889	0.1456492	-0.010136701	0.04405346	-0.08020015	-0.08722036	0.00713812	0.06881387	0.012700075	0.18659787	0.0627701	0.09243261	0.023994379	-0.15304482	-0.02847378	0.083564565	0.01852233	0.0093257865	-0.09526719	-0.002801572	-0.1801927	0.2276657	0.061716385	-0.13156354	0.11217332	-0.0055653895	-0.023306949	-0.05791831	-0.070429154
DB09156	-0.10596352	0.09325966	0.14655334	0.0042262794	-0.07500244	-0.04281693	-0.04775206	-0.18831597	0.14585875	-0.08758363	0.15941481	0.019941814	-0.057137784	-0.059934385	-0.13873225	-0.0035221584	0.15449099	0.06922673	-0.054463767	-0.035015736	0.017100997	-0.01999803	0.16400316	0.02760983	0.022958487	-0.018031461	-0.1044166	0.020800304	0.06447962	0.023576258	0.16684736	0.040197812	0.1389251	-0.10018444	-0.1577555	0.024456298	0.095565654	-0.0030776756	-0.022473264	0.01410941	-0.046337597	-0.13119648	0.16462652	0.09173191	-0.21925652	0.11379838	0.014910737	-0.039516192	-0.07323775	-0.123746395
DB09153	-0.12944423	0.099352546	0.24330172	0.013079593	-0.0028684149	0.032851376	-0.12835795	-0.13879272	0.122441605	-0.043631125	0.18659358	-0.07535894	0.0033707665	-0.09640195	-0.17426164	0.13614844	0.16239806	-0.03112488	-0.0043797754	-0.11252889	-0.03776779	0.06856877	0.16405353	0.043717884	-0.021281628	-0.07687056	-0.15198433	0.08299366	0.122368075	0.04026614	0.22641027	0.122545585	0.0697453	-0.035840794	-0.18506953	-0.067581505	0.081197426	0.030224517	0.0027426765	-0.11768831	-0.026149793	-0.26254892	0.23474684	0.08876571	-0.17355111	0.12237156	-0.008141633	-0.022450408	-0.049445644	-0.13818179
DB01309	-0.08423668	0.017949503	0.24826609	-0.02796663	-0.02011199	-0.118121825	-0.04655224	-0.08301419	0.042028103	-0.035674695	0.108312175	-0.07777398	-0.105698965	-0.07512579	-0.16018127	-0.05189953	0.12890784	-0.004302414	-0.02794819	-0.08251296	0.01849616	0.059083953	0.16113633	0.038313806	0.0039359126	0.020600017	-0.103114165	0.058883466	0.110548355	0.09713665	0.13842249	0.08557451	0.026523653	-0.04918779	-0.112363786	0.048556764	0.098313175	0.03283673	0.061092142	-0.085832365	-0.01893114	-0.14914083	0.19571465	-0.019336106	-0.1763522	0.09930872	0.09507024	0.01786265	-0.036559798	-0.002794166
DB01301	-0.0653095	0.104761444	0.21433473	-0.027285514	-0.08918052	-0.105291046	-0.07261325	-0.16893983	0.02811699	-0.036202494	0.09020398	-0.09009193	-0.044867903	-0.091034435	-0.16441767	-0.021282023	0.13233225	0.030766992	-0.035311643	-0.12416668	0.08109578	0.035775177	0.1287282	-0.03140077	0.024689864	-0.009143935	-0.11536593	0.08384858	0.120871775	0.07389158	0.18617038	0.090035	0.022372045	-0.11839822	-0.14548859	-0.033805933	0.10482285	0.002895156	-0.03076351	-0.078941435	-0.08322551	-0.15024957	0.17070054	-0.021058533	-0.13796698	0.06400422	0.14393094	0.012538663	-0.09130276	-0.11642942
DB01303	-0.11928268	0.0741301	0.24000032	-0.041172296	-0.0986958	-0.085938394	-0.16737284	-0.22630212	0.13006441	-0.038259085	0.13395444	-0.07709472	-0.06903626	-0.079541355	-0.16063866	-0.07226778	0.17964017	-0.0080051925	-0.011695016	-0.068612486	0.087024204	0.05518195	0.19552001	-0.07898993	-0.014228784	-0.07909514	-0.1193272	0.06532521	0.1305283	0.13254666	0.21420184	0.05495207	0.029410552	-0.091705665	-0.1865725	0.03733571	0.11652526	0.00902305	0.004855851	-0.069371946	-0.1223547	-0.17828122	0.19264084	0.058640286	-0.14553386	0.07686547	-0.009434408	0.001237465	-0.11545102	-0.12774104
DB01307	-0.11830525	0.026986087	0.227849	-0.04619924	-0.054146364	-0.09197438	-0.07622658	-0.12856476	0.10227817	-0.0734767	0.109447636	-0.092373535	-0.10495163	-0.10311126	-0.1696612	-0.08206234	0.114038765	-0.01105767	-0.048048675	-0.15565465	-0.014921731	0.073541686	0.16121362	0.06298672	0.017399544	0.016743215	-0.10844063	0.061154947	0.09921771	0.10202313	0.16743632	0.091295004	0.020344438	-0.030660197	-0.17073	0.013748252	0.10260767	0.029845044	0.051548406	-0.093575515	-0.03503251	-0.16002044	0.17114851	0.0076579265	-0.19208136	0.10080433	0.074240185	0.029000398	0.0009363375	-0.10335711
DB01306	-0.086101994	0.036190838	0.21413687	-0.03396638	-0.047578257	-0.12380602	-0.053302612	-0.1180201	0.04753839	-0.07157151	0.09224713	-0.08076849	-0.10612145	-0.1269467	-0.13592994	-0.0676589	0.12556474	-0.034784738	-0.031361755	-0.1314112	0.07613759	0.076264165	0.15201555	0.0019111314	-0.012984336	0.04650906	-0.06509528	0.049172197	0.12259285	0.08971683	0.16686442	0.06412242	0.018260887	-0.023053221	-0.14667778	-0.053725068	0.0930197	0.024798302	0.03598267	-0.11435699	-0.02906491	-0.14985007	0.14030291	-0.0073350146	-0.14790025	0.10372229	0.09752923	-0.01790689	0.018393662	-0.109362856
